LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,ID_2,ID_1,NAME_1
21.4099,44.345,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",0.0122,Com,Hotels,345.7420251000001,1764.0,7440.644973772081,1488.1289947544165,2232.193492131624,3720.322486886041,0.7863742167242483,0.2875538530166642,0.01788568837228466,0.03509430854396976,0.11351128331097288,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",2.8567,Com,Trade,897.2236485999998,1260.0,3229504.484164081,645900.8968328163,968851.3452492242,1614752.2420820403,477.8401194159269,174.73203538688165,10.868234596055546,21.325048849293985,68.97510627741039,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LFINF+CDM+LFC:5.0/H:1,"Concrete frame with infill panels, low rise, low/moderate code",27.4351,Com,Trade,448.6118243,1260.0,15507714.92867469,3101542.985734938,4652314.478602407,7753857.464337345,2294.5341583274217,839.0434529426675,52.188032164078045,102.4004704178362,331.21065184152735,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",0.8215,Com,Offices,1137.909279,1680.0,1570451.35413348,314090.270826696,471135.406240044,785225.67706674,174.27394812635276,63.726841748337456,3.96377381315983,7.7774977569828705,25.156037772826718,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",6.1985,Com,Trade,448.6118243,1260.0,3503707.695083673,700741.5390167347,1051112.308525102,1751853.8475418366,518.411450309732,189.56777424048482,11.791009231569701,23.135666204422716,74.83148322549242,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LDUAL+CDM+LFC:5.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",0.18600000000000005,Com,Offices,2844.773198,1680.0,888934.72891104,177786.945782208,266680.418673312,444467.36445552,98.6456310322547,36.07179722238008,2.2436455550131167,4.402357221707463,14.239266666366888,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LDUAL+CDM+LFC:5.0/HBET:3-5,"Concrete wall, mid rise, low/moderate code",0.1464,Com,Hotels,1037.226075,1764.0,267863.21897832,53572.643795664015,80358.96569349602,133931.60948916,28.30947179388491,10.35193870560579,0.6438847812160152,1.2633951072174954,4.0864061980131,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",3.773,Com,Trade,897.2236485999998,1020.0,3452929.322691156,690585.8645382313,1035878.7968073469,1726464.661345578,631.1095916814129,230.77815994493804,14.354272107997895,28.165158857558087,91.09919697016468,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.6509999999999999,Com,Offices,1137.909279,1360.0,1007459.3592554398,201491.871851088,302237.807776632,503729.6796277199,138.10388342088328,50.5005161024561,3.1411037764662795,6.163300109307178,19.934973329409853,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.0976,Com,Hotels,345.7420251000001,1428.0,48187.034115857285,9637.406823171455,14456.110234757185,24093.51705792864,6.290993733793987,2.3004308241333136,0.14308550697827732,0.28075446835175805,0.9080902664877829,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",7.0070000000000014,Com,Trade,448.6118243,1020.0,3206291.513927502,641258.3027855004,961887.4541782506,1603145.756963751,586.0303351327407,214.2940056631568,13.328966957426616,26.153361796303944,84.59211147229578,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1.5190000000000001,Com,Offices,568.9546396000002,1360.0,1175369.252671264,235073.85053425282,352610.77580137923,587684.626335632,161.12119735268269,58.91726879655415,3.6646210731880915,7.1905167954555225,23.257468888399252,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1.1956,Com,Hotels,172.8710125,1428.0,295145.58387426,59029.11677485201,88543.67516227801,147572.79193713,38.53233660834334,14.090138793741211,0.8763987299884651,1.7196211181571466,5.562052880628941,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",0.0155,Com,Offices,2844.773198,1680.0,74077.89407591999,14815.578815183999,22223.368222776,37038.94703796,8.22046925268789,3.0059831018650067,0.18697046291775968,0.3668631018089551,1.1866055555305741,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",0.6466,Com,Hotels,864.3550627000002,1764.0,985885.4589677707,197177.09179355414,295765.63769033115,492942.72948388534,104.19458370993557,38.100885522504,2.3698537091906293,4.649995881807004,15.040245037833873,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LFINF+CDM+LFC:5.0/H:1,"Concrete frame with infill panels, low rise, low/moderate code",3.7332,Com,Hotels,172.8710125,1764.0,1138418.68065786,227683.736131572,341525.604197358,569209.34032893,120.31525512401085,43.995739498824605,2.736510320168064,5.369429205674355,17.367226341555675,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LFINF+CDM+LFC:5.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",0.0244,Com,Hotels,345.7420251000001,1764.0,14881.289947544165,2976.257989508833,4464.386984263248,7440.644973772081,1.572748433448497,0.5751077060333284,0.03577137674456933,0.07018861708793951,0.2270225666219457,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LFINF+CDM+LFC:5.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",4.743,Com,Offices,1137.909279,1680.0,9067134.23329896,1813426.846659792,2720140.2699896875,4533567.11664948,1006.18543635215,367.93233160360876,22.885184657111477,44.90404365352375,145.24051997141467,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LFINF+CDM+LFC:5.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",6.6297000000000015,Com,Trade,897.2236485999998,1260.0,7494887.765135511,1498977.5530271025,2248466.329540653,3747443.882567755,1108.94971109734,405.51019533181983,25.22250670405345,49.49020770685209,160.0743032475751,Petrovac na Mlavi,17,3,Branicevski
21.4099,44.345,CR/LFINF+CDM+LFC:5.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",4.440799999999999,Com,Hotels,864.3550627000002,1764.0,6770986.9257409135,1354197.3851481827,2031296.077722274,3385493.4628704567,715.6005371776706,261.6740062300274,16.275976417837523,31.935820773165087,103.29526780700998,Petrovac na Mlavi,17,3,Branicevski
