LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.4485,42.78,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",592.8274440518256,592.8274440518256,Res,ALL,RURAL,75.0,328.125,14588001.3295053,4376400.39885159,7294000.66475265,2917600.265901061,1442.5120528901068,453.5055942599091,1402.9461110474106,923.5625718146794,926.671425707333,11,Kolasin
19.4485,42.78,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",4.694823321554769,93.8964664310954,Res,ALL,RURAL,70.0,328.125,2156520.144522968,646956.0433568904,1078260.072261484,431304.02890459367,228.47590122498696,71.82962468251877,222.20914996823743,146.28078185569302,146.77318550214974,11,Kolasin
19.4485,42.78,CR/LFINF+CDM/HBET:3-5/2.5,"Concrete frame with infill panels, mid rise, low/moderate code",9.857972614840987,197.15945229681972,Res,ALL,RURAL,70.0,328.125,4528161.140901059,1358448.3422703177,2264080.570450529,905632.2281802121,479.7431177199542,150.82451980750554,466.58448361557254,307.1536121477298,308.18753852360265,11,Kolasin
19.4485,42.78,CR/LFINF+CDM/H:2/2.5,"Concrete frame with infill panels, low rise, low/moderate code",59.28274440518257,59.28274440518257,Res,ALL,RURAL,72.0,328.125,1400448.127632509,420134.43828975275,700224.0638162545,280089.6255265018,144.2512052890107,45.35055942599092,140.29461110474108,92.35625718146795,92.66714257073332,11,Kolasin
19.4485,42.78,CR/LFINF+CDM/H:1/2.5,"Concrete frame with infill panels, low rise, low/moderate code",59.28274440518257,59.28274440518257,Res,ALL,RURAL,75.0,328.125,1458800.1329505304,437640.03988515906,729400.0664752652,291760.026590106,144.2512052890107,45.35055942599092,140.29461110474108,92.35625718146795,92.66714257073332,11,Kolasin
19.4485,42.78,CR/LFINF+CDL/HBET:3-5/0.0,"Concrete frame with infill panels, mid rise, low/moderate code",9.227756183745585,184.5551236749117,Res,ALL,RURAL,70.0,328.125,4238677.525441697,1271603.257632509,2119338.7627208484,847735.5050883393,449.07332309738837,141.18236575529554,436.75591545481166,287.51739881981047,288.48522667663923,11,Kolasin
19.4485,42.78,CR/LFINF+CDL/H:2/0.0,"Concrete frame with infill panels, low rise, low/moderate code",227.0706419316844,227.0706419316844,Res,ALL,RURAL,72.0,328.125,5364135.188480566,1609240.5565441698,2682067.594240283,1072827.037696113,552.5252603105085,173.70620648797956,537.3703212080817,353.75208781276183,354.9428718362743,11,Kolasin
19.4485,42.78,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",615.3379269729094,615.3379269729094,Res,ALL,RURAL,75.0,296.875,13702037.28886926,4110611.1866607782,6851018.64443463,2740407.4577738517,1497.286242674751,470.72583268954435,1456.2179269675464,958.6315277275388,961.85842912821,11,Kolasin
19.4485,42.78,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",1.3876325088339223,27.752650176678447,Res,ALL,RURAL,70.0,296.875,576783.3286219082,173034.99858657244,288391.6643109541,115356.66572438164,67.52982302216365,21.23043094064594,65.67758127140023,43.2356990706482,43.381237094231466,11,Kolasin
19.4485,42.78,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",101.45614840989401,101.45614840989401,Res,ALL,URBAN,75.0,475.0,3614375.287102474,1084312.5861307422,1807187.643551237,722875.057420495,246.87068452972176,77.61268702656113,240.09939195909828,158.05796828741632,158.59001575769187,11,Kolasin
