LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_2,DWELLINGS_PER_BUILDING,NAME_2,ID_1,NAME_1
24.2906,55.0852,W/LWAL+CDL/HBET:1-3,"Wood, low rise",307.7628,923.2884,Res,ALL,URBAN,53.0,890.625,43580874.39912001,13074262.319736002,21790437.199560005,8716174.879824003,2009.694234569018,464.71767541327074,1917.717563382615,1072.347722388096,1151.5943203946606,12,3,Jonavos,3,Kauno
23.971,55.2945,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2431.0222,7293.0666,Res,ALL,RURAL,56.0,840.0,343065852.864,102919755.8592,171532926.432,68613170.57280001,14078.88577416484,3255.57338864633,13434.544448381523,7512.317463022181,8067.478433350011,13,3,Kedainiu,3,Kauno
23.971,55.2945,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2292.4791,6877.4373,Res,ALL,URBAN,56.0,984.375,379128359.57472,113738507.872416,189564179.78736,75825671.914944,13276.535026525144,3070.0394064636216,12668.914486233683,7084.193133465988,7607.715675387763,13,3,Kedainiu,3,Kauno
23.971,55.2945,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",129.5723,1295.7230000000004,Res,ALL,RURAL,56.0,840.0,60950809.92000001,18285242.976000004,30475404.960000005,12190161.984000005,2501.325863657709,578.4015900604815,2386.848933518619,1334.6762142744576,1433.3089126178527,13,10,Kedainiu,3,Kauno
23.971,55.2945,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",122.188,1221.88,Res,ALL,URBAN,56.0,984.375,67357845.632,20207353.6896,33678922.816,13471569.1264,2358.775792577643,545.4385967240689,2250.822880266638,1258.613278222023,1351.6249184042433,13,10,Kedainiu,3,Kauno
23.971,55.2945,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",802.1139,802.1139,Res,ALL,RURAL,70.0,760.0,42672459.48,12801737.844,21336229.74,8534491.896,1548.4391676842606,358.05797625697306,1477.5725265164385,826.2277843867253,887.2860957200456,13,1,Kedainiu,3,Kauno
23.971,55.2945,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",756.4017,756.4017,Res,ALL,URBAN,58.0,890.625,39071778.53316,11721533.559948,19535889.26658,7814355.706632,1460.1941429801425,337.65237323444217,1393.3661677354416,779.1413422674167,836.7199610791002,13,1,Kedainiu,3,Kauno
23.971,55.2945,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",137.2849,549.1396,Res,ALL,RURAL,58.0,760.0,24206073.568000004,7261822.0704,12103036.784000002,4841214.7136,1060.0854381983252,245.13203655810437,1011.5690379910214,565.6483387546489,607.4498044345916,13,4,Kedainiu,3,Kauno
23.971,55.2945,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",129.4611,517.8444,Res,ALL,URBAN,56.0,890.625,25826764.46784,7748029.340351999,12913382.23392,5165352.893568,999.6716821962007,231.1620804476851,953.9202081529685,533.4123137238653,572.831534108173,13,4,Kedainiu,3,Kauno
23.971,55.2945,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",66.3287,148.862164697,Res,ALL,RURAL,58.0,760.0,6561844.21984376,1968553.2659531282,3280922.10992188,1312368.843968752,287.3706669378252,66.45101828136883,274.21871730941524,153.3373957446868,164.66904377849028,13,4,Kedainiu,3,Kauno
23.971,55.2945,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",62.5486,140.378448466,Res,ALL,URBAN,56.0,890.625,7001178.587413898,2100353.576224169,3500589.293706949,1400235.7174827796,270.99329397421104,62.66394731200862,258.5908793855404,144.59863424846432,155.28448698200444,13,4,Kedainiu,3,Kauno
23.971,55.2945,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",476.6408,1069.729713848,Res,ALL,RURAL,58.0,760.0,47153685.78641985,14146105.735925956,23576842.893209927,9430737.15728397,2065.0575781792577,477.5197842630152,1970.5471205275169,1101.8889104967247,1183.3186050957522,13,2,Kedainiu,3,Kauno
23.971,55.2945,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",449.4772,1008.766174732,Res,ALL,URBAN,56.0,890.625,50310800.69211387,15093240.20763416,25155400.34605693,10062160.138422774,1947.37063650194,450.3060912434356,1858.2462982664733,1039.0926295044787,1115.881673004796,13,2,Kedainiu,3,Kauno
23.971,55.2945,W/LPB+CDL/HBET:1-3,"Wood, low rise",576.905,576.905,Res,ALL,RURAL,70.0,760.0,30691346.0,9207403.8,15345673.0,6138269.2,1113.685098877963,257.5263148943424,1062.7156298001644,594.2484476975449,638.1634641306839,13,1,Kedainiu,3,Kauno
23.971,55.2945,W/LPB+CDL/HBET:1-3,"Wood, low rise",544.0274,544.0274,Res,ALL,URBAN,58.0,890.625,28101626.54152,8430487.962456,14050813.27076,5620325.308304002,1050.2166019731512,242.8499866070676,1002.1518638589473,560.3824511053488,601.7947671904545,13,1,Kedainiu,3,Kauno
23.971,55.2945,W/LWAL+CDL/HBET:1-3,"Wood, low rise",297.7077,893.1231,Res,ALL,RURAL,58.0,760.0,39368866.248,11810659.8744,19684433.124,7873773.249600002,1724.1276950861798,398.683839956338,1645.2204049290178,919.972986501797,987.959077129051,13,3,Kedainiu,3,Kauno
23.971,55.2945,W/LWAL+CDL/HBET:1-3,"Wood, low rise",280.7414,842.2242,Res,ALL,URBAN,53.0,890.625,39754498.24356,11926349.473067999,19877249.12178,7950899.648712001,1625.8700157814774,375.96293070927726,1551.4596357042142,867.5439170457989,931.65549448643,13,3,Kedainiu,3,Kauno
24.3761,54.8478,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2163.3026,6489.9078,Res,ALL,RURAL,56.0,840.0,305285262.912,91585578.8736,152642631.456,61057052.5824,10780.450411179369,2492.849792180295,10287.066927436128,5752.313583775171,6177.410101130532,14,3,Kaisiadoriu,3,Kauno
24.3761,54.8478,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1372.5996,4117.798800000001,Res,ALL,URBAN,56.0,984.375,226999423.76832,68099827.13049601,113499711.88416,45399884.75366401,6840.116552443767,1581.6948713539925,6527.06835824635,3649.8006909270894,3919.521306842477,14,3,Kaisiadoriu,3,Kauno
24.3761,54.8478,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",115.3029,1153.029,Res,ALL,RURAL,56.0,840.0,54238484.16,16271545.247999998,27119242.08,10847696.832,1915.307942764878,442.89197806906486,1827.6510018023291,1021.9843769100543,1097.5091189271498,14,10,Kaisiadoriu,3,Kauno
24.3761,54.8478,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",73.1589,731.5889999999999,Res,ALL,URBAN,56.0,984.375,40329867.8496,12098960.35488,20164933.9248,8065973.569920002,1215.2497660851675,281.011925410002,1159.6320376656306,648.4420845609692,696.3620158788672,14,10,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",713.78,713.78,Res,ALL,RURAL,70.0,760.0,37973096.0,11391928.8,18986548.0,7594619.2,1185.6670590130122,274.17127939205096,1131.4032275566929,632.6571218511057,679.4105429332832,14,1,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",452.8882,452.8882,Res,ALL,URBAN,58.0,890.625,23393849.39336,7018154.818008,11696924.69668,4678769.878672,752.2970945609247,173.9596755520792,717.8670895827022,401.4163259440275,431.08103035960295,14,1,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",122.1662,488.6648,Res,ALL,RURAL,58.0,760.0,21540344.384,6462103.3152,10770172.192,4308068.8768,811.7259607430608,187.70188771030396,774.5761045607135,433.1268260779879,465.1349394496685,14,4,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",77.5136,310.0544,Res,ALL,URBAN,56.0,890.625,15463529.12384,4639058.737151999,7731764.561919998,3092705.824768,515.034448404332,119.09553578012094,491.46312432143515,274.8159437379465,295.1248679465009,14,4,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",59.0241,132.468377871,Res,ALL,RURAL,58.0,760.0,5839206.096553681,1751761.828966104,2919603.04827684,1167841.219310736,220.04454033810555,50.88265941870286,209.97387188272162,117.4130161676589,126.08984915636114,14,4,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",37.4504,84.05030722400002,Res,ALL,URBAN,56.0,890.625,4191891.402366887,1257567.4207100659,2095945.7011834437,838378.2804733773,139.61680150105107,32.28470994550005,133.22702915515322,74.49778007094207,80.00317305719845,14,4,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",424.1501,951.924310931,Res,ALL,RURAL,58.0,760.0,41960823.62583848,12588247.087751545,20980411.81291924,8392164.725167697,1581.2509430700595,365.6453055736345,1508.8826217840435,843.7357375853957,906.0878883143581,14,2,Kaisiadoriu,3,Kauno
24.3761,54.8478,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",269.1201,603.988931631,Res,ALL,URBAN,56.0,890.625,30123102.380591843,9036930.714177553,15061551.190295922,6024620.476118369,1003.2920230930248,231.99924083598492,957.3748587181378,535.3440823721494,574.9060606420908,14,2,Kaisiadoriu,3,Kauno
24.3761,54.8478,W/LPB+CDL/HBET:1-3,"Wood, low rise",513.3726,513.3726,Res,ALL,RURAL,70.0,760.0,27311422.32,8193426.695999999,13655711.16,5462284.464000002,852.7683331276636,197.19244381577468,813.7401112095763,455.0265229527572,488.65302599270274,14,1,Kaisiadoriu,3,Kauno
24.3761,54.8478,W/LPB+CDL/HBET:1-3,"Wood, low rise",325.7311,325.7311,Res,ALL,URBAN,58.0,890.625,16825574.824279997,5047672.447284,8412787.412139999,3365114.9648560006,541.075170733382,125.1171403300458,516.3120539320128,288.7109476636985,310.0467139752523,14,1,Kaisiadoriu,3,Kauno
24.3761,54.8478,W/LWAL+CDL/HBET:1-3,"Wood, low rise",264.9222,794.7665999999998,Res,ALL,RURAL,58.0,760.0,35033311.728,10509993.5184,17516655.864,7006662.3456000015,1320.194705965103,305.2791834179585,1259.774014954551,704.4393926691544,756.4975303472214,14,3,Kaisiadoriu,3,Kauno
24.3761,54.8478,W/LWAL+CDL/HBET:1-3,"Wood, low rise",168.0912,504.2736,Res,ALL,URBAN,53.0,890.625,23802621.61248,7140786.483744,11901310.80624,4760524.322496,837.6538937066101,193.69741107292916,799.3174067802865,446.9616470081759,479.9921549537971,14,3,Kaisiadoriu,3,Kauno
23.914,54.912,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",4666.4558,13999.3674,Res,ALL,RURAL,56.0,840.0,658530242.4959999,197559072.7488,329265121.248,131706048.4992,30857.79141332458,7135.493970834351,29445.53830260666,16465.331775757328,17682.12134973278,15,3,Kauno,3,Kauno
23.914,54.912,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",28496.1309,85488.3927,Res,ALL,URBAN,56.0,984.375,4712667331.337279,1413800199.401184,2356333665.6686397,942533466.267456,188435.871052072,43573.533950339035,179811.82075956734,100547.02534499746,107977.46001830127,15,3,Kauno,3,Kauno
23.914,54.912,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",248.7197,2487.197,Res,ALL,RURAL,56.0,840.0,116997746.88,35099324.064,58498873.44000001,23399549.376,5482.348168807018,1267.7272258585976,5231.440281339312,2925.3124535233146,3141.4933202404077,15,10,Kauno,3,Kauno
23.914,54.912,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",1518.8293,15188.293,Res,ALL,URBAN,56.0,984.375,837275915.2352,251182774.57056,418637957.6176,167455183.04704002,33478.4539848892,7741.4907425578085,31946.26232058977,17863.684565662068,19183.81254293655,15,10,Kauno,3,Kauno
23.914,54.912,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",1539.6935,1539.6935,Res,ALL,RURAL,70.0,760.0,81911694.2,24573508.26,40955847.1,16382338.840000002,3393.8348430981014,784.7835814483188,3238.510900751452,1810.907849341608,1944.734110513793,15,1,Kauno,3,Kauno
23.914,54.912,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",9402.2767,9402.2767,Res,ALL,URBAN,58.0,890.625,485672722.48315996,145701816.744948,242836361.24157998,97134544.496632,20724.7574071784,4792.351453321119,19776.25779730277,11058.471493002806,11875.6935812089,15,1,Kauno,3,Kauno
23.914,54.912,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",263.5245,1054.098,Res,ALL,RURAL,58.0,760.0,46464639.84,13939391.951999998,23232319.92,9292927.968,2323.471860107237,537.2749859874773,2217.1346852216393,1239.7755411549706,1331.3950707880292,15,4,Kauno,3,Kauno
23.914,54.912,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",1609.2358,6436.9432,Res,ALL,URBAN,56.0,890.625,321033530.37952,96310059.113856,160516765.18976,64206706.075904,14188.487588733335,3280.9174930435197,13539.130171503572,7570.79962125325,8130.282428600113,15,4,Kauno,3,Kauno
23.914,54.912,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",127.3208,285.74734464799997,Res,ALL,RURAL,58.0,760.0,12595742.95208384,3778722.885625152,6297871.476041921,2519148.5904167686,629.8521716102225,145.6457564588046,601.0260421982233,336.08124561906965,360.91768142536586,15,4,Kauno,3,Kauno
23.914,54.912,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",777.4960000000002,1744.9420477600004,Res,ALL,URBAN,56.0,890.625,87026541.71316314,26107962.51394894,43513270.85658157,17405308.34263263,3846.249348246803,889.3990067898942,3670.2199774502656,2052.310574107641,2203.976519449267,15,4,Kauno,3,Kauno
23.914,54.912,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",914.9333,2053.393954523,Res,ALL,RURAL,58.0,760.0,90513605.51537384,27154081.65461215,45256802.75768692,18102721.10307477,4526.147541356222,1046.6173051681303,4319.001609904743,2415.095751223413,2593.5715554320955,15,2,Kauno,3,Kauno
23.914,54.912,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",5587.1221,12539.234000251,Res,ALL,URBAN,56.0,890.625,625376740.8349183,187613022.25047547,312688370.41745913,125075348.16698366,27639.32513569241,6391.262265727242,26374.369961869746,14747.998400841278,15837.876876146089,15,2,Kauno,3,Kauno
23.914,54.912,W/LPB+CDL/HBET:1-3,"Wood, low rise",1107.395,1107.395,Res,ALL,RURAL,70.0,760.0,58913414.0,17674024.2,29456707.0,11782682.8,2440.9505762495082,564.4405293507839,2329.236811701585,1302.4607156045345,1398.712685552301,15,1,Kauno,3,Kauno
23.914,54.912,W/LPB+CDL/HBET:1-3,"Wood, low rise",6762.4067,6762.4067,Res,ALL,URBAN,58.0,890.625,349310765.60716003,104793229.682148,174655382.80358002,69862153.12143199,14905.883204455984,3446.806620431993,14223.69310077925,7953.592954357658,8541.364225189633,15,1,Kauno,3,Kauno
23.914,54.912,W/LWAL+CDL/HBET:1-3,"Wood, low rise",571.4632,1714.3896,Res,ALL,RURAL,58.0,760.0,75570293.568,22671088.0704,37785146.784,15114058.713600002,3778.904800939289,873.8263883595993,3605.957554367101,2016.3763654711927,2165.386769399297,15,3,Kauno,3,Kauno
23.914,54.912,W/LWAL+CDL/HBET:1-3,"Wood, low rise",3489.6912,10469.0736,Res,ALL,URBAN,53.0,890.625,494159118.25248,148247735.475744,247079559.12624,98831823.65049599,23076.220532617997,5336.0990835215225,22020.10268561194,12313.182823448307,13223.128197527258,15,3,Kauno,3,Kauno
23.9326,54.6542,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2029.7666,6089.2998,Res,ALL,RURAL,56.0,840.0,286440662.592,85932198.7776,143220331.296,57288132.51840001,10313.273507757756,2384.8207393868884,9841.27107576496,5503.033827820692,5909.708547657513,16,3,Prienu,3,Kauno
23.9326,54.6542,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1020.3548,3061.0644,Res,ALL,URBAN,56.0,984.375,168745460.54016,50623638.162048,84372730.27008,33749092.108032,5184.437524665873,1198.8389643286873,4947.163964693254,2766.3510576926515,2970.784662238197,16,3,Prienu,3,Kauno
23.9326,54.6542,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",108.1855,1081.855,Res,ALL,RURAL,56.0,840.0,50890459.2,15267137.76,25445229.6,10178091.840000002,1832.3069773531704,423.6990008291925,1748.4487000741367,977.6960992784351,1049.9479333939214,16,10,Prienu,3,Kauno
23.9326,54.6542,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",54.3844,543.844,Res,ALL,URBAN,56.0,984.375,29980161.881600004,8994048.564480001,14990080.940800002,5996032.376320002,921.0930815974949,212.9917220024416,878.9378750785633,491.4837546769034,527.8044505859693,16,10,Prienu,3,Kauno
23.9326,54.6542,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",669.7199,669.7199,Res,ALL,RURAL,70.0,760.0,35629098.68,10688729.604,17814549.34,7125819.736000001,1134.2855055827888,262.28991173995297,1082.373227991534,605.2405672101562,649.9679023138813,16,1,Prienu,3,Kauno
23.9326,54.6542,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",336.6653,336.6653,Res,ALL,URBAN,58.0,890.625,17390378.73844,5217113.621532,8695189.36922,3478075.7476879996,570.2004226284471,131.85200532775684,544.1043449862221,304.25181800925645,326.7360561077451,16,1,Prienu,3,Kauno
23.9326,54.6542,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",114.6251,458.5004,Res,ALL,RURAL,58.0,760.0,20210697.632,6063209.2896,10105348.816,4042139.5264,776.5490588287894,179.56765126545162,741.0091263279016,414.35687092780665,444.97788284038666,16,4,Prienu,3,Kauno
23.9326,54.6542,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",57.6216,230.4864,Res,ALL,URBAN,56.0,890.625,11495186.51904,3448555.9557120004,5747593.25952,2299037.3038080004,390.36824611894747,90.2679724960532,372.5024577829447,208.29561652599392,223.68868226833058,16,4,Prienu,3,Kauno
23.9326,54.6542,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",55.3807,124.291458817,Res,ALL,RURAL,58.0,760.0,5478767.50465336,1643630.2513960078,2739383.75232668,1095753.500930672,210.50890111502315,48.67765727603573,200.87464549214243,112.32491827371241,120.62574034729685,16,4,Prienu,3,Kauno
23.9326,54.6542,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",27.8396,62.480692676000004,Res,ALL,URBAN,56.0,890.625,3116137.0742457537,934841.1222737259,1558068.5371228768,623227.4148491508,105.82176829620786,24.47001405727852,100.9786763374795,56.46517279075283,60.637954395170276,16,4,Prienu,3,Kauno
23.9326,54.6542,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",397.9682,893.1640109420001,Res,ALL,RURAL,58.0,760.0,39370669.60232337,11811200.88069701,19685334.801161684,7874133.920464674,1512.7264274507863,349.799833630865,1443.4942334088598,807.1719126073965,866.8219932157073,16,2,Prienu,3,Kauno
23.9326,54.6542,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",200.0569,448.9897012390001,Res,ALL,URBAN,56.0,890.625,22392732.763713393,6717819.829114017,11196366.381856697,4478546.552742679,760.4410594210273,175.8428696983995,725.6383336750348,405.7618437938174,435.7476823890839,16,2,Prienu,3,Kauno
23.9326,54.6542,W/LPB+CDL/HBET:1-3,"Wood, low rise",481.6832,481.6832,Res,ALL,RURAL,70.0,760.0,25625546.24,7687663.871999999,12812773.12,5125109.248,815.8131064087172,188.64699109973895,778.4761958742627,435.3076759158615,467.4769542966211,16,1,Prienu,3,Kauno
23.9326,54.6542,W/LPB+CDL/HBET:1-3,"Wood, low rise",242.14,242.14,Res,ALL,URBAN,58.0,890.625,12507693.272,3752307.9816,6253846.636,2501538.6544,410.1056162760229,94.832002496435,391.33651758872634,218.8272305246824,234.99858353661455,16,1,Prienu,3,Kauno
23.9326,54.6542,W/LWAL+CDL/HBET:1-3,"Wood, low rise",248.5691,745.7073,Res,ALL,RURAL,58.0,760.0,32870777.784,9861233.3352,16435388.892,6574155.5568,1262.983199091555,292.04970899153307,1205.1808785103315,673.9120477452651,723.7142117490433,16,3,Prienu,3,Kauno
23.9326,54.6542,W/LWAL+CDL/HBET:1-3,"Wood, low rise",124.9546,374.8638,Res,ALL,URBAN,53.0,890.625,17694246.11484,5308273.8344519995,8847123.05742,3538849.2229680005,634.8961333054092,146.81211207327618,605.8391594204872,338.77264053010003,363.8079706746212,16,3,Prienu,3,Kauno
23.1592,55.3664,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2215.2345,6645.7035,Res,ALL,RURAL,56.0,840.0,312613892.64,93784167.79200001,156306946.32,62522778.528000005,13620.778000028435,3149.641463170576,12997.402663690136,7267.876881090173,7804.973669316962,17,3,Raseiniu,3,Kauno
23.1592,55.3664,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",895.0236,2685.0708,Res,ALL,URBAN,56.0,984.375,148018286.94912,44405486.084736,74009143.47456001,29603657.389824007,5503.217722722471,1272.553059766899,5251.354708815493,2936.4481866231763,3153.451985068523,17,3,Raseiniu,3,Kauno
23.1592,55.3664,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",118.0709,1180.7089999999996,Res,ALL,RURAL,56.0,840.0,55540551.35999999,16662165.407999994,27770275.68,11108110.272,2419.935703065232,559.5810921053982,2309.183715710897,1291.2474419593193,1386.670749925205,17,10,Raseiniu,3,Kauno
23.1592,55.3664,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",47.7043,477.043,Res,ALL,URBAN,56.0,984.375,26297663.235200007,7889298.97056,13148831.6176,5259532.647040001,977.7289642048528,226.08809022480182,932.9817315645716,521.703953687657,560.2579251590099,17,10,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",730.9149,730.9149,Res,ALL,RURAL,70.0,760.0,38884672.68,11665401.804000001,19442336.34,7776934.536,1498.0550350783758,346.40725020145345,1429.4942993154611,799.3434410298828,858.4149968489323,17,1,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",295.3123,295.3123,Res,ALL,URBAN,58.0,890.625,15254297.79404,4576289.338212,7627148.89702,3050859.5588080008,605.2607190461924,139.9592781508035,577.5600543479649,322.9595539240602,346.82629547427615,17,1,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",125.0989,500.3956,Res,ALL,RURAL,58.0,760.0,22057438.048,6617231.4144,11028719.024,4411487.6096,1025.5915539703253,237.1557397569901,978.6538181155424,547.242833304141,587.6841303922245,17,4,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",50.5438,202.1752,Res,ALL,URBAN,56.0,890.625,10083205.05472,3024961.516416,5041602.52736,2016641.0109439997,414.3705051408552,95.81820686776108,395.4062174173263,221.1029219118461,237.44244873231116,17,4,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",60.441,135.64834071,Res,ALL,RURAL,58.0,760.0,5979378.858496801,1793813.6575490404,2989689.4292484005,1195875.7716993606,278.01961596437906,64.2886999563711,265.29563121034533,148.34779183339316,159.3107076667032,17,4,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",24.4201,54.806274631,Res,ALL,URBAN,56.0,890.625,2733386.2184366416,820015.8655309925,1366693.1092183208,546677.2436873283,112.32883016183938,25.974694028963413,107.18793275623756,59.93725966398046,64.36662881639381,17,4,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",434.3321,974.7758753510001,Res,ALL,RURAL,58.0,760.0,42968120.58547209,12890436.175641624,21484060.29273604,8593624.117094418,1997.8631002631048,461.9818675786398,1906.4278986849133,1066.0347770116393,1144.8148477583975,17,2,Raseiniu,3,Kauno
23.1592,55.3664,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",175.4837,393.83982274699997,Res,ALL,URBAN,56.0,890.625,19642209.78375478,5892662.935126434,9821104.89187739,3928441.956750957,807.1989358549381,186.65506752922425,770.2562657571332,430.7112621854968,462.5408651572847,17,2,Raseiniu,3,Kauno
23.1592,55.3664,W/LPB+CDL/HBET:1-3,"Wood, low rise",525.6965,525.6965,Res,ALL,RURAL,70.0,760.0,27967053.8,8390116.14,13983526.9,5593410.760000002,1077.4473043962835,249.1467597739879,1028.136312339631,574.912413534552,617.3984952160571,17,1,Raseiniu,3,Kauno
23.1592,55.3664,W/LPB+CDL/HBET:1-3,"Wood, low rise",212.3977,212.3977,Res,ALL,URBAN,58.0,890.625,10971360.713960001,3291408.214188,5485680.356980001,2194272.142792,435.3221475223263,100.6630227487677,415.3989764577457,232.2824563910693,249.44815186586086,17,1,Raseiniu,3,Kauno
23.1592,55.3664,W/LWAL+CDL/HBET:1-3,"Wood, low rise",271.2819,813.8457000000002,Res,ALL,RURAL,58.0,760.0,35874318.456,10762295.5368,17937159.228,7174863.6912,1668.0268094984594,385.7111833748048,1591.6870605215486,890.0382552132593,955.8121663698707,17,3,Raseiniu,3,Kauno
23.1592,55.3664,W/LWAL+CDL/HBET:1-3,"Wood, low rise",109.6063,328.8189,Res,ALL,URBAN,53.0,890.625,15520843.95402,4656253.186206,7760421.97701,3104168.7908040006,673.9345562307362,155.83927891368305,643.0909303630023,359.60305502276793,386.1777547664844,17,3,Raseiniu,3,Kauno
21.6086,55.3257,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",2765.8384,8297.5152,Res,ALL,RURAL,56.0,840.0,390315115.008,117094534.5024,195157557.504,78063023.00160001,14423.250646899956,3335.2036330878527,13763.148946168609,7696.066254552731,8264.806277936397,18,3,Silutes,4,Klaipedos
21.6086,55.3257,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",1606.5644,4819.6932,Res,ALL,URBAN,56.0,984.375,265692335.22048,79707700.56614399,132846167.61024,53138467.044096,8377.886799744496,1937.2857877993176,7994.460243523989,4470.335672758666,4800.693901360658,18,3,Silutes,4,Klaipedos
