LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
14.5137,35.8147999999999,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",2.4887707829879067,IND,479.42947266612634,1575.0,1879274.3509177384,281891.15263766074,469818.5877294346,1127564.610550643,21.70393642750462,10.736633495576548,0.908103552095007,1.9356872742234272,4.5268081072983275,Nofsinhar
14.5137,35.8147999999999,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.3318361043983876,IND,479.42947266612634,1575.0,250569.9134556985,37585.487018354776,62642.47836392462,150341.9480734191,2.8938581903339498,1.4315511327435402,0.12108047361266763,0.25809163656312367,0.6035744143064438,Nofsinhar
14.5137,35.8147999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1.3273444175935505,IND,479.42947266612634,1425.0,906824.4486968135,136023.66730452204,226706.1121742034,544094.6692180882,11.575432761335799,5.726204530974161,0.48432189445067053,1.0323665462524947,2.414297657225775,Nofsinhar
14.5137,35.8147999999999,S+SL/LFM+CDL/H:1,"Steel, low rise",2.15693467858952,IND,479.42947266612634,1500.0,1551147.0832971814,232672.0624945772,387786.77082429535,930688.2499783088,18.81007823717068,9.305082362833014,0.7870230784823398,1.6775956376603045,3.9232336929918863,Nofsinhar
14.5137,35.8147999999999,S/LFBR+CDL/H:1,"Steel, low rise",0.9955083131951628,IND,479.42947266612634,1500.0,715914.0384448528,107387.10576672792,178978.5096112132,429548.4230669117,8.68157457100185,4.29465339823062,0.36324142083800287,0.7742749096893711,1.8107232429193314,Nofsinhar
14.5137,35.8147999999999,S/LFM+CDL/H:1,"Steel, low rise",3.318361043983877,IND,479.42947266612634,1500.0,2386380.12814951,357957.01922242646,596595.0320373775,1431828.0768897058,28.938581903339504,14.315511327435404,1.2108047361266765,2.5809163656312375,6.035744143064439,Nofsinhar
14.2791999999999,36.0287999999999,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",3.832202656305216,IND,479.42947266612634,1575.0,2893701.665392868,434055.2498089302,723425.416348217,1736220.9992357208,307.85391231153716,152.29102046574505,12.88076161807087,27.456259023416756,64.20934703574422,Ghawdex
14.2791999999999,36.0287999999999,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",1.5967511067938402,IND,479.42947266612634,1575.0,1205709.0272470287,180856.3540870543,301427.25681175716,723425.4163482172,128.2724634631405,63.45459186072711,5.36698400752953,11.44010792642365,26.753894598226765,Ghawdex
14.2791999999999,36.0287999999999,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.212900147572512,IND,479.42947266612634,1575.0,160761.2036329371,24114.180544940566,40190.300908234276,96456.72217976226,17.10299512841873,8.460612248096947,0.7155978676706038,1.5253477235231532,3.5671859464302345,Ghawdex
14.2791999999999,36.0287999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.851600590290048,IND,479.42947266612634,1425.0,581802.4512430105,87270.36768645157,145450.61281075262,349081.4707458063,68.41198051367492,33.84244899238779,2.8623914706824154,6.101390894092613,14.268743785720938,Ghawdex
