LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_2,NAME_2,ID_1,NAME_1
-14.025,65.0754,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.05324426408872784,Ind,776.0216283571167,2422.5,100094.55200681947,15014.18280102292,25023.63800170487,60056.73120409168,1.962848066346732,1.1497686790076265,0.113367234343955,0.240960210048758,0.5013653744667799,IS002_7300,Fjardabyggd,1,Eastern Region
-14.025,65.0754,S/LFBR+CDH/H:1,"Steel, low rise",0.7454196972421899,Ind,776.0216283571167,2550.0,1475077.6085215504,221261.64127823254,368769.4021303876,885046.5651129303,27.479872928854252,16.096761506106773,1.5871412808153706,3.3734429406826125,7.019115242534919,IS002_7300,Fjardabyggd,1,Eastern Region
-14.025,65.0754,S/LFM+CDH/H:1,"Steel, low rise",0.6389311690647341,Ind,776.0216283571167,2550.0,1264352.2358756145,189652.83538134216,316088.0589689036,758611.3415253686,23.554176796160785,13.79722414809152,1.3604068121274606,2.8915225205850965,6.0163844936013575,IS002_7300,Fjardabyggd,1,Eastern Region
-14.025,65.0754,S/LFM+CDH/HBET:3-5,"Steel, mid rise",0.05324426408872784,Ind,776.0216283571167,2550.0,105362.68632296787,15804.40294844518,26340.671580741968,63217.61179378072,1.962848066346732,1.1497686790076265,0.113367234343955,0.240960210048758,0.5013653744667799,IS002_7300,Fjardabyggd,1,Eastern Region
-14.025,65.0754,W/LWAL+CDM/H:1,"Wood, low rise",0.7454196972421899,Ind,776.0216283571167,2422.5,1401323.728095473,210198.55921432094,350330.93202386826,840794.2368572837,27.479872928854252,16.096761506106773,1.5871412808153706,3.3734429406826125,7.019115242534919,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.3708271691119713,Ind,776.0216283571167,2677.5,770503.9169246961,115575.58753870439,192625.979231174,462302.35015481757,13.670531545469546,8.007725745997742,0.7895620552059119,1.6782012877876145,3.491829696330423,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",0.20226936497016607,Ind,776.0216283571167,2677.5,420274.86377710686,63041.22956656603,105068.71594427672,252164.9182662641,7.456653570256115,4.367850406907857,0.4306702119304974,0.9153825206114259,1.9046343798165941,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,CR/LWAL+CDH/H:1,"Concrete wall, low rise, high code",1.0450583856791915,Ind,776.0216283571167,2677.5,2171420.129515052,325713.0194272577,542855.032378763,1302852.0777090308,38.52604344632326,22.567227102357265,2.2251294283075693,4.729476356492367,9.840610962385734,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,CR/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",0.30340404745524924,Ind,776.0216283571167,2677.5,630412.2956656604,94561.84434984904,157603.0739164151,378247.37739939615,11.184980355384175,6.55177561036179,0.6460053178957463,1.3730737809171394,2.856951569724892,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,MR/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.033711560828361034,Ind,776.0216283571167,2677.5,70045.81062951784,10506.871594427676,17511.45265737946,42027.486377710695,1.2427755950426866,0.7279750678179768,0.07177836865508294,0.15256375343523776,0.31743906330276583,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.033711560828361034,Ind,776.0216283571167,2422.5,63374.78104575424,9506.217156863137,15843.69526143856,38024.86862745254,1.2427755950426866,0.7279750678179768,0.07177836865508294,0.15256375343523776,0.31743906330276583,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,S/LFBR+CDH/H:1,"Steel, low rise",0.4719618515970544,Ind,776.0216283571167,2550.0,933944.1417269044,140091.62125903566,233486.0354317261,560366.4850361425,17.398858330597612,10.191650949451674,1.0048971611711608,2.135892548093328,4.4441468862387215,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,S/LFM+CDH/H:1,"Steel, low rise",0.4045387299403323,Ind,776.0216283571167,2550.0,800523.5500516322,120078.53250774482,200130.88751290808,480314.1300309793,14.913307140512234,8.735700813815718,0.8613404238609951,1.830765041222852,3.809268759633188,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,S/LFM+CDH/HBET:3-5,"Steel, mid rise",0.033711560828361034,Ind,776.0216283571167,2550.0,66710.29583763602,10006.544375645404,16677.57395940901,40026.177502581624,1.2427755950426866,0.7279750678179768,0.07177836865508294,0.15256375343523776,0.31743906330276583,IS002_7300,Fjardabyggd,1,Eastern Region
-13.6833,65.1505,W/LWAL+CDM/H:1,"Wood, low rise",0.4719618515970544,Ind,776.0216283571167,2422.5,887246.934640559,133087.04019608384,221811.73366013975,532348.1607843355,17.398858330597612,10.191650949451674,1.0048971611711608,2.135892548093328,4.4441468862387215,IS002_7300,Fjardabyggd,1,Eastern Region
