LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
19.880099999999896,42.8592999999999,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",4.866889877534168,Ind,1114.1518817025515,656.25,3558214.652804547,533732.197920682,889553.6632011367,2134928.791682728,794.0583749929643,309.81219776237987,19.366686736890898,40.506902854328594,123.22859578453314,5,Berane
19.880099999999896,42.8592999999999,CR/LFM+CDM/H:1,"Concrete frame, low rise, low/moderate code",5.67803819045653,Ind,1114.1518817025515,656.25,4151250.4282719716,622687.5642407958,1037812.6070679929,2490750.256963183,926.4014374917917,361.44756405611,22.594467859706054,47.25805333005002,143.76669508195536,5,Berane
19.880099999999896,42.8592999999999,CR/LWAL+CDM/H:2,"Concrete wall, low rise, low/moderate code",11.35607638091306,Ind,1114.1518817025515,656.25,8302500.856543943,1245375.1284815916,2075625.2141359858,4981500.513926366,1852.8028749835835,722.8951281122198,45.188935719412115,94.51610666010004,287.53339016391067,5,Berane
19.880099999999896,42.8592999999999,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",3.2445932516894453,Ind,1114.1518817025515,656.25,2372143.101869698,355821.46528045466,593035.7754674245,1423285.8611218191,529.3722499953095,206.54146517491998,12.911124491260605,27.00460190288573,82.15239718968877,5,Berane
19.880099999999896,42.8592999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.8111483129223613,Ind,1114.1518817025515,593.75,536642.2485104491,80496.33727656737,134160.56212761227,321985.3491062694,132.34306249882738,51.635366293729994,3.2277811228151507,6.751150475721433,20.538099297422193,5,Berane
19.880099999999896,42.8592999999999,S/LFBR+CDM/H:1,"Steel, low rise",8.922631442145974,Ind,1114.1518817025515,625.0,6213229.131878303,931984.3697817456,1553307.2829695758,3727937.4791269824,1455.7736874871011,567.9890292310297,35.50559235096665,74.26265523293573,225.919092271644,5,Berane
19.880099999999896,42.8592999999999,S/LFBR+CDM/HBET:3-5,"Steel, mid rise",4.0557415646118065,Ind,1114.1518817025515,625.0,2824195.059944685,423629.25899170275,706048.7649861713,1694517.035966811,661.7153124941369,258.17683146865,16.13890561407575,33.755752378607156,102.69049648711096,5,Berane
19.880099999999896,42.8592999999999,S/LFBR+CDM/HBET:6-,"Steel, mid rise",2.433444938767084,Ind,1114.1518817025515,625.0,1694517.0359668103,254177.55539502157,423629.2589917026,1016710.2215800863,397.02918749648217,154.90609888118996,9.683343368445449,20.253451427164297,61.61429789226657,5,Berane
19.880099999999896,42.8592999999999,S/LFINF+CDL/H:1,"Steel, low rise",1.6222966258447233,Ind,1114.1518817025515,625.0,1129678.0239778738,169451.70359668107,282419.5059944685,677806.8143867243,264.6861249976548,103.27073258745995,6.4555622456303015,13.502300951442866,41.076198594844385,5,Berane
19.880099999999896,42.8592999999999,S/LFM+CDL/H:1,"Steel, low rise",2.433444938767084,Ind,1114.1518817025515,625.0,1694517.0359668103,254177.55539502157,423629.2589917026,1016710.2215800863,397.02918749648217,154.90609888118996,9.683343368445449,20.253451427164297,61.61429789226657,5,Berane
