LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_0,ID_0
-5.3507,36.1384,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",6.49,Ind,855.7627118644067,1968.75,10934518.32,1640177.7480000001,2733629.58,6560710.992000001,1496.0,794.8607040000003,74.6691,152.731876,340.75389333333334,Gibraltar,88
-5.3507,36.1384,CR/LFM+CDN/H:2,"Concrete frame, low rise, pre code",6.49,Ind,855.7627118644067,1968.75,10934518.32,1640177.7480000001,2733629.58,6560710.992000001,1496.0,794.8607040000003,74.6691,152.731876,340.75389333333334,Gibraltar,88
-5.3507,36.1384,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2.95,Ind,855.7627118644067,1781.25,4496639.4,674495.91,1124159.85,2697983.64,680.0,361.30032,33.9405,69.42358,154.88813333333334,Gibraltar,88
-5.3507,36.1384,S+SL/LFM+CDN/H:1,"Steel, low rise",8.85,Ind,855.7627118644067,1875.0,14200312.5,2130046.875,3550078.125,8520187.5,2040.0,1083.90096,101.8215,208.27074,464.6644,Gibraltar,88
-5.3507,36.1384,S/LFBR+CDN/H:1,"Steel, low rise",10.62,Ind,855.7627118644067,1875.0,17040375.0,2556056.25,4260093.75,10224225.0,2448.0,1300.6811519999999,122.1858,249.92488800000004,557.5972800000002,Gibraltar,88
-5.3507,36.1384,S/LFM+CDN/H:1,"Steel, low rise",23.6,Ind,855.7627118644067,1875.0,37867500.00000001,5680125.000000001,9466875.000000002,22720500.000000004,5440.0,2890.40256,271.524,555.38864,1239.1050666666667,Gibraltar,88
