LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
24.750999999999998,59.4043,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",5073.8792,15221.637600000002,Res,ALL,RURAL,61.0,840.0,779956710.6240001,233987013.1872,389978355.312,155991342.12480003,36723.75852482,7698.933994056625,34769.044667940136,18196.69579656536,20221.55815285404,1,Harju
24.750999999999998,59.4043,CR/LFINF+CDN/H:3,"Concrete frame with infill panels, low rise, pre code",41319.6039,123958.8117,Res,ALL,URBAN,59.0,984.375,7199478200.01132,2159843460.003396,3599739100.00566,1439895640.002264,299063.31943511986,62696.98007131599,283144.9265998871,148186.47290674073,164676.12652598126,1,Harju
24.750999999999998,59.4043,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",261.832,3665.6479999999997,Res,ALL,RURAL,59.0,840.0,181669514.88,54500854.464,90834757.44,36333902.975999996,8843.750950225578,1854.0437460845667,8373.020196522446,4382.096283338674,4869.720075315228,1,Harju
24.750999999999998,59.4043,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",2132.2529,29851.5406,Res,ALL,URBAN,59.0,984.375,1733765537.43176,520129661.229528,866882768.71588,346753107.486352,72019.8967677604,15098.575247928746,68186.45771255443,35686.002888218805,39657.01194956733,1,Harju
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",1415.308,2830.616,Res,ALL,RURAL,79.0,760.0,169950184.64,50985055.392,84975092.32,33990036.928,6829.1507912717525,1431.693903060771,6465.652167529336,3383.857875376736,3760.401315322281,1,Harju
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",11525.6915,23051.382999999998,Res,ALL,URBAN,61.0,890.625,1252303263.6878002,375690979.10634005,626151631.8439001,250460652.73756003,55613.820615144636,11659.13161595169,52653.63597835204,27556.7593424454,30623.175645583044,1,Harju
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",134.4543,537.8172,Res,ALL,RURAL,61.0,760.0,24933205.392,7479961.617599999,12466602.696,4986641.0784,1297.539036358008,272.0219225077564,1228.474277300262,642.9331875934656,714.4764624671612,1,Harju
24.750999999999998,59.4043,MUR+CB/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",1094.9407,4379.7628,Res,ALL,URBAN,59.0,890.625,230136388.23112,69040916.469336,115068194.11556,46027277.64622401,10566.62598925555,2215.2350222044847,10004.19090441245,5235.784310928103,5818.403412515014,1,Harju
24.750999999999998,59.4043,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",84.9185,339.67400000000004,Res,ALL,RURAL,61.0,760.0,15747286.64,4724185.992,7873643.319999998,3149457.328,819.4982879607976,171.80330883039744,775.8784428383642,406.0630406811511,451.24826411663764,1,Harju
24.750999999999998,59.4043,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",691.5415,2766.1659999999997,Res,ALL,URBAN,59.0,890.625,145349298.93640003,43604789.68092001,72674649.46820001,29069859.78728001,6673.6585703214505,1399.0958141457556,6318.436408769666,3306.81116891142,3674.7811306089466,1,Harju
24.750999999999998,59.4043,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",622.7355,2490.942,Res,ALL,RURAL,61.0,760.0,115480071.12,34644021.335999995,57740035.56,23096014.224000003,6009.652503310955,1259.8905942303736,5689.77372469097,2977.7948346955845,3309.153051205643,1,Harju
24.750999999999998,59.4043,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",5071.3042,20285.2168,Res,ALL,URBAN,59.0,890.625,1065894830.8427199,319768449.252816,532947415.42136,213178966.168544,48940.16156230272,10260.03570064817,46335.199112745235,24249.947934444117,26948.39424927918,1,Harju
24.750999999999998,59.4043,W/LPB+CDL/HBET:1-3,"Wood, low rise",912.8737,912.8737,Res,ALL,RURAL,79.0,760.0,54808936.948,16442681.084399998,27404468.474,10961787.3896,2202.401226689234,461.7213039686511,2085.172915395633,1091.2942126269686,1212.7294773304175,1,Harju
24.750999999999998,59.4043,W/LPB+CDL/HBET:1-3,"Wood, low rise",7434.071,7434.071,Res,ALL,URBAN,79.0,890.625,523041906.9754,156912572.09262002,261520953.4877,104608381.39508002,17935.4571061636,3760.0699372931153,16980.797563045282,8887.054867018276,9875.974122452224,1,Harju
24.750999999999998,59.4043,W/LWAL+CDL/HBET:1-3,"Wood, low rise",318.4443,636.8886,Res,ALL,RURAL,79.0,760.0,38238791.544,11471637.4632,19119395.772,7647758.308800002,1536.5589280361444,322.13112818867353,1454.7717376941007,761.3680219597658,846.0902959475135,1,Harju
