LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,ID_2,ID_0,NAME_0,ID_1,NAME_1
-4.491207725,54.15836389,S/LFBR+CDN/H:1,"Steel, low rise",20.60727146698034,Ind,300,1675.0,10355153.91215762,1553273.0868236432,2588788.4780394053,6213092.347294573,771.2132414720213,319.5506641774491,26.923825473029737,51.76846004705092,132.7476498991766,Douglas,15,110,Isle of Man,5,Middle
-4.491207725,54.15836389,S/LFM+CDN/H:1,"Steel, low rise",117.75583695417336,Ind,300,1675.0,59172308.06947211,8875846.210420817,14793077.017368028,35503384.84168327,4406.9328084115505,1826.0037952997088,153.85043127445567,295.81977169743374,758.5579994238661,Douglas,15,110,Isle of Man,5,Middle
-4.565953007,54.17886071,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",5.388146289939266,Ind,300,1758.75,2843001.5084235542,426450.2262635331,710750.3771058886,1705800.9050541325,201.64774227620808,83.55233871666225,7.0397243306047015,13.535806348032743,34.709289798433225,Marown,16,110,Isle of Man,5,Middle
-4.565953007,54.17886071,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",2.694073144969633,Ind,300,1758.75,1421500.7542117771,213225.11313176656,355375.1885529443,852900.4525270662,100.82387113810404,41.77616935833112,3.5198621653023503,6.767903174016372,17.354644899216613,Marown,16,110,Isle of Man,5,Middle
-4.565953007,54.17886071,S+SL/LFM+CDN/H:1,"Steel, low rise",4.898314809035696,Ind,300,1675.0,2461403.1915404373,369210.47873106564,615350.7978851093,1476841.9149242626,183.3161293420073,75.95667156060205,6.399749391458819,12.305278498211587,31.55389981675748,Marown,16,110,Isle of Man,5,Middle
-4.565953007,54.17886071,S/LFBR+CDN/H:1,"Steel, low rise",1.7144101831624938,Ind,300,1675.0,861491.1170391531,129223.66755587295,215372.77925978828,516894.67022349185,64.16064526970257,26.584835046210717,2.2399122870105868,4.306847474374055,11.043864935865123,Marown,16,110,Isle of Man,5,Middle
-4.565953007,54.17886071,S/LFM+CDN/H:1,"Steel, low rise",9.796629618071393,Ind,300,1675.0,4922806.383080875,738420.9574621313,1230701.5957702186,2953683.829848525,366.6322586840147,151.9133431212041,12.799498782917638,24.610556996423174,63.10779963351496,Marown,16,110,Isle of Man,5,Middle
-4.466686477,54.19443583,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",21.898040665434383,Ind,300,1758.75,11554282.176709795,1733142.3265064696,2888570.5441774493,6932569.3060258785,819.5194085027726,339.56622787430683,28.610242070240297,55.01105981515711,141.0625099199014,Onchan,17,110,Isle of Man,5,Middle
-4.466686477,54.19443583,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",10.949020332717192,Ind,300,1758.75,5777141.088354899,866571.1632532348,1444285.2720887247,3466284.6530129393,409.7597042513863,169.78311393715342,14.305121035120148,27.50552990757856,70.5312549599507,Onchan,17,110,Isle of Man,5,Middle
-4.466686477,54.19443583,S+SL/LFM+CDN/H:1,"Steel, low rise",19.90730969584944,Ind,300,1675.0,10003423.122164344,1500513.4683246515,2500855.780541086,6002053.873298608,745.0176440934297,308.69657079482437,26.009310972945727,50.01005437741557,128.2386453817286,Onchan,17,110,Isle of Man,5,Middle
-4.466686477,54.19443583,S/LFBR+CDN/H:1,"Steel, low rise",6.967558393547304,Ind,300,1675.0,3501198.0927575207,525179.713913628,875299.5231893802,2100718.855654512,260.75617543270045,108.04379977818856,9.103258840531003,17.50351903209545,44.883525883605,Onchan,17,110,Isle of Man,5,Middle
-4.466686477,54.19443583,S/LFM+CDN/H:1,"Steel, low rise",39.81461939169888,Ind,300,1675.0,20006846.24432869,3001026.936649304,5001711.561082172,12004107.746597216,1490.0352881868594,617.3931415896487,52.018621945891454,100.02010875483114,256.4772907634572,Onchan,17,110,Isle of Man,5,Middle
-4.570966535,54.12009311,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",1.679297597042514,Ind,300,1758.75,886064.584103512,132909.6876155268,221516.14602587806,531638.7504621072,62.84658040665435,26.04035489833641,2.19403696857671,4.21863955637708,10.817677141096738,Santon,18,110,Isle of Man,5,Middle
-4.570966535,54.12009311,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",0.8396487985212571,Ind,300,1758.75,443032.2920517561,66454.8438077634,110758.073012939,265819.3752310536,31.423290203327173,13.020177449168207,1.097018484288355,2.10931977818854,5.408838570548369,Santon,18,110,Isle of Man,5,Middle
-4.570966535,54.12009311,S+SL/LFM+CDN/H:1,"Steel, low rise",1.5266341791295581,Ind,300,1675.0,767133.6750126028,115070.05125189039,191783.4187531507,460280.2050075617,57.13325491514029,23.673049907578548,1.994579062342463,3.8351268694337084,9.834251946451575,Santon,18,110,Isle of Man,5,Middle
-4.570966535,54.12009311,S/LFBR+CDN/H:1,"Steel, low rise",0.5343219626953454,Ind,300,1675.0,268496.78625441104,40274.51793816165,67124.19656360276,161098.07175264662,19.996639220299112,8.285567467652497,0.6981026718198623,1.3422944043017984,3.4419881812580524,Santon,18,110,Isle of Man,5,Middle
-4.570966535,54.12009311,S/LFM+CDN/H:1,"Steel, low rise",3.0532683582591162,Ind,300,1675.0,1534267.3500252056,230140.10250378086,383566.8375063014,920560.4100151231,114.26650983028058,47.346099815157096,3.989158124684926,7.670253738867417,19.66850389290315,Santon,18,110,Isle of Man,5,Middle
-4.689297628,54.11102086,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",4.430946659625033,Ind,300,1758.75,2337944.6954845525,350691.70432268287,584486.1738711381,1402766.8172907315,165.82519144441508,68.7093364246105,5.7891232585159775,11.13118180089781,28.54321382800809,Arbory,19,110,Isle of Man,6,Rushen
-4.689297628,54.11102086,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",2.2154733298125167,Ind,300,1758.75,1168972.3477422765,175345.85216134143,292243.0869355691,701383.4086453657,82.91259572220757,34.35466821230525,2.8945616292579883,5.565590900448905,14.271606914004044,Arbory,19,110,Isle of Man,6,Rushen
-4.689297628,54.11102086,S+SL/LFM+CDN/H:1,"Steel, low rise",4.028133326931848,Ind,300,1675.0,2024136.9967832537,303620.54951748805,506034.24919581343,1214482.1980699522,150.75017404037737,62.46303311328226,5.262839325923615,10.11925618263437,25.948376207280088,Arbory,19,110,Isle of Man,6,Rushen
-4.689297628,54.11102086,S/LFBR+CDN/H:1,"Steel, low rise",1.4098466644261471,Ind,300,1675.0,708447.9488741391,106267.19233112084,177111.98721853478,425068.76932448347,52.76256091413209,21.862061589648803,1.841993764073265,3.5417396639220304,9.081931672548032,Arbory,19,110,Isle of Man,6,Rushen
-4.689297628,54.11102086,S/LFM+CDN/H:1,"Steel, low rise",8.056266653863696,Ind,300,1675.0,4048273.993566508,607241.0990349761,1012068.4983916269,2428964.3961399044,301.5003480807547,124.92606622656452,10.52567865184723,20.23851236526874,51.896752414560176,Arbory,19,110,Isle of Man,6,Rushen
-4.655784939,54.07676643,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",7.7151729601267505,Ind,300,1758.75,4070833.8606812796,610625.0791021917,1017708.4651703195,2442500.316408767,288.7351465540005,119.636830504357,10.080032701346717,19.381635447583843,49.699499551095855,Castletown,20,110,Isle of Man,6,Rushen
-4.655784939,54.07676643,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",3.8575864800633766,Ind,300,1758.75,2035416.93034064,305312.53955109604,508854.23258516,1221250.1582043841,144.3675732770003,59.818415252178525,5.040016350673358,9.690817723791922,24.849749775547927,Castletown,20,110,Isle of Man,6,Rushen
-4.655784939,54.07676643,S+SL/LFM+CDN/H:1,"Steel, low rise",7.013793600115228,Ind,300,1675.0,3524431.2840579017,528664.6926086852,881107.8210144754,2114658.770434741,262.48649686727316,108.76075500396091,9.163666092133377,17.619668588712578,45.18136322826896,Castletown,20,110,Isle of Man,6,Rushen
-4.655784939,54.07676643,S/LFBR+CDN/H:1,"Steel, low rise",2.45482776004033,Ind,300,1675.0,1233550.9494202659,185032.6424130399,308387.73735506646,740130.5696521596,91.87027390354565,38.06626425138633,3.2072831322466824,6.166884006049405,15.81347712989414,Castletown,20,110,Isle of Man,6,Rushen
-4.655784939,54.07676643,S/LFM+CDN/H:1,"Steel, low rise",14.027587200230455,Ind,300,1675.0,7048862.5681158025,1057329.3852173705,1762215.6420289509,4229317.540869482,524.9729937345463,217.52151000792182,18.32733218426675,35.239337177425156,90.36272645653791,Castletown,20,110,Isle of Man,6,Rushen
-4.634386193,54.12012606,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",5.198625561130183,Ind,300,1758.75,2743002.79107473,411450.4186612095,685750.6977686825,1645801.674644838,194.55505677317143,80.61349866385001,6.792111587008188,13.059702740955904,33.48843766393804,Malew,21,110,Isle of Man,6,Rushen
-4.634386193,54.12012606,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",2.5993127805650915,Ind,300,1758.75,1371501.395537365,205725.20933060476,342875.34888434125,822900.8373224189,97.27752838658571,40.306749331925005,3.3960557935040936,6.529851370477952,16.744218831969018,Malew,21,110,Isle of Man,6,Rushen
-4.634386193,54.12012606,S+SL/LFM+CDN/H:1,"Steel, low rise",4.726023237391075,Ind,300,1675.0,2374826.6767890155,356224.00151835225,593706.6691972539,1424896.006073409,176.86823343015578,73.28499878531818,6.1746468972801685,11.872457037232635,30.44403423994366,Malew,21,110,Isle of Man,6,Rushen
-4.634386193,54.12012606,S/LFBR+CDN/H:1,"Steel, low rise",1.6541081330868763,Ind,300,1675.0,831189.3368761553,124678.40053142328,207797.33421903886,498713.6021256932,61.90388170055454,25.64974957486137,2.16112641404806,4.155359963031423,10.655411983980283,Malew,21,110,Isle of Man,6,Rushen
-4.634386193,54.12012606,S/LFM+CDN/H:1,"Steel, low rise",9.45204647478215,Ind,300,1675.0,4749653.353578031,712448.0030367045,1187413.3383945078,2849792.012146818,353.7364668603117,146.56999757063636,12.349293794560337,23.744914074465274,60.88806847988732,Malew,21,110,Isle of Man,6,Rushen
-4.76278274,54.09048634,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",8.358104040137311,Ind,300,1758.75,4410070.01573805,661510.5023607075,1102517.5039345126,2646042.00944283,312.7964087668338,129.60656637972005,10.920035426458938,20.99677173488249,53.841124513687156,Port Erin,22,110,Isle of Man,6,Rushen
-4.76278274,54.09048634,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",4.1790520200686565,Ind,300,1758.75,2205035.0078690257,330755.2511803539,551258.7519672564,1323021.0047214157,156.39820438341698,64.80328318986004,5.46001771322947,10.498385867441248,26.920562256843585,Port Erin,22,110,Isle of Man,6,Rushen
-4.76278274,54.09048634,S+SL/LFM+CDN/H:1,"Steel, low rise",7.598276400124829,Ind,300,1675.0,3818133.8910627263,572720.083659409,954533.4727656816,2290880.334637636,284.3603716062126,117.82415125429097,9.927304933144491,19.087974304438625,48.946476830624704,Port Erin,22,110,Isle of Man,6,Rushen
-4.76278274,54.09048634,S/LFBR+CDN/H:1,"Steel, low rise",2.6593967400436904,Ind,300,1675.0,1336346.8618719543,200452.0292807932,334086.71546798863,801808.1171231726,99.52613006217443,41.23845293900185,3.4745567266005724,6.680791006553522,17.13126689071865,Port Erin,22,110,Isle of Man,6,Rushen
-4.76278274,54.09048634,S/LFM+CDN/H:1,"Steel, low rise",15.196552800249655,Ind,300,1675.0,7636267.7821254525,1145440.1673188177,1909066.9455313631,4581760.669275272,568.7207432124252,235.64830250858188,19.85460986628897,38.17594860887725,97.89295366124935,Port Erin,22,110,Isle of Man,6,Rushen
-4.741541231,54.07604022,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",4.596477422762081,Ind,300,1758.75,2425285.3473461843,363792.8021019276,606321.3368365461,1455171.2084077103,172.02006865592818,71.27617140744653,6.005392616847109,11.547019128597837,29.609527717630485,Port Saint Mary,23,110,Isle of Man,6,Rushen
-4.741541231,54.07604022,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",2.2982387113810403,Ind,300,1758.75,1212642.6736730922,181896.40105096388,303160.66841827304,727585.6042038553,86.01003432796409,35.638085703723256,3.0026963084235545,5.7735095642989185,14.804763858815242,Port Saint Mary,23,110,Isle of Man,6,Rushen
-4.741541231,54.07604022,S+SL/LFM+CDN/H:1,"Steel, low rise",4.178615838874618,Ind,300,1675.0,2099754.4590344955,314963.16885517427,524938.6147586239,1259852.675420697,156.38188059629832,64.79651946131501,5.459447833497372,10.497290116907118,26.917752470573173,Port Saint Mary,23,110,Isle of Man,6,Rushen
-4.741541231,54.07604022,S/LFBR+CDN/H:1,"Steel, low rise",1.4625155436061168,Ind,300,1675.0,734914.0606620738,110237.10909931104,183728.5151655184,440948.43639724416,54.733658208704426,22.67878181146025,1.9108067417240804,3.674051540917493,9.421213364700609,Port Saint Mary,23,110,Isle of Man,6,Rushen
-4.741541231,54.07604022,S/LFM+CDN/H:1,"Steel, low rise",8.357231677749239,Ind,300,1675.0,4199508.918068992,629926.3377103488,1049877.229517248,2519705.350841395,312.76376119259675,129.59303892263006,10.918895666994748,20.99458023381425,53.835504941146354,Port Saint Mary,23,110,Isle of Man,6,Rushen
-4.749121026,54.09203778,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",3.68725772379192,Ind,300,1758.75,1945544.6653815687,291831.69980723533,486386.1663453922,1167326.7992289409,137.99313440718248,57.17717925534723,4.817478315289149,9.262927140216533,23.75252823695097,Rushen,24,110,Isle of Man,6,Rushen
-4.749121026,54.09203778,CR/LFM+CDN/H:1,"Concrete frame, low rise, pre code",1.84362886189596,Ind,300,1758.75,972772.3326907844,145915.84990361767,243193.0831726961,583663.3996144704,68.99656720359124,28.588589627673613,2.4087391576445745,4.6314635701082665,11.876264118475484,Rushen,24,110,Isle of Man,6,Rushen
-4.749121026,54.09203778,S+SL/LFM+CDN/H:1,"Steel, low rise",3.352052476174473,Ind,300,1675.0,1684406.3692776728,252660.9553916509,421101.5923194182,1010643.8215666036,125.44830400652955,51.979253868497494,4.379525741171953,8.420842854742304,21.593207488137256,Rushen,24,110,Isle of Man,6,Rushen
-4.749121026,54.09203778,S/LFBR+CDN/H:1,"Steel, low rise",1.1732183666610656,Ind,300,1675.0,589542.2292471855,88431.33438707783,147385.55731179638,353725.33754831133,43.906906402285344,18.19273885397412,1.5328340094101836,2.9472949991598063,7.5576226208480355,Rushen,24,110,Isle of Man,6,Rushen
-4.749121026,54.09203778,S/LFM+CDN/H:1,"Steel, low rise",6.704104952348946,Ind,300,1675.0,3368812.7385553457,505321.9107833018,842203.1846388364,2021287.6431332072,250.89660801305908,103.95850773699499,8.759051482343907,16.841685709484608,43.18641497627451,Rushen,24,110,Isle of Man,6,Rushen
