LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_4,NAME_4,ID_1,NAME_1,ID_2,NAME_2
3.8514,51.0982,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",1.9896193771626296,34.5,Res,ALL,RURAL,70.54,1258.75,3063453.4439999997,919036.0332,1531726.7219999998,612690.6888,89.07550730478687,20.11115627499921,84.21991232609564,44.610261115339526,49.64710990547813,167,Lochristi,2,Vlaanderen,4,Oost-Vlaanderen
3.8514,51.0982,W/LWAL+CDN/H:1,"Wood, low rise",71.10000000000002,71.10000000000002,Res,ALL,RURAL,90.0,1258.75,8055061.200000002,2416518.360000001,4027530.600000002,1611012.240000001,183.57300201073474,41.44646988847665,173.5662540981276,91.93592942900412,102.31621780520278,167,Lochristi,2,Vlaanderen,4,Oost-Vlaanderen
3.8514,51.0982,W/LWAL+CDN/H:2,"Wood, low rise",71.10000000000002,71.10000000000002,Res,ALL,RURAL,80.0,1258.75,7160054.400000002,2148016.3200000008,3580027.200000001,1432010.8800000006,183.57300201073474,41.44646988847665,173.5662540981276,91.93592942900412,102.31621780520278,167,Lochristi,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",0.15570934256055366,2.7,Res,ALL,RURAL,70.54,1391.25,264965.1696,79489.55088000001,132482.5848,52993.03392000001,6.618152973622836,1.4942234148491562,6.257390836877682,3.3144636633319466,3.6886926383529284,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",0.4,0.4,Res,ALL,RURAL,80.0,1391.25,44518.4,13355.52,22259.2,8903.68,0.980467107203383,0.22136643182950455,0.9270208647226194,0.4910316538269551,0.546472983459693,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",9.66551326412918,167.6,Res,ALL,RURAL,70.54,1391.25,16447467.5648,4934240.26944,8223733.7824,3289493.51296,410.81571791821744,92.7525349365624,388.4217423187776,205.74226295349416,228.97218006961137,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",3.927335640138408,68.1,Res,ALL,RURAL,70.54,1391.25,6683010.3888,2004903.1166400001,3341505.1944,1336602.07776,166.92452500137594,37.68763501897315,157.82530221902599,83.5981390640391,93.03702543401272,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1869.97,1869.97,Res,ALL,RURAL,90.0,1258.75,211852641.24,63555792.372,105926320.62,42370528.248,4583.610191142775,1034.8714663205467,4333.753016013391,2295.536154266977,2554.720212200305,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1872.67,1872.67,Res,ALL,RURAL,80.0,1258.75,188585359.68,56575607.904,94292679.84,37717071.936,4590.228344116398,1036.3656897353958,4340.010406850269,2298.85061793031,2558.408904838658,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",0.4901960784313725,8.5,Res,ALL,RURAL,70.54,1258.75,754763.8920000001,226429.1676,377381.94600000005,150952.77840000007,20.83492602807189,4.7040366763769725,19.699193375355662,10.434422643822796,11.612550898518476,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,W/LWAL+CDN/H:1,"Wood, low rise",28.03,28.03,Res,ALL,RURAL,90.0,1258.75,3175574.76,952672.428,1587787.38,635114.952,68.70623253727706,15.512252710452533,64.96098709543755,34.409043141923874,38.294094315937976,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.6256,51.1005,W/LWAL+CDN/H:2,"Wood, low rise",28.03,28.03,Res,ALL,RURAL,80.0,1258.75,2822733.12,846819.936,1411366.56,564546.6240000001,68.70623253727706,15.512252710452533,64.96098709543755,34.409043141923874,38.294094315937976,168,Lovendegem,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",1.0784313725490196,18.7,Res,ALL,RURAL,70.54,1391.25,1835129.1376,550538.7412800001,917564.5688,367025.82752000005,45.51569296593316,10.276373852923008,43.034587026667175,22.794896257040854,25.36861904554368,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",4.1000000000000005,4.1000000000000005,Res,ALL,RURAL,80.0,1391.25,456313.6,136894.08000000002,228156.8,91262.72000000002,9.979376532637753,2.253108705721087,9.435390738467133,4.997811478816443,5.562103641001554,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",23.183391003460212,402.0,Res,ALL,RURAL,70.54,1391.25,39450369.696,11835110.9088,19725184.848,7890073.939200001,978.4656990537503,220.91456090240902,925.1285553326312,490.02932060590484,545.3574789469817,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",8.840830449826989,153.29999999999995,Res,ALL,RURAL,70.54,1391.25,15044133.518399995,4513240.055519999,7522066.759199997,3008826.7036799993,373.1313225496016,84.24428404562012,352.7915610261004,186.8693901713562,207.96841174769227,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1985.13,1985.13,Res,ALL,RURAL,90.0,1258.75,224899347.96,67469804.388,112449673.98,44979869.59200001,4831.795057618337,1090.9057768263665,4568.409077232504,2419.8306099860697,2693.0484880149797,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",2003.83,2003.83,Res,ALL,RURAL,80.0,1258.75,201793696.32,60538108.896000005,100896848.16,40358739.264,4877.310750584269,1101.1821506792892,4611.443664259171,2442.62550624311,2718.417107060523,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",3.4717416378316037,60.2,Res,ALL,RURAL,70.54,1258.75,5345504.270400002,1603651.2811200004,2672752.1352000004,1069100.8540800002,146.52645543043724,33.082230264490114,138.5391518184687,73.382500249939,81.66796077763259,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,W/LWAL+CDN/H:1,"Wood, low rise",19.37,19.37,Res,ALL,RURAL,90.0,1258.75,2194466.04,658339.812,1097233.02,438893.208,47.14646913102274,10.644564787760356,44.57646795222156,23.611611791384025,26.277548177121982,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.793,51.004,W/LWAL+CDN/H:2,"Wood, low rise",19.37,19.37,Res,ALL,RURAL,80.0,1258.75,1950636.48,585190.944,975318.24,390127.2960000001,47.14646913102274,10.644564787760356,44.57646795222156,23.611611791384025,26.277548177121982,169,Melle,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",2.22318339100346,38.55,Res,ALL,RURAL,70.54,1391.25,3783113.8104,1134934.1431200001,1891556.9052,756622.76208,93.56119101499823,21.12391824319775,88.46107693157968,46.85675431698533,52.1472498305876,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",5.75,5.75,Res,ALL,RURAL,80.0,1391.25,639952.0,191985.6,319976.0,127990.4,13.955300864753307,3.1507789856909745,13.194583459314739,6.989010047280562,7.778124164095425,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",46.9809688581315,814.65,Res,ALL,RURAL,70.54,1391.25,79945879.78320001,23983763.934960004,39972939.89160001,15989175.956640005,1977.1627564297885,446.39688707707006,1869.385637414044,990.1907886986279,1101.9911043965806,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",17.07612456747405,296.1,Res,ALL,RURAL,70.54,1391.25,29057846.93280001,8717354.079839999,14528923.466400005,5811569.386560001,718.6373193136443,162.251418724017,679.4636804005382,359.9036304347435,400.5395765197663,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",4325.27,4325.27,Res,ALL,RURAL,90.0,1258.75,490018488.84,147005546.652,245009244.42,98003697.76799999,10497.468551528964,2370.081708424279,9925.24104331657,5257.279215165428,5850.867322302091,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",4363.82,4363.82,Res,ALL,RURAL,80.0,1258.75,439454129.28,131836238.78399998,219727064.64,87890825.856,10591.029742543957,2391.205626667476,10013.702120248146,5304.1359694824105,5903.014572132677,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",7.0011534025374855,121.4,Res,ALL,RURAL,70.54,1258.75,10779804.292800002,3233941.287840001,5389902.146400001,2155960.85856,294.6388739097481,66.52253371528424,278.57781425405386,147.5592729982366,164.21987365585824,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,W/LWAL+CDN/H:1,"Wood, low rise",50.23,50.23,Res,ALL,RURAL,90.0,1258.75,5690657.159999998,1707197.1479999996,2845328.58,1138131.4319999998,121.9086543367928,27.52410929587089,115.26329168023987,61.05356081302654,67.94698726304578,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.7456,50.9886,W/LWAL+CDN/H:2,"Wood, low rise",50.23,50.23,Res,ALL,RURAL,80.0,1258.75,5058361.92,1517508.576,2529180.96,1011672.384,121.9086543367928,27.52410929587089,115.26329168023987,61.05356081302654,67.94698726304578,170,Merelbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",0.14705882352941174,2.55,Res,ALL,RURAL,70.54,1391.25,250244.8824,75073.46472,125122.4412,50048.97648000001,6.028045497142112,1.3609910141855057,5.699450709047397,3.01892957760573,3.359790433612878,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",0.65,0.65,Res,ALL,RURAL,80.0,1391.25,72342.40000000001,21702.72,36171.2,14468.480000000005,1.5365606169185777,0.3469192781257173,1.4528011611297291,0.7695310688014607,0.8564171693523024,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",5.089388696655131,88.25,Res,ALL,RURAL,70.54,1391.25,8660435.636,2598130.6908,4330217.818,1732087.1272,208.61765298933,47.100963530145464,197.24569610722858,104.4786412641983,116.27510030052412,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",2.058823529411765,35.7,Res,ALL,RURAL,70.54,1391.25,3503428.3536000005,1051028.5060800002,1751714.1768000002,700685.6707200003,84.3926369599896,19.05387419859709,79.79230992666359,42.265014086480214,47.0370660705803,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1246.64,1246.64,Res,ALL,RURAL,90.0,1258.75,141234338.88000005,42370301.66400001,70617169.44000001,28246867.77600001,2946.9814268851933,665.359152127145,2786.3385223242553,1475.8895563240815,1642.5290769251606,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1249.1899999999996,1249.1899999999996,Res,ALL,RURAL,80.0,1258.75,125798429.75999996,37739528.92799999,62899214.87999998,25159685.95199999,2953.009472382334,666.7201431413299,2792.0379730333007,1478.9084859016864,1645.8888673587726,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",0.4786620530565168,8.3,Res,ALL,RURAL,70.54,1258.75,737004.7416000002,221101.42248000004,368502.3708000001,147400.94832000005,19.62069710834492,4.429892320682237,18.551153288271927,9.826319801618652,10.935788470190936,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,W/LWAL+CDN/H:1,"Wood, low rise",17.36,17.36,Res,ALL,RURAL,90.0,1258.75,1966749.12,590024.7359999999,983374.56,393349.82399999996,41.03798816877924,9.265413335788383,38.80096639571091,20.552399006759007,22.872926246086102,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.9455,51.1826,W/LWAL+CDN/H:2,"Wood, low rise",17.36,17.36,Res,ALL,RURAL,80.0,1258.75,1748221.44,524466.4319999999,874110.72,349644.28799999994,41.03798816877924,9.265413335788383,38.80096639571091,20.552399006759007,22.872926246086102,171,Moerbeke,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",0.6660899653979239,11.55,Res,ALL,RURAL,70.54,1391.25,1133462.1144,340038.63431999995,566731.0572,226692.42288000003,28.771955506241664,6.496031412354971,27.203567439640928,14.409398124902914,16.036332325632934,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",2.15,2.15,Res,ALL,RURAL,80.0,1391.25,239286.4,71785.92,119643.2,47857.28,5.355818557438924,1.209217968533609,5.0638675320543705,2.682268915025217,2.9851181385377323,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",18.192041522491348,315.45,Res,ALL,RURAL,70.54,1391.25,30956763.9816,9287029.19448,15478381.9908,6191352.796320002,785.8106809042365,177.41758519717533,742.9753548774656,393.5449903463743,437.9793101403384,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",7.006920415224912,121.5,Res,ALL,RURAL,70.54,1391.25,11923432.632,3577029.7896000007,5961716.3160000015,2384686.5264000003,302.66602545526945,68.33487589620164,286.16739774167735,151.5793828723553,168.6938855034114,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2079.38,2079.38,Res,ALL,RURAL,90.0,1258.75,235577118.96,70673135.68800001,117788559.48,47115423.791999996,5179.898600915047,1169.499376469496,4897.537148280567,2594.165737918668,2887.067420889577,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",2090.93,2090.93,Res,ALL,RURAL,80.0,1258.75,210565014.72,63169504.41599999,105282507.35999998,42113002.944,5208.670556421287,1175.9954078818507,4924.740715720207,2608.5751360435706,2903.1037532152086,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",2.1222606689734715,36.8,Res,ALL,RURAL,70.54,1258.75,3267683.6736,980305.10208,1633841.8368,653536.7347200001,91.6716850761639,20.697312205598518,86.67456985097714,45.91046328973393,51.09411511543654,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,W/LWAL+CDN/H:1,"Wood, low rise",31.12,31.12,Res,ALL,RURAL,90.0,1258.75,3525647.04,1057694.112,1762823.52,705129.4079999999,77.52235977092992,17.50272706082136,73.29653841745677,38.824283086318495,43.20784952153221,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.6161,50.9573,W/LWAL+CDN/H:2,"Wood, low rise",31.12,31.12,Res,ALL,RURAL,80.0,1258.75,3133908.48,940172.5440000001,1566954.24,626781.696,77.52235977092992,17.50272706082136,73.29653841745677,38.824283086318495,43.20784952153221,172,Nazareth,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",0.8189158016147635,14.2,Res,ALL,RURAL,70.54,1391.25,1393520.5216,418056.15648,696760.2608,278704.10432000004,35.45229238648937,8.004294491998216,33.51975247620945,17.755004359247287,19.75968377581832,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",3.4000000000000004,3.4000000000000004,Res,ALL,RURAL,80.0,1391.25,378406.4,113521.92,189203.2,75681.28000000001,8.488577050286189,1.91652121639394,8.025856226698039,4.251198226862027,4.731191889984668,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",11.91464821222607,206.6,Res,ALL,RURAL,70.54,1391.25,20274742.2368,6082422.6710399985,10137371.1184,4054948.4473599996,515.8058878203312,116.45684803146702,487.68879306935725,258.32280990285136,287.4894836678918,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",4.359861591695501,75.6,Res,ALL,RURAL,70.54,1391.25,7419024.7488,2225707.4246400003,3709512.3744,1483804.9497600002,188.74600735342227,42.614412929229935,178.4572737465799,94.52664292669681,105.19944320083557,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2283.17,2283.17,Res,ALL,RURAL,90.0,1258.75,258664895.64,77599468.692,129332447.82,51732979.12800001,5700.254254088799,1286.9834545982796,5389.527694444165,2854.767134007228,3177.0927610165577,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",2297.37,2297.37,Res,ALL,RURAL,80.0,1258.75,231354348.48,69406304.544,115677174.24,46270869.696,5735.706546475287,1294.9877490902775,5423.047446920373,2872.522138366475,3196.852444792375,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",2.65282583621684,46.0,Res,ALL,RURAL,70.54,1258.75,4084604.5919999997,1225381.3776,2042302.2959999999,816920.9184000002,114.84545420975431,25.92940469238859,108.58511365532637,57.51621130460389,64.01024321743961,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,W/LWAL+CDN/H:1,"Wood, low rise",35.83,35.83,Res,ALL,RURAL,90.0,1258.75,4059252.36,1217775.708,2029626.18,811850.4720000002,89.45462226816295,20.19675152452789,84.57836135370313,44.80012719660777,49.8584133582796,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.557,51.0562,W/LWAL+CDN/H:2,"Wood, low rise",35.83,35.83,Res,ALL,RURAL,80.0,1258.75,3608224.32,1082467.296,1804112.16,721644.8640000002,89.45462226816295,20.19675152452789,84.57836135370313,44.80012719660777,49.8584133582796,173,Nevele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",0.7756632064590542,13.45,Res,ALL,RURAL,70.54,1391.25,1319919.0856,395975.72568,659959.5428,263983.81711999996,33.903224945564205,7.654551466922174,32.055126250556555,16.979209697887793,18.896295805122172,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",3.25,3.25,Res,ALL,RURAL,80.0,1391.25,361712.0,108513.6,180856.0,72342.40000000001,8.1922290760657,1.8496128079923475,7.745662476900284,4.102783012500768,4.566019432464466,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",7.119377162629758,123.45,Res,ALL,RURAL,70.54,1391.25,12114796.3656,3634438.9096800005,6057398.182800001,2422959.2731200005,311.1786705970187,70.25683112204779,294.2160100841046,155.84263473637532,173.4384919808426,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",2.352941176470588,40.8,Res,ALL,RURAL,70.54,1391.25,4003918.1184,1201175.43552,2001959.0592,800783.6236800002,102.84398347799402,23.21975463571932,97.23785509462508,51.5057067415481,57.32110549063085,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2619.48,2619.48,Res,ALL,RURAL,90.0,1258.75,296766128.16,89029838.448,148383064.08,59353225.63200001,6602.886221591562,1490.7765410091672,6242.956290766386,3306.817860180157,3680.183563985236,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",2632.9300000000007,2632.9300000000007,Res,ALL,RURAL,80.0,1258.75,265146582.7200001,79543974.81600003,132573291.36000004,53029316.54400002,6636.78944653713,1498.43109247609,6275.0114170169445,3323.7970698780464,3699.079859790361,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",2.5144175317185695,43.6,Res,ALL,RURAL,70.54,1258.75,3871494.7872000006,1161448.43616,1935747.3936000003,774298.9574400001,109.90190391275831,24.81326720875888,103.91104122856994,55.04041210616415,61.254906847831,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,W/LWAL+CDN/H:1,"Wood, low rise",30.520000000000003,30.520000000000003,Res,ALL,RURAL,90.0,1258.75,3457671.840000001,1037301.552,1728835.9200000004,691534.3680000001,76.93133273893082,17.369287046131216,72.737728859999,38.528288474314905,42.87843479348171,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.8026,50.9434,W/LWAL+CDN/H:2,"Wood, low rise",30.520000000000003,30.520000000000003,Res,ALL,RURAL,80.0,1258.75,3073486.0800000005,922045.824,1536743.0400000003,614697.2160000001,76.93133273893082,17.369287046131216,72.737728859999,38.528288474314905,42.87843479348171,174,Oosterzele,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",0.5680507497116494,9.85,Res,ALL,RURAL,70.54,1391.25,966632.1928,289989.65784,483316.0964,193326.43856000004,23.219323193140703,5.242377522916131,21.95361466655941,11.628562125649571,12.941518105041704,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",1.85,1.85,Res,ALL,RURAL,80.0,1391.25,205897.6,61769.28,102948.8,41179.52,4.36098963525993,0.9846089763852636,4.123267729252277,2.1840446631930672,2.4306404562768686,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",9.230103806228373,160.04999999999995,Res,ALL,RURAL,70.54,1391.25,15706546.442399995,4711963.932719999,7853273.221199999,3141309.28848,377.28453574235215,85.18198198403316,356.7183784145008,188.94937748327038,210.28324596060142,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",3.2871972318339098,56.99999999999999,Res,ALL,RURAL,70.54,1391.25,5593709.136,1678112.7408,2796854.568,1118741.8272,134.36562659990048,30.33660089403244,127.0412219283133,67.29218692000258,74.89000324744944,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1702.23,1702.23,Res,ALL,RURAL,90.0,1258.75,192849041.16,57854712.348000005,96424520.58,38569808.232,4012.652641528924,905.962669120155,3793.918933386541,2009.5926200146666,2236.4914075071206,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1712.08,1712.08,Res,ALL,RURAL,80.0,1258.75,172413304.32,51723991.296000004,86206652.16,34482660.864,4035.871964722064,911.205046643071,3815.872548053099,2021.221182140316,2249.432925612162,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",1.8108419838523644,31.4,Res,ALL,RURAL,70.54,1258.75,2788186.6128,836455.98384,1394093.3064,557637.3225600001,74.01895921468204,16.71174154513366,69.98411172893051,37.069731040141775,41.255194771401975,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,W/LWAL+CDN/H:1,"Wood, low rise",20.77,20.77,Res,ALL,RURAL,90.0,1258.75,2353074.84,705922.4519999998,1176537.42,470614.968,48.96094849964796,11.054231588930763,46.29203823598365,24.52032846190269,27.288866095605698,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.6263,51.0117,W/LWAL+CDN/H:2,"Wood, low rise",20.77,20.77,Res,ALL,RURAL,80.0,1258.75,2091622.08,627486.624,1045811.04,418324.416,48.96094849964796,11.054231588930763,46.29203823598365,24.52032846190269,27.288866095605698,175,Sint-Martens-Latem,2,Vlaanderen,4,Oost-Vlaanderen
3.5586,51.1244,CR+PC/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise",0.7670126874279124,13.3,Res,ALL,RURAL,70.54,1391.25,1305198.7984000002,391559.63951999997,652599.3992000001,261039.75968000005,31.80915994677187,7.181760800722339,30.075210828913388,15.93047262958261,17.729148086406113,178,Zomergem,2,Vlaanderen,4,Oost-Vlaanderen
3.5586,51.1244,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",2.9000000000000004,2.9000000000000004,Res,ALL,RURAL,80.0,1391.25,322758.4,96827.52,161379.2,64551.68000000001,6.935831868093115,1.5659478437665248,6.557752737131491,3.4735617011871853,3.8657540940284,178,Zomergem,2,Vlaanderen,4,Oost-Vlaanderen
