LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
28.6436,46.0524,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",217.97523375984255,3138.843366141733,RES,ALL,URBAN,56.0,525.0,92281994.96456695,27684598.48937008,46140997.48228347,18456398.99291339,7957.33384366359,2249.259770919169,7785.228648625913,5100.332700434616,5044.940373326565,U.T.A. Gagauzia
28.6436,46.0524,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",39.383895177165364,945.2134842519687,RES,ALL,URBAN,53.6,525.0,26598307.4468504,7979492.23405512,13299153.7234252,5319661.489370081,2396.22637078914,677.3293270991122,2344.3995887285278,1535.8852546210076,1519.2047234828824,U.T.A. Gagauzia
28.6436,46.0524,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",2153.080393700788,2153.080393700788,RES,ALL,URBAN,72.0,525.0,81386438.88188979,24415931.664566938,40693219.440944895,16277287.77637796,5458.309793261021,1542.8731377121264,5340.254739897476,3498.5582450885845,3460.562040899396,U.T.A. Gagauzia
28.6436,46.0524,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",2833.000518027352,3229.620590551181,RES,ALL,URBAN,70.0,525.0,118688556.7027559,35606567.01082677,59344278.35137795,23737711.340551183,8187.464689891528,2314.3097065681886,8010.3821098462095,5247.837367632875,5190.84306134909,U.T.A. Gagauzia
28.6436,46.0524,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",2306.8718503937007,2306.8718503937007,RES,ALL,URBAN,72.0,475.0,78895017.28346457,23668505.185039368,39447508.64173228,15779003.456692914,5848.189064208234,1653.0783618344205,5721.701507033007,3748.45526259491,3707.7450438207793,U.T.A. Gagauzia
28.6436,46.0524,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1349.047865727311,1537.9145669291345,RES,ALL,URBAN,70.0,475.0,51135659.35039372,15340697.805118116,25567829.67519686,10227131.870078744,3898.7927094721585,1102.0522412229477,3814.4676713553404,2498.970175063275,2471.8300292138542,U.T.A. Gagauzia
28.6436,46.0524,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",768.9572834645671,768.9572834645671,RES,ALL,URBAN,72.0,475.0,26298339.094488196,7889501.728346459,13149169.547244098,5259667.818897639,1949.3963547360788,551.0261206114737,1907.2338356776695,1249.4850875316372,1235.915014606927,U.T.A. Gagauzia
28.6436,46.0524,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",1349.047865727311,1537.9145669291345,RES,ALL,URBAN,70.0,475.0,51135659.35039372,15340697.805118116,25567829.67519686,10227131.870078744,3898.7927094721585,1102.0522412229477,3814.4676713553404,2498.970175063275,2471.8300292138542,U.T.A. Gagauzia
29.2366,46.9392,CR+PC/LWAL+CDL/HBET:3-5,"Concrete wall, mid rise",11.150332225913623,160.56478405315616,RES,ALL,URBAN,56.0,525.0,4720604.651162791,1416181.3953488374,2360302.3255813955,944120.9302325583,384.8897446123541,108.79485966085107,376.56515677100583,246.6989307067345,244.01964904619715,Anenii Noi
29.2366,46.9392,CR+PC/LWAL+CDL/HBET:6-,"Concrete wall, mid rise",6.690199335548173,160.56478405315616,RES,ALL,URBAN,53.6,525.0,4518293.023255815,1355487.9069767443,2259146.5116279074,903658.604651163,384.8897446123541,108.79485966085107,376.56515677100583,246.6989307067345,244.01964904619715,Anenii Noi
29.2366,46.9392,CR+PC/LWAL+CDM/H:2,"Concrete wall, low rise",157.1078859940549,179.10299003322257,RES,ALL,URBAN,70.0,525.0,6582034.88372093,1974610.4651162787,3291017.441860465,1316406.9767441861,429.3276667091249,121.3559049103348,420.04195326970665,275.1818612538807,272.19323981130736,Anenii Noi
29.2366,46.9392,CR+PC/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise",5.575166112956811,80.28239202657808,RES,ALL,URBAN,56.0,525.0,2360302.3255813955,708090.6976744187,1180151.1627906978,472060.46511627914,192.44487230617705,54.39742983042554,188.28257838550292,123.34946535336725,122.00982452309857,Anenii Noi
29.2366,46.9392,CR+PC/LWAL+CDM/HBET:6-,"Concrete wall, mid rise",6.690199335548173,160.56478405315616,RES,ALL,URBAN,53.6,525.0,4518293.023255815,1355487.9069767443,2259146.5116279074,903658.604651163,384.8897446123541,108.79485966085107,376.56515677100583,246.6989307067345,244.01964904619715,Anenii Noi
29.2366,46.9392,CR/LDUAL+CDH/HBET:3-5,"Concrete wall, mid rise, high code",4.460132890365449,64.22591362126246,RES,ALL,URBAN,56.0,525.0,1888241.8604651163,566472.5581395349,944120.9302325582,377648.37209302327,153.95589784494166,43.51794386434043,150.62606270840234,98.67957228269381,97.60785961847887,Anenii Noi
29.2366,46.9392,CR/LDUAL+CDH/HBET:6-,"Concrete wall, mid rise, high code",6.690199335548173,160.56478405315616,RES,ALL,URBAN,53.6,525.0,4518293.023255815,1355487.9069767443,2259146.5116279074,903658.604651163,384.8897446123541,108.79485966085107,376.56515677100583,246.6989307067345,244.01964904619715,Anenii Noi
29.2366,46.9392,CR/LDUAL+CDL/HBET:3-5,"Concrete wall, mid rise, low/moderate code",5.575166112956811,80.28239202657808,RES,ALL,URBAN,56.0,525.0,2360302.3255813955,708090.6976744187,1180151.1627906978,472060.46511627914,192.44487230617705,54.39742983042554,188.28257838550292,123.34946535336725,122.00982452309857,Anenii Noi
29.2366,46.9392,CR/LDUAL+CDL/HBET:6-,"Concrete wall, mid rise, low/moderate code",6.690199335548173,160.56478405315616,RES,ALL,URBAN,53.6,525.0,4518293.023255815,1355487.9069767443,2259146.5116279074,903658.604651163,384.8897446123541,108.79485966085107,376.56515677100583,246.6989307067345,244.01964904619715,Anenii Noi
29.2366,46.9392,CR/LDUAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",5.575166112956811,80.28239202657808,RES,ALL,URBAN,56.0,525.0,2360302.3255813955,708090.6976744187,1180151.1627906978,472060.46511627914,192.44487230617705,54.39742983042554,188.28257838550292,123.34946535336725,122.00982452309857,Anenii Noi
29.2366,46.9392,CR/LDUAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",6.690199335548173,160.56478405315616,RES,ALL,URBAN,53.6,525.0,4518293.023255815,1355487.9069767443,2259146.5116279074,903658.604651163,384.8897446123541,108.79485966085107,376.56515677100583,246.6989307067345,244.01964904619715,Anenii Noi
29.2366,46.9392,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",5.575166112956811,80.28239202657808,RES,ALL,URBAN,56.0,525.0,2360302.3255813955,708090.6976744187,1180151.1627906978,472060.46511627914,192.44487230617705,54.39742983042554,188.28257838550292,123.34946535336725,122.00982452309857,Anenii Noi
29.2366,46.9392,CR/LFINF+CDM/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",50.86586378737542,732.468438538206,RES,ALL,URBAN,56.0,525.0,21534572.093023255,6460371.627906976,10767286.046511628,4306914.4186046515,1755.7996412977352,496.30310560742436,1717.8243287559274,1125.3973380861964,1113.1749241498494,Anenii Noi
29.2366,46.9392,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",10.035299003322258,240.8471760797342,RES,ALL,URBAN,53.6,525.0,6777439.53488372,2033231.8604651159,3388719.76744186,1355487.906976744,577.3346169185311,163.1922894912766,564.8477351565087,370.0483960601017,366.0294735692957,Anenii Noi
29.2366,46.9392,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",501.4883720930232,501.4883720930232,RES,ALL,URBAN,72.0,525.0,18956260.465116277,5686878.139534883,9478130.232558139,3791252.0930232555,1202.1174667855498,339.79653374893746,1176.1174691551787,770.509211510866,762.1410714716607,Anenii Noi
29.2366,46.9392,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",659.8531211750305,752.2325581395347,RES,ALL,URBAN,70.0,525.0,27644546.5116279,8293363.95348837,13822273.25581395,5528909.30232558,1803.1762001783243,509.694800623406,1764.1762037327676,1155.763817266299,1143.2116072074907,Anenii Noi
