LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1,ID_1
-6.8126,52.7684,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",3.83534,Com,Hotels,491,3528.0,6643760.044319999,1328752.0088640002,1993128.013296,3321880.0221599997,74.23783789054617,40.22280294747682,3.8045035972957657,7.9590757191644,17.328794087978995,Carlow,1
-6.8126,52.7684,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",40.42869999999999,Com,Trade,1269,2520.0,129286131.15599996,25857226.231199995,38785839.34679999,64643065.57799999,2022.5131394149162,1095.8178440663955,103.64874211216593,216.83464493324288,472.10041037060137,Carlow,1
-6.8126,52.7684,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",2.5232500000000004,Com,Hotels,1962,3528.0,17465775.012000002,3493155.0024000006,5239732.5036,8732887.506000001,195.16378757269214,105.7416917447603,10.001656203631542,20.923607247562114,45.55565173198465,Carlow,1
-6.8126,52.7684,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",4.6306,Com,Trade,2539,2520.0,29627875.368,5925575.073600002,8888362.6104,14813937.684,463.4895227270991,251.12325830876952,23.75267931595701,49.69094347633364,108.18896036702006,Carlow,1
-6.8126,52.7684,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",16.552519999999998,Com,Hotels,4905,3528.0,286438710.19679993,57287742.03935999,85931613.05903998,143219355.09839997,3200.686116192151,1734.1637446140696,164.02716173955727,343.14715886001864,747.1126884045483,Carlow,1
-6.8126,52.7684,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",37.5734,Com,Offices,1328,3360.0,167655516.67200002,33531103.3344,50296655.0016,83827758.33600001,1967.0641525851324,1065.7750285121506,100.80712015960657,210.8899313307284,459.1573600008285,Carlow,1
-6.8126,52.7684,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",1.3120900000000002,Com,Hotels,5886,3528.0,27246609.018720005,5449321.803744001,8173982.705616001,13623304.509360002,304.4555086133998,164.95703912182614,15.602583677665207,32.6408273061969,71.06681670189607,Carlow,1
-6.8126,52.7684,CR/LFINF+CDL/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",4.369,Com,Offices,1593,3360.0,23384985.12,4676997.023999998,7015495.535999998,11692492.56,274.3707266625907,148.65680341305827,14.060813814641119,29.41542279085968,64.04434667285302,Carlow,1
-6.8126,52.7684,CR/LWAL+CDL/HBET:3-5,"Concrete wall, mid rise, low/moderate code",7.9734700000000025,Com,Hotels,4905,3528.0,137979622.59480003,27595924.51896001,41393886.77844001,68989811.29740001,1541.7939218242682,835.3593647836067,79.01308400868919,165.2964972557407,359.88964868267885,Carlow,1
-6.8126,52.7684,CR/LWAL+CDL/HBET:3-5,"Concrete wall, mid rise, low/moderate code",13.80604,Com,Offices,1328,3360.0,61603654.9632,12320730.99264,18481096.48896,30801827.4816,722.7817118801186,391.610359313767,37.040755779576365,77.48978872152344,168.71363460495562,Carlow,1
-6.8126,52.7684,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",27.95761,Com,Hotels,491,2856.0,39204844.67256,7840968.934512,11761453.401768,19602422.33628,541.1547656758233,293.2030635908178,27.732828853971764,58.017473005487865,126.31778848342584,Carlow,1
-6.8126,52.7684,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",28.311120000000006,Com,Offices,266,2720.0,20483661.5424,4096732.3084800006,6145098.462719999,10241830.7712,296.87842695152193,160.8517005066041,15.214277185198126,31.82848459268614,69.29815409482947,Carlow,1
-6.8126,52.7684,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",86.55659999999996,Com,Trade,1269,2040.0,224074263.81599995,44814852.76319999,67222279.14479998,112037131.90799996,4330.138263240746,2346.112212406469,221.90876064543014,464.23628827117193,1010.7524204410234,Carlow,1
-6.8126,52.7684,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",26.544590000000003,Com,Hotels,1962,2856.0,148741866.81648,29748373.363296,44622560.044944,74370933.40824,2053.123045264722,1112.402597154879,105.21742326220385,220.11634824435347,479.24545622047873,Carlow,1
-6.8126,52.7684,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",66.05927999999999,Com,Offices,531,2720.0,95410739.28959998,19082147.857920002,28623221.786879994,47705369.64479999,1382.828462379457,749.2302892018135,70.86650162579123,148.25373086593274,322.7835072311792,Carlow,1
-6.8126,52.7684,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",9.6174,Com,Trade,2539,2040.0,49813900.344,9962780.0688,14944170.103199998,24906950.172,962.6320856639747,521.5636903335982,49.33248781006456,103.20426722007757,224.70014845458007,Carlow,1
