LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
1.5295,42.5724,S/LWAL+CDL/H:1,"Steel, low rise",18.9878,18.9878,RES,ALL,URBAN,60.0,1125.0,1281676.5,384502.95,640838.25,256335.30000000002,53.663333097102296,9.73629951380656,50.009074766522026,23.085536591708628,27.610303624012406,Ordino
1.5295,42.5724,W/LFM+CDL/H:1,"Wood, low rise",9.4939,9.4939,RES,ALL,URBAN,100.0,1068.75,1014708.032,304412.4096,507354.016,202941.60640000002,26.831666548551148,4.86814975690328,25.004537383261013,11.542768295854314,13.805151812006203,Ordino
1.5295,42.5724,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",0.7507,2.2521,RES,ALL,RURAL,60.0,1050.0,141882.3,42564.689999999995,70941.15,28376.46,6.364915067093538,1.1548056353679819,5.931489810684736,2.738135542543103,3.2748103295319404,Ordino
1.5295,42.5724,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",72.78643333333333,218.3593,RES,ALL,URBAN,60.0,1181.25,15475560.3096,4642668.092879999,7737780.1548,3095112.0619200002,617.1288605306977,111.96754055266607,575.1048536439994,265.4838987694219,317.5187643220291,Ordino
1.4898,42.4678,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.21763333333333335,0.6529,RES,ALL,RURAL,60.0,1050.0,41132.700000000004,12339.810000000001,20566.350000000002,8226.54,1.8452783804285942,0.3347943923963011,1.7196223038349288,0.7938239970333377,0.9494135644215226,Sant Julia de Loria
1.4898,42.4678,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",351.89655,1055.68965,RES,ALL,URBAN,60.0,1181.25,74818836.8748,22445651.062439997,37409418.4374,14963767.37496,2983.598700715052,541.323263066834,2780.42756359116,1283.5202922580095,1535.0903729720012,Sant Julia de Loria
1.4898,42.4678,MR/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",344.24665,688.4933,RES,ALL,URBAN,100.0,1181.25,81324828.596,24397448.5788,40662414.298,16264965.7192,1945.8252088771196,353.0369051222024,1813.3222954534235,837.0784382572658,1001.145879610964,Sant Julia de Loria
1.4898,42.4678,MR/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",0.61855,1.2371,RES,ALL,RURAL,100.0,1050.0,129895.50000000001,38968.65,64947.75000000001,25979.100000000006,3.496372711761672,0.6343573902130555,3.2582837155815496,1.504111569618177,1.7989175584709276,Sant Julia de Loria
1.4898,42.4678,MR/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",711.44305,1422.8861,RES,ALL,URBAN,100.0,1181.25,168071306.132,50421391.8396,84035653.066,33614261.2264,4021.372192552984,729.6096210114655,3747.5328317288963,1729.9621462587531,2069.0348663330383,Sant Julia de Loria
1.4898,42.4678,S/LFM+CDL/H:1,"Steel, low rise",229.4978,229.4978,RES,ALL,URBAN,60.0,1125.0,15491101.5,4647330.45,7745550.75,3098220.3000000003,648.6084029590397,117.67896837406747,604.440765151141,279.0261460857552,333.71529320365454,Sant Julia de Loria
1.4898,42.4678,S/LWAL+CDL/H:1,"Steel, low rise",91.7991,91.7991,RES,ALL,URBAN,60.0,1125.0,6196439.25,1858931.775,3098219.625,1239287.85,259.4433140801474,47.07157880350338,241.7762621645457,111.61043817076676,133.48609304627195,Sant Julia de Loria
1.4898,42.4678,W/LFM+CDL/H:1,"Wood, low rise",45.8996,45.8996,RES,ALL,URBAN,100.0,1068.75,4905749.248,1471724.7743999998,2452874.624,981149.8496,129.7216570400737,23.53578940175169,120.88813108227285,55.80521908538338,66.74304652313597,Sant Julia de Loria
1.4898,42.4678,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",0.21763333333333335,0.6529,RES,ALL,RURAL,60.0,1050.0,41132.700000000004,12339.810000000001,20566.350000000002,8226.54,1.8452783804285942,0.3347943923963011,1.7196223038349288,0.7938239970333377,0.9494135644215226,Sant Julia de Loria
1.4898,42.4678,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",351.89655,1055.68965,RES,ALL,URBAN,60.0,1181.25,74818836.8748,22445651.062439997,37409418.4374,14963767.37496,2983.598700715052,541.323263066834,2780.42756359116,1283.5202922580095,1535.0903729720012,Sant Julia de Loria
