LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,NAME_1
20.5916,42.3867,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",4.8071,COM,Hotels,90.9406,720.0,314755.6019472,62951.12038944001,94426.68058416,157377.8009736,92.13773259415899,33.692050746572406,2.095626658987849,4.111922730212127,13.299866711924127,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",44.574,COM,Trade,64.2388,600.0,1718028.16272,343605.632544,515408.44881599996,859014.08136,603.4976412174555,220.68128421280753,13.726252100670415,26.932892732252597,87.11347634857685,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",2.9931,COM,Hotels,363.7623,720.0,783919.3968936,156783.87937872,235175.81906808,391959.6984468,229.47504450921002,83.91225426320507,5.219295149839727,10.241012286357025,33.12418723313394,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",6.2433999999999985,COM,Offices,185.9051,800.0,928543.9210719998,185708.7842144,278563.1763215999,464271.9605359999,244.6296042871188,89.45382971447287,5.563978034708373,10.917329980125537,35.31171257643559,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",2.185,COM,Trade,128.4775,600.0,168434.0025,33686.800500000005,50530.200749999996,84217.00125,59.166389361529696,21.63540318102524,1.3457099428333121,2.640477624426347,8.540530249428299,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",4.8071,COM,Hotels,545.6434,720.0,1888532.9194608002,377706.5838921601,566559.87583824,944266.4597304001,552.8261929321748,202.15223038260478,12.573755345145848,24.671527338177093,79.79917102197591,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",6.2433999999999985,COM,Offices,278.8576,800.0,1392815.6318719995,278563.12637439993,417844.6895615998,696407.8159359997,366.9443406364626,134.18072051270556,8.345965555606023,16.37599203392405,52.96755936741189,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",4.1722,COM,Hotels,727.5246,720.0,2185472.2580064,437094.45160128,655641.67740192,1092736.1290032,639.7486089347673,233.93719370348077,14.550762235916814,28.55070091954079,92.34621895297947,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",5.4188,COM,Offices,371.8101,800.0,1611811.6559039997,322362.3311808,483543.49677119986,805905.8279519998,424.63995361032266,155.27830415666347,9.658223424889982,18.950831849721478,61.29578647709164,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",3.9001,COM,Hotels,181.8811,720.0,510735.22423920006,102147.04484784002,153220.56727176002,255367.61211960003,149.50642729231927,54.67009002119603,3.4004489355501555,6.672172837201624,21.58090393131594,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",5.0654,COM,Offices,92.9525,800.0,376673.2748,75334.65496,113001.98244,188336.6374,99.23648420795827,36.2878547985662,2.257084215067907,4.4287258172327615,14.324554943622289,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",0.5442,COM,Hotels,363.7623,720.0,142530.7994352,28506.15988704,42759.23983056,71265.3997176,41.72273536531091,15.256773502400922,0.948962754516314,1.8620022338830953,6.022579496933443,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",3.1806,COM,Offices,185.9051,800.0,473031.8088480001,94606.36176960001,141909.54265440002,236515.90442400004,124.62262859909829,45.57081891114656,2.834479376172191,5.561658669120558,17.988985652146436,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",2.4489000000000005,COM,Hotels,545.6434,720.0,962082.8080272003,192416.56160544007,288624.8424081601,481041.40401360014,281.6284379088438,102.98321170434585,6.405498006017698,12.568513926995882,40.65240787911981,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",1.8848,COM,Offices,278.8576,800.0,420472.643584,84094.5287168,126141.7930752,210236.321792,110.77565000346044,40.507387324590375,2.519536771503706,4.943695708354432,15.990206601482837,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",1.4512,COM,Hotels,727.5246,720.0,760164.2636544,152032.85273088,228049.27909632,380082.1318272,222.52125528165823,81.36945867947159,5.061134690753675,9.930678580709843,32.12042398364503,Rahovec,Gjakova
20.5916,42.3867,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",0.7068,COM,Offices,371.8101,800.0,210236.30294399997,42047.260588799996,63070.89088319999,105118.15147199998,55.38782003612906,20.253691846521328,1.2597682728117372,2.4718476325723673,7.995102583968477,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",5.5327,COM,Hotels,90.9406,612.0,307925.99926344,61585.199852688005,92377.79977903201,153962.99963172,106.04531487252262,38.77764331209278,2.411947664118091,4.732590312130939,15.3073937627806,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",7.1858,COM,Offices,92.9525,680.0,454197.89066000003,90839.57813200001,136259.367198,227098.94533000002,140.77733806245246,51.478119597966014,3.2019101655614497,6.282611043051128,20.32088026885953,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",58.55800000000001,COM,Trade,64.2388,510.0,1918464.7817040002,383692.95634080004,575539.4345112001,959232.3908520001,792.830234540579,289.91462827957076,18.032527269508197,35.38242770707696,114.44319441871863,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",4.8071,COM,Hotels,363.7623,612.0,1070168.75242596,214033.75048519202,321050.625727788,535084.37621298,368.5508290602463,134.76816593787478,8.382504331560773,16.44768639930067,53.19945222291207,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",6.2433999999999985,COM,Offices,185.9051,680.0,789262.3329111999,157852.46658223998,236778.69987335996,394631.16645559995,244.6296042871188,89.45382971447287,5.563978034708373,10.917329980125537,35.31171257643559,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",11.799,COM,Trade,128.4775,510.0,773112.0714749999,154622.414295,231933.62144249995,386556.03573749994,319.49850255226033,116.8311771775363,7.266833691299885,14.258579171902273,46.118863346912825,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:3,"Unreinforced masonry, low rise",2.4489000000000005,COM,Hotels,545.6434,612.0,817770.3868231203,163554.07736462407,245331.11604693608,408885.19341156015,281.6284379088438,102.98321170434585,6.405498006017698,12.568513926995882,40.65240787911981,Rahovec,Gjakova
20.5916,42.3867,MUR/LWAL+CDN/H:3,"Unreinforced masonry, low rise",3.1806,COM,Offices,278.8576,680.0,603115.4481408,120623.08962816,180934.63444224,301557.7240704,186.9339093808395,68.35621611024627,4.251718301912504,8.342486507848104,26.98347364000229,Rahovec,Gjakova
20.5916,42.3867,S/LFM+CDM/H:3,"Steel, low rise",0.3534,COM,Offices,278.8576,800.0,78838.62067199999,15767.7241344,23651.586201599996,39419.310335999995,20.770434375648833,7.595135123360695,0.47241314465694484,0.9269429453164562,2.9981637377780324,Rahovec,Gjakova
20.5916,42.3867,S/LFM+CDM/H:4,"Steel, mid rise",0.2356,COM,Offices,371.8101,800.0,70078.767648,14015.753529599999,21023.630294399998,35039.383824,18.462606678709683,6.751230615507109,0.4199227576039124,0.8239492108574556,2.665034194656159,Rahovec,Gjakova
20.424,42.3898,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",139.3455,COM,Trade,64.2388,630.0,5639374.254401999,1127874.8508803998,1691812.2763205995,2819687.1272009993,1035.1574662455698,378.5265482607506,23.54413899102236,46.19700740360729,149.42256488512675,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",1.7142,COM,Hotels,363.7623,720.0,448964.1609552,89792.83219104,134689.24828655997,224482.0804776,72.10995573858985,26.368483569908015,1.6401048882963567,3.218123104701787,10.408903854302054,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:3,"Unreinforced masonry, low rise",9.466200000000002,COM,Offices,278.8576,680.0,1795010.8329216004,359002.16658432013,538503.2498764801,897505.4164608002,305.2630311179619,111.62568522042065,6.943055011262484,13.623278552732401,44.06400626147185,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:3,"Unreinforced masonry, low rise",7.7139000000000015,COM,Hotels,545.6434,612.0,2575931.637435121,515186.32748702425,772779.4912305363,1287965.8187175605,486.7421566328935,177.98724778702845,11.070706981536846,21.72232896621277,70.26009457825937,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",35.83170000000001,COM,Trade,128.4775,510.0,2347819.2907425007,469563.85814850015,704345.7872227501,1173909.6453712503,532.366282560912,194.67064472718997,12.108404913706662,23.75844245812838,76.845830699675,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",18.5818,COM,Offices,185.9051,680.0,2349026.9432824003,469805.38865648006,704708.08298472,1174513.4716412001,399.4800876588722,146.07808339426361,9.085974853757218,17.827997352040146,57.66401853335366,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",15.1421,COM,Hotels,363.7623,612.0,3370972.57517196,674194.515034392,1011291.772551588,1685486.28758598,636.9712756908771,232.92160486752084,14.487593179951153,28.426754091532462,91.94531737966815,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",177.8314,COM,Trade,64.2388,510.0,5826074.626543201,1165214.92530864,1747822.3879629602,2913037.3132716003,1321.0580997800607,483.0719758756246,30.046805950447588,58.95618087698455,190.69165423435228,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",21.3866,COM,Offices,92.9525,680.0,1351797.79682,270359.55936400004,405539.339046,675898.89841,229.8893607478742,84.06375748935552,5.228718565530024,10.25950239145613,33.183992815447226,Gjakove,Gjakova
20.424,42.3898,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",17.427699999999998,COM,Hotels,90.9406,612.0,969949.9227074399,193989.984541488,290984.97681223194,484974.96135371993,183.27952121998766,67.01991416427349,4.168601070388009,8.179398473005609,26.455971235889034,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",2.1036,COM,Offices,371.8101,800.0,625711.7810879999,125142.3562176,187713.53432639997,312855.89054399997,90.44829740760757,33.07427413718856,2.05720130038733,4.03652661670671,13.056000684760866,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",4.5712,COM,Hotels,727.5246,720.0,2394475.5250944,478895.10501888004,718342.65752832,1197237.7625472,384.5864306058126,140.63191237284278,8.747226070913904,17.163323225076205,55.51415388961096,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",5.6096,COM,Offices,278.8576,800.0,1251423.6743680001,250284.73487360004,375427.10231040005,625711.8371840001,180.89661103286625,66.14855420469371,4.114402969637026,8.073053957174755,26.112003710501828,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",7.7139000000000015,COM,Hotels,545.6434,720.0,3030507.8087472008,606101.5617494402,909152.3426241602,1515253.9043736004,486.7421566328935,177.98724778702845,11.070706981536846,21.72232896621277,70.26009457825937,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",9.466200000000002,COM,Offices,185.9051,800.0,1407851.8860960004,281570.3772192001,422355.56582880014,703925.9430480002,203.50872390168968,74.4171368234928,4.6287041707819805,9.082187330284606,29.3760094415198,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",15.0758,COM,Offices,92.9525,800.0,1121066.6395999999,224213.32791999998,336319.9918799999,560533.3197999999,162.05315593702608,59.25805855807029,3.6858180052096894,7.2321082431576,23.391994935479193,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",12.285099999999998,COM,Hotels,181.8811,720.0,1608787.8011591998,321757.56023184,482636.3403477599,804393.9005795999,258.39393702952884,94.48704015055631,5.877040900768119,11.531604621753813,37.29856189102608,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",16.1276,COM,Offices,371.8101,800.0,4797123.655007999,959424.7310015999,1439137.0965023998,2398561.8275039997,693.4369467916579,253.5694350517789,15.771876636302862,30.946704061418103,100.0960052498333,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",18.5818,COM,Offices,278.8576,800.0,4145340.921344,829068.1842688001,1243602.2764031999,2072670.460672,599.2200240463694,219.11708580304787,13.628959836922647,26.74199123314137,86.4960122910373,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",15.1421,COM,Hotels,545.6434,720.0,5948774.5875408,1189754.91750816,1784632.3762622399,2974387.2937704,955.4568259830872,349.38237528564844,21.731387778572326,42.64012722997322,137.917963431398,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",6.6355,COM,Trade,128.4775,600.0,511507.47075000004,102301.49415000001,153452.241225,255753.73537500002,98.5863486223911,36.050119393924064,2.2422972062419744,4.39971156632007,14.230709388828702,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",18.5818,COM,Offices,185.9051,800.0,2763561.1097440007,552712.2219488001,829068.3329232002,1381780.5548720004,399.4800876588722,146.07808339426361,9.085974853757218,17.827997352040146,57.66401853335366,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",9.4281,COM,Hotels,363.7623,720.0,2469302.8852536003,493860.5770507201,740790.86557608,1234651.4426268002,396.60475656224423,145.0266596344941,9.020576885629962,17.699677075859835,57.2489711986613,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",135.36419999999998,COM,Trade,64.2388,600.0,5217380.262575999,1043476.0525151999,1565214.0787727996,2608690.1312879995,1005.5815386385534,367.7115040247291,22.871449305564575,44.877092906361355,145.15334874555165,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",11.5698,COM,Offices,92.9525,800.0,860353.4676000001,172070.69352000003,258106.04028000002,430176.73380000005,124.3663754865549,45.477114707356264,2.828651027253948,5.550222605213971,17.951996113274728,Gjakove,Gjakova
20.424,42.3898,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",15.1421,COM,Hotels,90.9406,720.0,991462.7946672,198292.55893344,297438.83840015996,495731.3973336,159.24286269933353,58.23041722469663,3.621899290664991,7.106690476545856,22.986335663969157,Gjakove,Gjakova
20.424,42.3898,MCF/LWAL+CDL/H:4,"Confined or reinforced masonry, mid rise",14.3746,COM,Offices,371.8101,840.0,4489482.0293064,897896.4058612799,1346844.60879192,2244741.0146532,618.0633656186516,226.0075399374551,14.05754221931342,27.58293188082918,89.21600467919923,Gjakove,Gjakova
20.424,42.3898,MCF/LWAL+CDL/H:4,"Confined or reinforced masonry, mid rise",7.7139000000000015,COM,Hotels,727.5246,756.0,4242711.321026641,848542.2642053282,1272813.3963079923,2121355.6605133205,648.9896016473089,237.31635212917223,14.760943994667215,28.963107942316096,93.68013468871851,Gjakove,Gjakova
20.424,42.3898,MCF/LWAL+CDL/H:3,"Confined or reinforced masonry, low rise",20.3348,COM,Offices,278.8576,840.0,4763231.3605632,952646.2721126401,1428969.40816896,2381615.6802816,655.7502149941402,239.7885089920147,14.91471076493422,29.264820594758486,94.65601345056915,Gjakove,Gjakova
20.424,42.3898,MCF/LWAL+CDL/H:3,"Confined or reinforced masonry, low rise",11.713699999999998,COM,Hotels,545.6434,756.0,4831976.33950248,966395.267900496,1449592.901850744,2415988.16975124,739.12697859069,270.27693182474684,16.811073564555947,32.98575880054531,106.69125472994938,Gjakove,Gjakova
20.424,42.3898,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",30.5233,COM,Trade,128.4775,630.0,2470581.0837224997,494116.2167445,741174.3251167499,1235290.5418612498,453.497203662999,165.83054921205064,10.314567148713081,20.238673205072317,65.46126318861201,Gjakove,Gjakova
20.424,42.3898,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",9.466200000000002,COM,Offices,185.9051,840.0,1478244.4804008005,295648.8960801601,443473.34412024013,739122.2402004002,203.50872390168968,74.4171368234928,4.6287041707819805,9.082187330284606,29.3760094415198,Gjakove,Gjakova
20.5788,42.6028,CR/LFINF+CDM/H:3/2.5,"Concrete frame with infill panels, low rise, low/moderate code",16.1226,COM,Offices,278.8576,840.0,3776564.0150783993,755312.8030156799,1132969.2045235198,1888282.0075391997,806.082690780305,294.76066057897947,18.33394776045265,35.97385832414345,116.35615555452519,Klin,Peja
20.5788,42.6028,CR/LFINF+CDM/H:3/2.5,"Concrete frame with infill panels, low rise, low/moderate code",14.2506,COM,Hotels,545.6434,756.0,5878463.852046241,1175692.7704092483,1763539.1556138722,2939231.9260231205,1394.1326150181403,509.7931703999908,31.70884926228009,62.21735034302956,201.2397900017668,Klin,Peja
20.5788,42.6028,CR/LFINF+CDM/H:2/2.5,"Concrete frame with infill panels, low rise, low/moderate code",32.8378,COM,Trade,128.4775,630.0,2657918.623185,531583.724637,797375.5869555,1328959.3115925,756.4202758902337,276.60058049491965,17.20440096498542,33.75752407242935,109.18750184411148,Klin,Peja
20.5788,42.6028,CR/LFINF+CDM/H:2/2.5,"Concrete frame with infill panels, low rise, low/moderate code",7.7274,COM,Offices,185.9051,840.0,1206712.9785816001,241342.59571632004,362013.89357448,603356.4892908001,257.56492962674696,94.18389659907736,5.858185541895546,11.494607679382462,37.17889660678512,Klin,Peja
20.5788,42.6028,CR/LFINF+CDM/H:2/2.5,"Concrete frame with infill panels, low rise, low/moderate code",6.6339000000000015,COM,Hotels,363.7623,756.0,1824351.0178093202,364870.2035618641,547305.305342796,912175.5089046601,432.6618856870547,158.2116880701281,9.840678259009215,19.308834634441876,62.453733654526395,Klin,Peja
20.5788,42.6028,CR/LFINF+CDM/H:1/2.5,"Concrete frame with infill panels, low rise, low/moderate code",142.68460000000005,COM,Trade,64.2388,630.0,5774509.113962402,1154901.8227924805,1732352.7341887204,2887254.556981201,1643.3745333707623,600.9335873049532,37.3777320742513,73.34051867527037,237.2172793514916,Klin,Peja
20.5788,42.6028,CR/LDUAL+CDM/HBET:6-9/2.5,"Concrete wall, mid rise, low/moderate code",4.1022,COM,Offices,650.6677,840.0,2242101.9927096,448420.39854192,672630.59781288,1121050.9963548,478.5618885503571,174.99596506715335,10.884650874133596,21.357259962225335,69.07929196783742,Klin,Peja
20.5788,42.6028,CR/LDUAL+CDM/HBET:6-9/2.5,"Concrete wall, mid rise, low/moderate code",3.5217,COM,Hotels,1273.1680000000001,756.0,3389689.1036736006,677937.8207347202,1016906.7311020801,1694844.5518368003,803.8964350453575,293.9612113512534,18.284222466889133,35.87629010320421,116.0405746404489,Klin,Peja
20.5788,42.6028,CR/LDUAL+CDM/H:5/2.5,"Concrete wall, mid rise, low/moderate code",3.7206,COM,Offices,464.7626,840.0,1452524.4128304003,290504.8825660801,435757.32384912006,726262.2064152001,310.031759674569,113.36946857607947,7.051517357918234,13.836097370756665,44.75236110158479,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",2.5758000000000005,COM,Offices,92.9525,840.0,201118.72158000007,40223.74431600002,60335.61647400002,100559.36079000004,42.92746518004831,15.697307656120852,0.9763637317876086,1.9157669160551958,6.1964794346545515,Klin,Peja
20.5788,42.6028,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",4.995900000000002,COM,Hotels,90.9406,612.0,278050.0478464801,55610.009569296024,83415.01435394403,139025.02392324005,81.45797000710108,29.786776621481653,1.8527207988265104,3.635306285476907,11.758267901928356,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",0.5724,COM,Offices,371.8101,800.0,170259.28099199999,34051.8561984,51077.784297599996,85129.64049599999,38.157757089410126,13.953166113763142,0.8678791061200886,1.702904383386195,5.507983201089808,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",30.513,COM,Trade,64.2388,630.0,1234874.657772,246974.9315544,370462.39733159996,617437.328886,351.4344725130958,128.50921928109997,7.9932013600741065,15.683817639314439,50.72874609349617,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",2.2113000000000005,COM,Hotels,363.7623,756.0,608117.0059364401,121623.40118728802,182435.10178093202,304058.50296822004,144.22062856235158,52.73722935670938,3.280226086336405,6.436278211480626,20.81791121817547,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",2.5758000000000005,COM,Offices,185.9051,840.0,402237.6595272001,80447.53190544003,120671.29785816002,201118.82976360005,85.854976542249,31.39463219969246,1.9527285139651824,3.831535893127488,12.392965535595044,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",6.6838000000000015,COM,Trade,128.4775,630.0,540992.2861350001,108198.45722700002,162297.68584050002,270496.14306750003,153.96164907500335,56.299233198081,3.5017807273864134,6.871000474919249,22.224004800128885,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:3,"Confined or reinforced masonry, low rise",3.3579,COM,Hotels,545.6434,756.0,1385155.27548216,277031.05509643204,415546.582644648,692577.63774108,328.5025127341595,120.12367808275646,7.47162540088209,14.660410138300069,47.41857120731287,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:3,"Confined or reinforced masonry, low rise",5.5332,COM,Offices,278.8576,840.0,1296098.8927487999,259219.77854976,388829.66782463994,648049.4463743999,276.64376369974974,101.16046339396934,6.292124083468958,12.34605788639243,39.93288178794358,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:4,"Confined or reinforced masonry, mid rise",2.2113000000000005,COM,Hotels,727.5246,756.0,1216234.0118728802,243246.80237457604,364870.20356186404,608117.0059364401,288.44125712470316,105.47445871341876,6.56045217267281,12.872556422961251,41.63582243635094,Klin,Peja
20.5788,42.6028,MCF/LWAL+CDN/H:4,"Confined or reinforced masonry, mid rise",3.9114,COM,Offices,371.8101,840.0,1221610.3411176,244322.06822352,366483.10233528,610805.1705588,260.7446734443026,95.34663511071483,5.93050722515394,11.636513286472335,37.637885207447034,Klin,Peja
20.5788,42.6028,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",4.3407,COM,Hotels,90.9406,720.0,284217.02094240003,56843.40418848001,85265.10628272001,142108.51047120002,70.77495754715338,25.880314113746344,1.60974102193123,3.158544805414361,10.21619998036398,Klin,Peja
20.5788,42.6028,MIX/LH+CDM/H:1,"Unreinforced masonry, low rise",3.148200000000001,COM,Offices,92.9525,800.0,234106.44840000008,46821.289680000016,70231.93452000002,117053.22420000004,52.46690188672573,19.18559824636994,1.1933334499626331,2.3414928974007956,7.573474864577789,Klin,Peja
20.5788,42.6028,MIX/LH+CDM/H:2,"Unreinforced masonry, low rise",1.453,COM,Trade,128.4775,600.0,112006.6845,22401.336900000002,33602.00535,56003.34225,33.46992371195724,12.23896373871326,0.7612566798666114,1.4936957554172279,4.831305391332367,Klin,Peja
20.5788,42.6028,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",4.3407,COM,Hotels,545.6434,720.0,1705301.5005936,341060.30011872004,511590.45017808,852650.7502968,424.6495896319623,155.28182776551444,9.658442591384166,18.95126188609521,61.297177414331266,Klin,Peja
20.5788,42.6028,MIX/LH+CDM/H:3,"Unreinforced masonry, low rise",5.0562000000000005,COM,Offices,278.8576,800.0,1127967.837696,225593.5675392,338390.3513088,563983.918848,252.7951633808058,92.43973379104095,5.749699593514737,11.2817425513586,36.490391978638094,Klin,Peja
20.5788,42.6028,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",3.7674,COM,Hotels,727.5246,720.0,1973430.8481888,394686.16963776003,592029.25445664,986715.4240944,491.4184380643088,179.6972259561948,11.177066664553672,21.931022053933972,70.93510489156081,Klin,Peja
20.5788,42.6028,MIX/LH+CDM/H:4,"Unreinforced masonry, mid rise",4.3884,COM,Offices,371.8101,800.0,1305321.1542719998,261064.23085439997,391596.34628159995,652660.5771359999,292.54280435214434,106.97427353885078,6.653739813587347,13.055600272627496,42.22787120835521,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",3.5217,COM,Hotels,181.8811,720.0,461182.08230640006,92236.41646128002,138354.62469192,230591.04115320003,114.8423208030112,41.994448869197505,2.612031165504088,5.125183092796784,16.577221042499456,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:1,"Unreinforced masonry, low rise",4.1022,COM,Offices,92.9525,800.0,305047.7964,61009.55928,91514.33892,152523.8982,68.36596306452137,24.99941589678506,1.554949646921006,3.051036199643459,9.868467247783174,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",0.4914000000000001,COM,Hotels,363.7623,720.0,128702.01183840002,25740.402367680006,38610.603551520006,64351.00591920001,32.049028569411455,11.71938430149097,0.7289391302969789,1.4302840469956941,4.626202492927882,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",2.5758000000000005,COM,Offices,185.9051,800.0,383083.48526400013,76616.69705280002,114925.04557920004,191541.74263200007,85.854976542249,31.39463219969246,1.9527285139651824,3.831535893127488,12.392965535595044,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",2.2113000000000005,COM,Hotels,545.6434,720.0,868738.5003024002,173747.70006048004,260621.55009072006,434369.2501512001,216.3309230200563,79.10583678620549,4.920338678629671,9.654416432539072,31.22686396579141,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:3,"Unreinforced masonry, low rise",1.5264000000000002,COM,Offices,278.8576,800.0,340518.592512,68103.7185024,102155.5777536,170259.296256,76.31552102062062,27.90633472937085,1.7357583678535056,3.405809072108257,11.015967389777538,Klin,Peja
20.5788,42.6028,MIX/LH+CDN/H:4,"Unreinforced masonry, mid rise",1.3104,COM,Hotels,727.5246,720.0,686410.7298048,137282.14596096,205923.21894144,343205.3649024,170.92815237019443,62.503382941285174,3.8876753615838866,7.628181583977036,24.67307996228203,Klin,Peja
