LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1,NAME_2,NAME_3
17.1914,44.8286999999999,S/LFM+CDL/H:1,"Steel, low rise",0.08973609711387726,IND,1604.1704433505386,625.0,89969.99668232216,13495.499502348324,22492.49917058054,53981.9980093933,18.814593286925447,6.467713995610136,0.31931186996905525,0.6806085048578845,2.4892114568123587,Repuplika Srpska,Banja Luka,Banja Luka
17.1914,44.8286999999999,S/LFM+CDM/H:1,"Steel, low rise",0.09870970682526498,IND,1604.1704433505386,625.0,98966.99635055437,14845.049452583155,24741.749087638593,59380.19781033262,20.696052615617987,7.1144853951711475,0.3512430569659607,0.7486693553436728,2.7381326024935935,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",0.02025532818940489,IND,1604.1704433505386,656.25,21321.90581374661,3198.285872061991,5330.476453436652,12793.143488247964,4.246850197788627,1.4598993474169175,0.07207541813176968,0.15362768247990466,0.5618674826761972,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",0.016204262551523914,IND,1604.1704433505386,656.25,17057.52465099729,2558.6286976495935,4264.381162749322,10234.514790598374,3.3974801582309015,1.167919477933534,0.05766033450541575,0.12290214598392374,0.44949398614095787,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,CR/LFINF+CDL/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",0.006751776063134965,IND,1604.1704433505386,656.25,7107.3019379155385,1066.0952906873308,1776.8254844788846,4264.381162749323,1.4156167325962092,0.4866331158056393,0.024025139377256567,0.05120922749330157,0.18728916089206582,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",0.02025532818940489,IND,1604.1704433505386,656.25,21321.90581374661,3198.285872061991,5330.476453436652,12793.143488247964,4.246850197788627,1.4598993474169175,0.07207541813176968,0.15362768247990466,0.5618674826761972,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,CR/LFM+CDL/HBET:3-5,"Concrete frame, mid rise, low/moderate code",0.006751776063134965,IND,1604.1704433505386,656.25,7107.3019379155385,1066.0952906873308,1776.8254844788846,4264.381162749323,1.4156167325962092,0.4866331158056393,0.024025139377256567,0.05120922749330157,0.18728916089206582,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",0.01350355212626993,IND,1604.1704433505386,656.25,14214.603875831077,2132.1905813746616,3553.6509689577692,8528.762325498647,2.8312334651924185,0.9732662316112786,0.048050278754513134,0.10241845498660314,0.37457832178413164,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.009452486488388952,IND,1604.1704433505386,593.75,9004.026587973096,1350.6039881959643,2251.006646993274,5402.415952783857,1.981863425634693,0.6812863621278951,0.0336351951281592,0.0716929184906222,0.26220482524889216,Repuplika Srpska,Banja Luka,Banja Luka
17.2247999999999,44.837,S+SL/LFM+CDL/H:1,"Steel, low rise",0.009452486488388952,IND,1604.1704433505386,625.0,9477.124650527425,1421.5686975791136,2369.281162631856,5686.2747903164545,1.981863425634693,0.6812863621278951,0.0336351951281592,0.0716929184906222,0.26220482524889216,Repuplika Srpska,Banja Luka,Banja Luka
