LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
9.4212,47.3379,CR/LWAL+CDH/H:2/5.0,"Concrete wall, low rise, high code",6.2728,COM,Hotels,130,3864.0,3150952.896,630190.5792,945285.8688,1575476.448,1.6725964277926146,0.9147530219383477,0.0860584314027856,0.1814516234690818,0.39408769227007173,Appenzell Innerrhoden
9.4212,47.3379,CR/LWAL+CDH/H:1/5.0,"Concrete wall, low rise, high code",10.8428,COM,Trade,221,3276.0,7850143.8288,1570028.76576,2355043.14864,3925071.9144,4.914961186449208,2.6880217626361906,0.2528845829651846,0.5331995643119423,1.158035303304439,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:6-/SOS,"Concrete frame with infill panels, mid rise, pre code",22.0419,COM,Offices,1209,4305.0,114722468.81549999,22944493.7631,34416740.64465,57361234.407749996,54.65900232374487,29.893336324870017,2.812314987561321,5.929681867091463,12.878444393174265,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:6-/SOS,"Concrete frame with infill panels, mid rise, pre code",14.1138,COM,Hotels,907,3864.0,49463900.9424,9892780.188480001,14839170.28272,24731950.4712,26.25654738475214,14.359863304005255,1.350951876040267,2.8484415430348355,6.186418907693452,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",63.6766,COM,Offices,1209,4305.0,331420465.467,66284093.0934,99426139.6401,165710232.7335,157.90378449081854,86.3585271607356,8.124465519621596,17.13019206048645,37.20439491361455,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",40.7732,COM,Hotels,907,3864.0,142895713.8336,28579142.766720004,42868714.15008,71447856.9168,75.85224800039508,41.484049544904074,3.902749864116328,8.22883112432286,17.871876844447755,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:3-5/SOS,"Concrete frame with infill panels, mid rise, pre code",48.982,COM,Offices,806,4305.0,169959213.06,33991842.612,50987763.918,84979606.53,80.97629973888131,44.28642418499262,4.166392574164921,8.784713877172539,19.079176878776693,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:3-5/SOS,"Concrete frame with infill panels, mid rise, pre code",10.9774,COM,Hotels,648,3864.0,27486004.492799997,5497200.89856,8245801.347839999,13743002.246399999,14.590187300898656,7.97946097598528,0.7506943170058377,1.5828164693379907,3.4376572541097024,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",97.964,COM,Offices,806,4305.0,339918426.12,67983685.224,101975527.836,169959213.06,161.95259947776262,88.57284836998524,8.332785148329842,17.569427754345078,38.158353757553385,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",42.34140000000001,COM,Hotels,648,3864.0,106017445.90080002,21203489.180160005,31805233.770240005,53008722.95040001,56.27643673203768,30.777920907371804,2.895535222736803,6.105149238875108,13.25953512299457,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",94.8745,COM,Trade,443,3276.0,137688325.866,27537665.1732,41306497.759799995,68844162.933,86.20641764241513,47.146807047142694,4.435492600537543,9.352103217937405,20.31146762187255,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDN/H:1,"Concrete frame with infill panels, low rise, pre code",219.5667,COM,Trade,221,3276.0,158965412.5332,31793082.506640002,47689623.759959996,79482706.2666,99.52796402559648,54.432440693382866,5.1209128050449895,10.797291177316833,23.450214891914896,Appenzell Innerrhoden
9.4212,47.3379,CR/LFINF+CDH/H:1/5.0,"Concrete frame with infill panels, low rise, high code",84.68280000000001,COM,Hotels,104,3864.0,34030291.27680001,6806058.255360002,10209087.383040002,17015145.638400003,18.06404142016024,9.879332636934157,0.9294310591500847,1.9596775334660836,4.256147076516775,Appenzell Innerrhoden
9.4212,47.3379,CR+PC/LWAL+CDM/HBET:3-5/3.0,"Concrete wall, mid rise",15.682,COM,Hotels,648,3864.0,39265720.704,7853144.140800001,11779716.2112,19632860.352,20.843124715569505,11.399229965693257,1.0724204528654822,2.2611663847685577,4.910938934442432,Appenzell Innerrhoden
9.4024,47.4003,CR/LFINF+CDH/H:1/5.0,"Concrete frame with infill panels, low rise, high code",8.100000000000001,COM,Hotels,104,3864.0,3255033.6000000006,651006.7200000002,976510.0800000001,1627516.8000000003,62.024408864147965,33.92152135425571,3.1912798848781407,6.7287179956270915,14.613839744920314,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/H:1,"Concrete frame with infill panels, low rise, pre code",21.003300000000007,COM,Trade,221,3276.0,15206305.186800005,3041261.0373600014,4561891.556040001,7603152.593400002,341.76224589256344,186.91182285211832,17.584351075664173,37.076077245654744,80.52408372447907,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDM/HBET:6-/SOS/3.0,"Concrete frame with infill panels, mid rise, low/moderate code",0.2343,COM,Offices,1209,4305.0,1219471.7535,243894.35070000004,365841.52605000004,609735.87675,20.85656893069287,11.406582687609516,1.0731121846220095,2.262624880446216,4.914106584225914,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/H:2,"Concrete frame with infill panels, low rise, pre code",9.075500000000002,COM,Trade,443,3276.0,13170982.734000003,2634196.5468000006,3951294.820200001,6585491.3670000015,296.01830191409397,161.8941854266295,15.230733670083962,32.11354548315048,69.74615485995464,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",4.050000000000002,COM,Hotels,648,3864.0,10140681.600000003,2028136.3200000008,3042204.480000001,5070340.800000002,193.22988915369183,105.67858575748897,9.942064256735751,20.962544524838258,45.527731513020996,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",9.372,COM,Offices,806,4305.0,32519246.759999998,6503849.352,9755774.027999999,16259623.379999999,556.1751714851431,304.1755383362537,28.616324923253583,60.33666347856574,131.04284224602432,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:3-5/SOS,"Concrete frame with infill panels, mid rise, pre code",1.0499999999999998,COM,Hotels,648,3864.0,2629065.5999999996,525813.12,788719.6799999998,1314532.7999999998,50.096637928734886,27.398151863052686,2.5775722147092672,5.434733765698804,11.803485947820251,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:3-5/SOS,"Concrete frame with infill panels, mid rise, pre code",4.686,COM,Offices,806,4305.0,16259623.379999999,3251924.676,4877887.0139999995,8129811.6899999995,278.08758574257155,152.08776916812684,14.308162461626791,30.16833173928287,65.52142112301216,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",3.9,COM,Hotels,907,3864.0,13668127.2,2733625.44,4100438.1599999997,6834063.6,260.4450872212139,142.43898087180523,13.400420627705898,28.25438528719339,61.364595595568176,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",6.091800000000001,COM,Offices,1209,4305.0,31706265.591000006,6341253.118200001,9511879.6773,15853132.795500003,542.2707921980146,296.5711498778474,27.90091680017225,58.82824689160162,127.76677118987375,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:6-/SOS,"Concrete frame with infill panels, mid rise, pre code",1.35,COM,Hotels,907,3864.0,4731274.800000001,946254.9600000002,1419382.4400000002,2365637.4000000004,90.15406865349712,49.3058010710095,4.638607140359734,9.780364137874635,21.24159078308129,Appenzell Ausserrhoden
9.4024,47.4003,CR/LFINF+CDN/HBET:6-/SOS,"Concrete frame with infill panels, mid rise, pre code",2.1087,COM,Offices,1209,4305.0,10975245.781499999,2195049.1563,3292573.7344499994,5487622.890749999,187.7091203762358,102.65924418848563,9.658009661598085,20.36362392401594,44.22695925803322,Appenzell Ausserrhoden
