LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
-3.5922,52.0906,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",531.26718678,COM,Trade,2196,2159.0,2518824860.342612,503764972.0685224,755647458.1027836,1259412430.171306,80351.90263517547,45161.22441278193,4245.955239047942,9118.735670552887,19508.638440794253,Wales
-3.5922,52.0906,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",594.0814174729999,COM,Hotels,1065,2550.0,1613376609.5022993,322675321.9004599,484012982.85068977,806688304.7511497,43575.90464710209,24491.532175571203,2302.637953362169,4945.2115388763805,10579.793889269919,Wales
-3.5922,52.0906,MUR+CL/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",2019.1056355,COM,Offices,435,2839.0,2493524791.1452575,498704958.22905153,748057437.3435773,1246762395.5726287,60492.16581864597,33999.19835320924,3196.5270261888904,6864.953437929037,14686.892939109055,Wales
-3.5922,52.0906,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",212.452957242,COM,Hotels,213,2550.0,115393823.72599229,23078764.74519846,34618147.11779769,57696911.862996146,3116.6872197927332,1751.7122350739673,164.69198606828763,353.6972491381783,756.7004900934777,Wales
-3.5922,52.0906,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",187.201847,COM,Offices,87,2839.0,46237545.796071,9247509.1592142,13871263.7388213,23118772.8980355,1121.70903504774,630.448711185337,59.27334882999267,127.29714984239276,272.3397366192408,Wales
-3.5922,52.0906,MUR+ST/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1284.700651668,COM,Trade,1098,2159.0,3045488240.232431,609097648.0464863,913646472.0697292,1522744120.1162155,97152.75500434855,54604.02588090908,5133.745879939786,11025.380401668495,23587.71738750579,Wales
-3.5922,52.0906,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",106.226478621,COM,Hotels,426,2550.0,115393823.72599229,23078764.74519846,34618147.11779769,57696911.862996146,3116.6872197927332,1751.7122350739673,164.69198606828763,353.6972491381783,756.7004900934777,Wales
-3.5922,52.0906,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",548.2339804999998,COM,Offices,174,2839.0,270819911.0912729,54163982.21825458,81245973.32738186,135409955.54563645,6570.010062422474,3692.6281655141147,347.1724717185284,745.5975919340145,1595.1327430555527,Wales
-3.5922,52.0906,MUR+ST/LWAL+CDN/H:2,"Unreinforced masonry, low rise",144.89105094,COM,Trade,2196,2159.0,686952234.6388942,137390446.92777884,206085670.39166826,343476117.3194471,21914.15526413877,12316.697567122348,1157.9877924676211,2486.927910150788,5320.537756580253,Wales
-3.5922,52.0906,MUR+ST/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",161.30687494299997,COM,Hotels,1065,2550.0,438069145.62645215,87613829.12529044,131420743.68793564,219034572.81322607,11831.86814921315,6650.018670188208,625.2195767407213,1342.7395569134544,2872.659267947461,Wales
