LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_3,NAME_3,ID_1,NAME_1,ID_2,NAME_2
18.9924,44.6908,CR/LFINF+CDM+LFC:0.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",54.40000000000001,54.40000000000001,Res,ALL,RURAL,74.0,367.5,1479408.0000000002,443822.4000000001,739704.0000000001,295881.60000000003,101.33300906929328,31.945737774140056,99.36801002392609,67.57031977603627,66.29468919136747,104,Ugljevik,3,Repuplika Srpska,13,Bijeljina
18.9924,44.6908,CR/LFINF+CDL+LFC:0.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",498.0,1992.0,Res,ALL,RURAL,71.4,367.5,52269084.00000001,15680725.2,26134542.000000004,10453816.800000004,3710.576361507945,1169.7777508471872,3638.622719993763,2474.266121210739,2427.5555306838964,104,Ugljevik,3,Repuplika Srpska,13,Bijeljina
18.9924,44.6908,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",163.8,655.2,Res,ALL,RURAL,71.4,332.5,15554775.600000005,4666432.680000002,7777387.800000003,3110955.120000001,1220.466682761047,384.7582240738338,1196.8000030822861,813.8248808319662,798.4610359960287,104,Ugljevik,3,Repuplika Srpska,13,Bijeljina
18.9924,44.6908,MUR+ADO/LWAL+CDN/H:1,"Adobe, low rise",590.0,590.0,Res,ALL,RURAL,80.0,332.5,15694000.0,4708200.0,7847000.0,3138800.0,1099.0160910088794,346.47031777100426,1077.7045204800806,732.8398652180404,719.0049011563751,104,Ugljevik,3,Repuplika Srpska,13,Bijeljina
18.9924,44.6908,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",744.5999999999997,744.5999999999997,Res,ALL,RURAL,74.0,367.5,20249397.0,6074819.099999999,10124698.499999998,4049879.4,1386.9955616359512,437.2572857835418,1360.0996372024874,924.868751934496,907.4085583068418,104,Ugljevik,3,Repuplika Srpska,13,Bijeljina
18.9924,44.6908,CR/LFINF+CDL+LFC:0.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",375.95000000000016,375.95000000000016,Res,ALL,RURAL,74.0,367.5,10223960.250000002,3067188.0750000007,5111980.125000001,2044792.0500000003,700.2967786691327,220.77206095933744,686.7169736855701,466.9680463198684,458.152360321592,104,Ugljevik,3,Repuplika Srpska,13,Bijeljina
18.8548,44.2973,CR/LFINF+CDL+LFC:0.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",118.75,118.75,Res,ALL,RURAL,74.0,367.5,3229406.25,968821.875,1614703.125,645881.25,178.89287704983,56.39687395434414,175.4238758245182,119.28836436354383,117.03637138080204,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,CR/LFINF+CDL+LFC:0.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",231.15,924.6,Res,ALL,RURAL,71.4,367.5,24261041.700000007,7278312.510000002,12130520.85,4852208.340000002,1392.878771539139,439.11199712157133,1365.868762840838,928.7917616044854,911.2575071889653,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,CR/LFINF+CDM+LFC:0.0/H:2,"Concrete frame with infill panels, low rise, low/moderate code",8.8,8.8,Res,ALL,RURAL,74.0,367.5,239316.00000000003,71794.8,119658.0,47863.20000000001,13.256903730850556,4.179305185669293,12.999832482153769,8.83989563283525,8.673011100219439,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
18.8548,44.2973,CR/LFINF+CDM+LFC:0.0/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",3.3,13.2,Res,ALL,RURAL,71.4,367.5,346361.4,103908.42,173180.7,69272.28000000001,19.885355596275836,6.268957778503938,19.49974872323065,13.259843449252873,13.009516650329152,135,Sekovici,3,Repuplika Srpska,18,Vlasenica
