LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_0,ID_0
7.4269,43.7347,CR+PC/LFM+CDL/H:2,"Concrete frame, low rise",46.76000000000001,Ind,683.7606837606837,2677.5,85606769.23076926,12841015.38461539,21401692.307692315,51364061.53846156,4368.000000000001,1836.0800640000007,134.68509600000004,287.0780640000001,752.6144080000003,Monaco,148
7.4269,43.7347,CR/LFINF+CDL/H:1,"Concrete frame with infill panels, low rise, low/moderate code",45.09,Ind,683.7606837606837,2677.5,82549384.61538464,12382407.692307696,20637346.15384616,49529630.76923078,4211.999999999999,1770.5057760000002,129.87491399999996,276.8252759999999,725.735322,Monaco,148
7.4269,43.7347,S+SL/LFM+CDL/H:1,"Steel, low rise",20.04,Ind,683.7606837606837,2550.0,34941538.461538464,5241230.769230769,8735384.615384616,20964923.07692308,1872.0,786.8914560000002,57.722184,123.033456,322.549032,Monaco,148
7.4269,43.7347,S/LFBR+CDM/H:1,"Steel, low rise",25.05,Ind,683.7606837606837,2550.0,43676923.07692308,6551538.461538463,10919230.76923077,26206153.84615385,2339.9999999999995,983.61432,72.15272999999998,153.79181999999997,403.18628999999993,Monaco,148
7.4269,43.7347,S/LFM+CDL/H:1,"Steel, low rise",30.06,Ind,683.7606837606837,2550.0,52412307.6923077,7861846.153846154,13103076.923076926,31447384.615384616,2808.0,1180.3371840000002,86.58327600000001,184.550184,483.82354800000013,Monaco,148
