LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,OCCUPANCY_TYPE,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_2,ID_2,ID_1,NAME_1
14.6708,58.225,CR/LWAL+CDM/HBET:3-5,"Concrete wall, mid rise, low/moderate code",9.12241,Com,Offices,472,2940.0,12658985.9088,2531797.18176,3797695.77264,6329492.9544,225.89557333839343,126.09479608970457,11.942534223467515,25.33870646136759,54.458678924846566,Odeshog,1,1,Ostergotland
14.6708,58.225,CR/LWAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",0.02404,Com,Hotels,1428,2646.0,90834.85152000001,18166.970304,27250.455456,45417.425760000006,1.8010211183885103,1.0053290877739074,0.09521548397640456,0.2020205388496392,0.4341883701999837,Odeshog,1,1,Ostergotland
14.6708,58.225,CR/LWAL+CDM/HBET:6-,"Concrete wall, mid rise, low/moderate code",0.28732,Com,Offices,566,2940.0,478111.97279999993,95622.39456,143433.59183999998,239055.9864,8.531755939512255,4.762421899557772,0.4510526071321641,0.9570070637350896,2.056827190141675,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1.09382,Com,Hotels,238,2142.0,557625.06072,111525.01214400001,167287.51821599994,278812.53036,13.657743481112876,7.623745582285466,0.7220507534877347,1.5319890862764307,3.2925951406832117,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",3.51967,Com,Offices,94,2380.0,787420.5724,157484.11448,236226.17172,393710.2862,17.357450467046572,9.688920171980165,0.9176450125665848,1.9469852188886143,4.184516801145121,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CB/LWAL+CDN/H:1,"Unreinforced masonry, low rise",6.59753,Com,Trade,556,1819.0,6672504.33092,1334500.866184,2001751.299276,3336252.16546,192.4475115504322,107.42410472369549,10.174218816892475,21.586837370611978,46.39505363706665,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CB/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.36661,Com,Hotels,476,2142.0,373792.62312,74758.524624,112137.78693599999,186896.31156,9.155190685141596,5.1104228628506965,0.4840120435467233,1.0269377391523329,2.20712421518325,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CB/LWAL+CDN/H:2,"Unreinforced masonry, low rise",13.935019999999998,Com,Offices,189,2380.0,6268250.696399999,1253650.1392799998,1880475.20892,3134125.3481999994,138.17374703098778,77.12851650582388,7.304900571160745,15.4989492044659,33.310788760483504,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CB/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.7367800000000001,Com,Trade,1111,1819.0,1488965.3330200003,297793.06660400005,446689.5999060001,744482.6665100001,42.944546592006596,23.971624435384783,2.270370816952908,4.817089791225379,10.353028347854355,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.08413999999999999,Com,Hotels,238,2142.0,42894.23544,8578.847087999999,12868.270631999998,21447.11772,1.0505956523932978,0.5864419678681128,0.055542365652902666,0.1178453143289562,0.2532765492833239,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",1.0056200000000002,Com,Offices,94,2380.0,224977.30640000003,44995.46128000001,67493.19192000001,112488.65320000002,4.95927156201331,2.7682629062800492,0.26218428930473864,0.5562814911110329,1.195576228898607,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CL/LWAL+CDN/H:1,"Unreinforced masonry, low rise",3.75088,Com,Trade,556,1819.0,3793505.0003200006,758701.0000640001,1138051.5000959998,1896752.5001600003,109.41178321648937,61.07360268555277,5.784327449197752,12.272719723393614,26.37688328604804,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.4327200000000001,Com,Hotels,476,2142.0,441197.85024000006,88239.57004800002,132359.35507200006,220598.9251200001,10.806126710331068,6.031974526643447,0.5712929038584277,1.2121232330978358,2.605130221199904,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",5.171760000000001,Com,Offices,189,2380.0,2326361.0832,465272.21664000006,697908.32496,1163180.5416,51.280978279541884,28.62501643515114,2.7110971191936803,5.752187333616211,12.362766962653678,Odeshog,1,1,Ostergotland
14.6708,58.225,MUR+CL/LWAL+CDN/H:2,"Unreinforced masonry, low rise",0.40188,Com,Trade,1111,1819.0,812162.9089200002,162432.58178400007,243648.87267600003,406081.45446,23.424298141094493,13.075431510209878,1.2383840819743133,2.627503522486569,5.647106371556919,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LPB+CDM/H:1,"Wood, low rise",0.7813,Com,Hotels,238,2394.0,445162.8636,89032.57272000001,133548.85908,222581.4318,9.755531057937764,5.445532558775334,0.5157505382055249,1.0942779187688791,2.351853671916579,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LPB+CDM/H:1,"Wood, low rise",4.022480000000002,Com,Offices,94,2660.0,1005780.8992000001,201156.17984000008,301734.26976000005,502890.44960000005,19.83708624805324,11.073051625120197,1.0487371572189546,2.2251259644441315,4.782304915594428,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LPB+CDM/H:1,"Wood, low rise",5.05699,Com,Trade,556,2033.0,5716158.53252,1143231.706504,1714847.5597559996,2858079.26626,147.5105291579455,82.34030362070061,7.798512900257684,16.546256055646747,35.56169085886835,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LPB+CDM/H:2,"Wood, low rise",0.33655999999999997,Com,Hotels,476,2394.0,383524.92864000006,76704.98572800001,115057.478592,191762.46432000003,8.404765219146382,4.691535742944902,0.4443389252232213,0.9427625146316496,2.0262123942665906,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LPB+CDM/H:2,"Wood, low rise",9.3379,Com,Offices,189,2660.0,4694535.846,938907.1692,1408360.7537999996,2347267.923,92.59065522695057,51.68405745235621,4.895036465210809,10.385893796807043,22.321662571458017,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LPB+CDM/H:2,"Wood, low rise",0.5693300000000001,Com,Trade,1111,2033.0,1285924.6057900002,257184.92115800004,385777.38173699996,642962.3028950001,33.18442236655054,18.52352797279733,1.7543774494636108,3.7222966568559737,8.000067359705639,Odeshog,1,1,Ostergotland
14.6708,58.225,W/LWAL+CDM/H:1,"Wood, low rise",0.27646,Com,Hotels,238,2394.0,157519.16712,31503.833424,47255.750136,78759.58356,3.4519571435779786,1.9268807515666564,0.1824963442881088,0.3872060327951419,0.8321943762166356,Odeshog,1,1,Ostergotland
