LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_2,NAME_2,ID_1,NAME_1
10.7452,59.5880999999999,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",38.6996720586064,Ind,371.0950745301662,2677.5,38452267.456625305,5767840.118493795,9613066.864156326,23071360.47397518,451.3368752892597,189.7185528540898,13.916746881106679,29.663213454636026,77.76617106327751,NO0211,Vestby,NOR.2_1,Astfold
10.7452,59.5880999999999,CR/LFM+CDN/H:2,"Concrete frame, low rise, pre code",15.479868823442562,Ind,371.0950745301662,2677.5,15380906.982650125,2307136.0473975185,3845226.7456625313,9228544.189590074,180.53475011570396,75.88742114163593,5.566698752442672,11.86528538185441,31.106468425311004,NO0211,Vestby,NOR.2_1,Astfold
10.7452,59.5880999999999,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",3.0959737646885124,Ind,371.0950745301662,2422.5,2783211.7397176414,417481.7609576462,695802.9349294103,1669927.0438305847,36.10695002314079,15.177484228327186,1.1133397504885347,2.3730570763708823,6.2212936850622,NO0211,Vestby,NOR.2_1,Astfold
10.7452,59.5880999999999,S+SL/LFM+CDN/H:1,"Steel, low rise",12.383895058754053,Ind,371.0950745301662,2550.0,11718786.272495333,1757817.9408743,2929696.5681238333,7031271.7634972,144.42780009256316,60.709936913308745,4.453359001954139,9.492228305483527,24.8851747402488,NO0211,Vestby,NOR.2_1,Astfold
10.7452,59.5880999999999,S/LFBR+CDN/H:1,"Steel, low rise",15.479868823442562,Ind,371.0950745301662,2550.0,14648482.840619165,2197272.4260928743,3662120.7101547914,8789089.704371497,180.53475011570396,75.88742114163593,5.566698752442672,11.86528538185441,31.106468425311004,NO0211,Vestby,NOR.2_1,Astfold
10.7452,59.5880999999999,S/LFM+CDN/H:1,"Steel, low rise",46.43960647032768,Ind,371.0950745301662,2550.0,43945448.52185749,6591817.278278623,10986362.130464373,26367269.11311449,541.6042503471117,227.66226342490774,16.700096257328017,35.595856145563225,93.319405275933,NO0211,Vestby,NOR.2_1,Astfold
10.7452,59.5880999999999,W/LWAL+CDN/H:1,"Wood, low rise",23.21980323516384,Ind,371.0950745301662,2422.5,20874088.047882307,3131113.2071823464,5218522.011970577,12524452.828729386,270.80212517355585,113.83113171245388,8.350048128664008,17.797928072781612,46.6597026379665,NO0211,Vestby,NOR.2_1,Astfold
10.7368,59.5797,CR+PC/LFM+CDN/H:1,"Concrete frame, low rise",40.22795293945113,Ind,371.0950745301662,2677.5,39970778.13263553,5995616.719895327,9992694.533158882,23982466.879581314,469.1605280654433,197.210689651253,14.466330302633915,30.834637386045138,80.8372191133107,NO0211,Vestby,NOR.2_1,Astfold
10.7368,59.5797,CR/LFM+CDN/H:2,"Concrete frame, low rise, pre code",16.091181175780452,Ind,371.0950745301662,2677.5,15988311.253054213,2398246.687958132,3997077.813263553,9592986.751832528,187.66421122617737,78.8842758605012,5.7865321210535665,12.333854954418054,32.33488764532428,NO0211,Vestby,NOR.2_1,Astfold
10.7368,59.5797,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",3.2182362351560903,Ind,371.0950745301662,2422.5,2893122.988647905,433968.4482971857,723280.7471619763,1735873.7931887428,37.53284224523548,15.776855172100243,1.1573064242107134,2.4667709908836115,6.466977529064857,NO0211,Vestby,NOR.2_1,Astfold
10.7368,59.5797,S+SL/LFM+CDN/H:1,"Steel, low rise",12.87294494062436,Ind,371.0950745301662,2550.0,12181570.478517493,1827235.571777624,3045392.6196293733,7308942.2871104935,150.13136898094191,63.107420688400964,4.629225696842854,9.867083963534443,25.867910116259424,NO0211,Vestby,NOR.2_1,Astfold
10.7368,59.5797,S/LFBR+CDN/H:1,"Steel, low rise",16.091181175780452,Ind,371.0950745301662,2550.0,15226963.098146867,2284044.46472203,3806740.7745367168,9136177.85888812,187.66421122617737,78.8842758605012,5.7865321210535665,12.333854954418054,32.33488764532428,NO0211,Vestby,NOR.2_1,Astfold
10.7368,59.5797,S/LFM+CDN/H:1,"Steel, low rise",48.27354352734135,Ind,371.0950745301662,2550.0,45680889.2944406,6852133.39416609,11420222.32361015,27408533.57666436,562.9926336785321,236.65282758150363,17.359596363160698,37.00156486325417,97.00466293597285,NO0211,Vestby,NOR.2_1,Astfold
