LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1,ID_2,NAME_2
16.9294,45.57079999999989,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",27.37339673249217,Ind,645.3040551855554,787.5,13910529.083598182,2086579.3625397272,3477632.270899545,8346317.450158909,1710.01314433116,821.3235882551169,69.07598096525722,143.48036288825028,344.6266440362081,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",3.8195437301151873,Ind,645.3040551855554,787.5,1941004.058176491,291150.6087264736,485251.01454412274,1164602.4349058943,238.60648525551076,114.60329138443493,9.638508971896355,20.020515751848887,48.087438702726715,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",4.456134351801052,Ind,645.3040551855554,787.5,2264504.734539239,339675.71018088586,566126.1836348098,1358702.8407235434,278.3742327980958,133.7038399485074,11.244927133879084,23.357268377157027,56.10201181984784,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,CR/LWAL+CDL/H:1,"Concrete wall, low rise, low/moderate code",8.912268703602104,Ind,645.3040551855554,787.5,4529009.469078478,679351.4203617717,1132252.3672696196,2717405.681447087,556.7484655961916,267.4076798970148,22.489854267758165,46.714536754314054,112.20402363969568,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",2.5463624867434578,Ind,645.3040551855554,787.5,1294002.7054509935,194100.40581764898,323500.6763627484,776401.6232705959,159.07099017034045,76.40219425628995,6.425672647930903,13.347010501232589,32.05829246848448,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",0.6365906216858646,Ind,645.3040551855554,712.5,292691.0881377248,43903.663220658724,73172.7720344312,175614.6528826349,39.767747542585134,19.100548564072493,1.6064181619827265,3.336752625308147,8.014573117121122,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,S/LFBR+CDM/H:1,"Steel, low rise",7.002496838544508,Ind,645.3040551855554,750.0,3389054.7047526026,508358.20571289037,847263.6761881507,2033432.8228515612,437.44522296843627,210.10603420479734,17.670599781809987,36.70427887838961,88.16030428833231,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,S/LFBR+CDM/HBET:3-5,"Steel, mid rise",3.1829531084293228,Ind,645.3040551855554,750.0,1540479.4112511831,231071.91168767746,385119.8528127958,924287.64675071,198.8387377129256,95.50274282036246,8.03209080991363,16.683763126540736,40.072865585605605,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,S/LFBR+CDM/HBET:6-,"Steel, mid rise",1.9097718650575928,Ind,645.3040551855554,750.0,924287.6467507095,138643.14701260644,231071.91168767738,554572.5880504258,119.30324262775535,57.30164569221746,4.819254485948178,10.01025787592444,24.043719351363357,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,S/LFINF+CDL/H:1,"Steel, low rise",1.2731812433717289,Ind,645.3040551855554,750.0,616191.7645004732,92428.76467507095,154047.9411251183,369715.05870028393,79.53549508517023,38.20109712814497,3.2128363239654516,6.6735052506162935,16.02914623424224,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,S/LFM+CDL/H:1,"Steel, low rise",1.9097718650575928,Ind,645.3040551855554,750.0,924287.6467507095,138643.14701260644,231071.91168767738,554572.5880504258,119.30324262775535,57.30164569221746,4.819254485948178,10.01025787592444,24.043719351363357,2,Bjelovarska-Bilogorska,28,Garesnica
16.9294,45.57079999999989,S/LFM+CDL/HBET:3-5,"Steel, mid rise",0.6365906216858646,Ind,645.3040551855554,750.0,308095.88225023664,46214.38233753549,77023.97056255916,184857.529350142,39.767747542585134,19.100548564072493,1.6064181619827265,3.336752625308147,8.014573117121122,2,Bjelovarska-Bilogorska,28,Garesnica
17.2129,45.5874,CR+PC/LFM+CDL/H:1,"Concrete frame, low rise",20.93056708586545,Ind,645.3040551855554,787.5,10636431.606550803,1595464.7409826203,2659107.901637701,6381858.963930482,1483.9652369122416,712.7522132020417,59.94477574506999,124.51358716835851,299.0701920384901,2,Bjelovarska-Bilogorska,26,Daruvar
17.2129,45.5874,CR/LFINF+CDL/H:2,"Concrete frame with infill panels, low rise, low/moderate code",2.9205442445393652,Ind,645.3040551855554,787.5,1484153.247425693,222622.98711385395,371038.3118564233,890491.9484554158,207.06491677845227,99.45379719098257,8.36438731326558,17.373988907212812,41.730724470486976,2,Bjelovarska-Bilogorska,26,Daruvar
17.2129,45.5874,CR/LFM+CDL/H:2,"Concrete frame, low rise, low/moderate code",3.40730161862926,Ind,645.3040551855554,787.5,1731512.1219966426,259726.8182994964,432878.03049916064,1038907.2731979856,241.57573624152766,116.02943005614634,9.758451865476511,20.26965372508162,48.68584521556816,2,Bjelovarska-Bilogorska,26,Daruvar
