LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_2,NAME_2,ID_1,NAME_1
12.3562,55.6714,CR/LFINF+CDN/HBET:4-10,"Concrete frame with infill panels, mid rise, pre code",2262.272,6786.816,Res,ALL,URBAN,95.0,1863.75,1201680427.776,360504128.3328,600840213.888,240336085.5552,14369.523957703037,2913.7945900471914,13506.24606689611,6739.292366638767,7719.777674527356,1,Albertslund,1,Hovedstaden
12.3562,55.6714,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",317.2604,951.7812,Res,ALL,URBAN,95.0,1863.75,168523331.0532,50556999.31596,84261665.5266,33704666.21064001,2015.178068167952,408.62974795082465,1894.1122153666254,945.1164987927012,1082.6194873700506,1,Albertslund,1,Hovedstaden
12.3562,55.6714,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",151.0764,151.0764,Res,ALL,URBAN,120.0,1686.25,30569403.081600007,9170820.92448,15284701.5408,6113880.616320001,319.8695749587917,64.86187293184395,300.6527705039924,150.01851078609837,171.84438474064487,1,Albertslund,1,Hovedstaden
12.3562,55.6714,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",1797.4216,1797.4216,Res,ALL,URBAN,95.0,1686.25,287927168.6824,86378150.60472,143963584.3412,57585433.736480005,3805.627372731621,771.6898961330272,3576.996697060023,1784.8354321837573,2044.5073417922688,1,Albertslund,1,Hovedstaden
12.3562,55.6714,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",2014.3518,2014.3518,Res,ALL,URBAN,95.0,1686.25,322677000.4902,96803100.14706,161338500.2451,64535400.09804,4264.927242663162,864.8248865582656,4008.7032087056873,2000.2466118817806,2291.258235715245,1,Albertslund,1,Hovedstaden
12.3562,55.6714,MUR+ST/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",1007.1759,1007.1759,Res,ALL,URBAN,95.0,1686.25,161338500.2451,48401550.07353,80669250.12255,32267700.04902,2132.463621331581,432.4124432791328,2004.3516043528439,1000.1233059408903,1145.6291178576225,1,Albertslund,1,Hovedstaden
12.3562,55.6714,W/LPB+CDL/HBET:1-3,"Wood, low rise",523.3441,523.3441,Res,ALL,URBAN,120.0,1686.25,105895538.5704,31768661.57112,52947769.2852,21179107.71408,1108.060920330319,224.6881611809008,1041.4919444196346,519.6794635739993,595.2865230581782,1,Albertslund,1,Hovedstaden
12.332,55.85899999999999,CR/LFINF+CDN/HBET:4-10,"Concrete frame with infill panels, mid rise, pre code",163.0643,489.1929,Res,ALL,RURAL,95.0,1312.5,60996239.71875,18298871.915625,30498119.859375,12199247.94375,1141.0391638198594,231.37535748273586,1072.4889539750536,535.1462267923504,613.0035127500468,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,CR/LFINF+CDN/HBET:4-10,"Concrete frame with infill panels, mid rise, pre code",1699.6597,5098.9791,Res,ALL,URBAN,95.0,1863.75,902830338.4251,270849101.52752995,451415169.21255,180566067.68502,11893.334610128108,2411.682818903337,11178.818746755442,5577.9620388154735,6389.487868158083,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",22.8681,68.6043,Res,ALL,RURAL,95.0,1312.5,8554098.65625,2566229.596875,4277049.328125,1710819.7312500004,160.019070404429,32.44802702032849,150.4056047117421,75.0487840006068,85.96747191089244,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",238.3598,715.0794000000002,Res,ALL,URBAN,95.0,1863.75,126612673.6434,37983802.09302,63306336.82170001,25322534.728680003,1667.9179126287545,338.2137226512083,1567.7144081917565,782.2518331049733,896.059987982646,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",10.8896,10.8896,Res,ALL,RURAL,130.0,1187.5,1681082.0,504324.6,840541.0,336216.4,25.399919087813302,5.1504939929504285,23.87396814877474,11.912536652265349,13.645666264663506,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+CB/LWAL+CDN/HBET:1-2,"Unreinforced masonry, low rise",113.5047,113.5047,Res,ALL,URBAN,120.0,1686.25,22966995.0168,6890098.505039999,11483497.5084,4593399.0033599995,264.7489527702139,53.6847336469329,248.8436299346378,124.16699410027758,142.23178589394942,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",129.5579,129.5579,Res,ALL,RURAL,120.0,1187.5,18462000.75,5538600.225,9231000.375,3692400.15,302.19293428473094,61.2774744425206,284.0380893717072,141.72818398660453,162.34791593361078,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",1350.4145,1350.4145,Res,ALL,URBAN,95.0,1686.25,216321548.34050003,64896464.50215001,108160774.17025,43264309.66810001,3149.832779441839,638.7104916840983,2960.6002755513123,1477.2684237254432,1692.1930636536179,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",145.1942,145.1942,Res,ALL,RURAL,120.0,1187.5,20690173.5,6207052.05,10345086.75,4138034.7,338.66449934063525,68.67303251829665,318.31855221374786,158.8333115262586,181.94163208610112,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+CL/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",1513.3956,1513.3956,Res,ALL,URBAN,95.0,1686.25,242429327.7684,72728798.33051999,121214663.8842,48485865.553679995,3529.9851039388645,715.7962594363072,3317.9141888495296,1655.5594837622234,1896.4233106826869,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+ST/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",72.5971,72.5971,Res,ALL,RURAL,120.0,1187.5,10345086.75,3103526.025,5172543.375,2069017.35,169.33224967031762,34.336516259148326,159.15927610687396,79.4166557631293,90.97081604305052,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,MUR+ST/LWAL+CDN/HBET:1-4,"Unreinforced masonry, low rise",756.6978,756.6978,Res,ALL,URBAN,95.0,1686.25,121214663.8842,36364399.165259995,60607331.9421,24242932.776839998,1764.9925519694323,357.8981297181536,1658.9570944247648,827.7797418811117,948.2116553413434,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,W/LPB+CDL/HBET:1-3,"Wood, low rise",37.7226,37.7226,Res,ALL,RURAL,130.0,1187.5,5823426.375,1747027.9125,2911713.1875,1164685.275,87.98771192531828,17.841796273368335,82.70167415598092,41.26614890526236,47.26987311153721,2,Allerod,1,Hovedstaden
12.332,55.85899999999999,W/LPB+CDL/HBET:1-3,"Wood, low rise",393.1918,393.1918,Res,ALL,URBAN,120.0,1686.25,79560001.5792,23868000.47376,39780000.7896,15912000.31584,917.1172408528934,185.9693656311863,862.0195883741742,430.12706884276616,492.7053409493756,2,Allerod,1,Hovedstaden
12.3699,55.73,CR/LFINF+CDN/HBET:4-10,"Concrete frame with infill panels, mid rise, pre code",3610.5033,10831.5099,Res,ALL,URBAN,95.0,1863.75,1917837974.4039,575351392.32117,958918987.20195,383567594.88078,24912.305379564164,5051.617635646503,23415.64880927609,11683.846310710212,13383.704251877603,3,Ballerup,1,Hovedstaden
12.3699,55.73,CR/LWAL+CDN/HBET:4-10,"Concrete wall, mid rise, pre code",506.336,1519.0079999999998,Res,ALL,URBAN,95.0,1863.75,268957075.48800004,80687122.6464,134478537.74400002,53791415.09760001,3493.6949252108434,708.437482154554,3283.8042151889513,1638.5394262289606,1876.9270411908221,3,Ballerup,1,Hovedstaden
