LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,OCCUPANCY,AREA_PER_BUILDING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
27.7658,37.7657,CR/LFM+CDL/HBET:1-3,"Concrete frame, low rise, low/moderate code",1648.1999999999996,IND,878,577.5,835711568.9999998,125356735.34999996,208927892.24999994,501426941.39999986,277507.99248293496,105665.05324977225,6776.051406452065,14275.288641314657,42238.79776584633,Aydin
27.7658,37.7657,CR/LFM+CDL/HBET:4-6,"Concrete frame, mid rise, low/moderate code",606.8,IND,878,577.5,307674906.0,46151235.9,76918726.5,184604943.6,102167.12161063279,38901.56189295098,2494.665691927626,5255.578902772561,15550.60216255039,Aydin
27.7658,37.7657,CR/LWAL+CDL/HBET:1-3,"Concrete wall, low rise, low/moderate code",306.0,IND,878,577.5,155155770.0,23273365.5,38788942.5,93093462.0,51521.323686311196,19617.465292094595,1258.0219211105036,2650.3084117475346,7841.9318749842105,Aydin
27.7658,37.7657,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",54.0,IND,878,522.5,24772770.0,3715915.5,6193192.5,14863662.0,9091.998297584329,3461.9056397813997,222.00386843126532,467.70148442603545,1383.8703308795668,Aydin
27.7658,37.7657,MUR+STRUB/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",2.0,IND,878,522.5,917510.0,137626.5,229377.5,550506.0,336.7406776883085,128.2187273993111,8.222365497454271,17.322277200964276,51.25445669924321,Aydin
27.7658,37.7657,S/LFM+CDL/HBET:1-3,"Steel, low rise",5.0,IND,878,550.0,2414500.0,362175.0,603625.0,1448700.0,841.8516942207713,320.54681849827773,20.555913743635685,43.30569300241069,128.13614174810803,Aydin
27.7658,37.7657,W/LWAL+CDL/HBET:1-3,"Wood, low rise",3.0,IND,878,522.5,1376265.0,206439.75,344066.25,825759.0,505.1110165324627,192.3280910989666,12.333548246181408,25.983415801446412,76.88168504886481,Aydin
27.6685,39.7798,CR+PC/LFM+CDL/HBET:1-3,"Concrete frame, low rise",28.0,IND,878,577.5,14197260.0,2129589.0,3549315.0,8518356.0,4095.072912841489,1559.2563425851768,99.99144284930706,210.65464570947904,623.300810381321,Balikesir
27.6685,39.7798,CR/LFM+CDL/HBET:1-3,"Concrete frame, low rise, low/moderate code",1390.2,IND,878,577.5,704893959.0,105734093.85,176223489.75,422936375.4,203320.37012257995,77417.07740935402,4964.575137468096,10459.003159475635,30946.885235432583,Balikesir
27.6685,39.7798,CR/LFM+CDL/HBET:4-6,"Concrete frame, mid rise, low/moderate code",589.8,IND,878,577.5,299055141.0,44858271.15,74763785.25,179433084.6,86259.78585692536,32844.62110202633,2106.248321161475,4437.289644266098,13129.386355817967,Balikesir
27.6685,39.7798,CR/LWAL+CDL/HBET:1-3,"Concrete wall, low rise, low/moderate code",1153.0,IND,878,577.5,584622885.0,87693432.75,146155721.25,350773731.0,168629.25244665134,64207.94867859675,4117.504771616109,8674.457375108192,25666.636941773686,Balikesir
27.6685,39.7798,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",150.0,IND,878,522.5,68813250.0,10321987.5,17203312.5,41287950.0,21937.89060450798,8353.158978134876,535.6684438355736,1128.507030586495,3339.1114841856484,Balikesir
27.6685,39.7798,MUR+STRUB/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",1.0,IND,878,522.5,458755.0,68813.25,114688.75,275253.0,146.2526040300532,55.68772652089917,3.571122958903824,7.523380203909966,22.260743227904317,Balikesir
27.6685,39.7798,S/LFM+CDL/HBET:1-3,"Steel, low rise",5.0,IND,878,550.0,2414500.0,362175.0,603625.0,1448700.0,731.2630201502659,278.4386326044958,17.855614794519116,37.61690101954983,111.30371613952157,Balikesir
27.6685,39.7798,W/LFM+CDL/HBET:1-3,"Wood, low rise",52.0,IND,878,522.5,23855260.0,3578289.0,5963815.0,14313156.0,7605.135409562766,2895.761779086757,185.6983938629988,391.2157706033182,1157.5586478510247,Balikesir
27.6685,39.7798,W/LWAL+CDL/HBET:1-3,"Wood, low rise",33.0,IND,878,522.5,15138915.0,2270837.25,3784728.75,9083349.0,4826.335932991754,1837.6949751896723,117.84705764382613,248.2715467290288,734.6045265208423,Balikesir
32.329,41.5842,CR+PC/LFM+CDL/HBET:1-3,"Concrete frame, low rise",27.0,IND,878,577.5,13690215.0,2053532.25,3422553.75,8214129.0,4515.48006425211,1719.3322511848905,110.25673446887589,232.2808099851928,687.2899318796531,Bartin
32.329,41.5842,CR/LFM+CDL/HBET:1-3,"Concrete frame, low rise, low/moderate code",46.4,IND,878,577.5,23526888.0,3529033.1999999997,5881722.0,14116132.799999999,7759.936110418442,2954.704313147368,189.47823997614228,399.1788734560351,1181.120475526515,Bartin
32.329,41.5842,CR/LFM+CDL/HBET:4-6,"Concrete frame, mid rise, low/moderate code",19.6,IND,878,577.5,9938082.0,1490712.3,2484520.5,5962849.2,3277.9040466422734,1248.1078564156987,80.0382220588877,168.61866206332516,498.9215801793039,Bartin
32.329,41.5842,CR/LWAL+CDL/HBET:1-3,"Concrete wall, low rise, low/moderate code",370.0,IND,878,577.5,187606650.0,28140997.5,46901662.5,112563990.0,61878.80088049188,23561.21973845961,1510.9256204994103,3183.1073960933827,9418.417585017467,Bartin
32.329,41.5842,MUR+CL/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",3.0,IND,878,522.5,1376265.0,206439.75,344066.25,825759.0,501.7200071391234,191.0369167983212,12.250748274319546,25.808978887243647,76.36554798662813,Bartin
32.329,41.5842,MUR+STRUB/LWAL+CDN/HBET:1-3,"Unreinforced masonry, low rise",1.0,IND,878,522.5,458755.0,68813.25,114688.75,275253.0,167.2400023797078,63.67897226610706,4.083582758106515,8.602992962414548,25.45518266220937,Bartin
32.329,41.5842,S/LFM+CDL/HBET:1-3,"Steel, low rise",1.0,IND,878,550.0,482900.0,72435.0,120725.0,289740.0,167.2400023797078,63.67897226610706,4.083582758106515,8.602992962414548,25.45518266220937,Bartin
32.329,41.5842,W/LWAL+CDL/HBET:1-3,"Wood, low rise",10.0,IND,878,522.5,4587550.0,688132.5,1146887.5,2752530.0,1672.4000237970777,636.7897226610705,40.83582758106514,86.02992962414548,254.5518266220937,Bartin
41.1905,37.9141,CR/LFM+CDL/HBET:1-3,"Concrete frame, low rise, low/moderate code",92.1,IND,878,577.5,46698844.5,7004826.675,11674711.125,28019306.7,153514.3015883312,58452.71952997934,3748.4354590330768,7896.929188005346,23366.028059005923,Batman
41.1905,37.9141,CR/LFM+CDL/HBET:4-6,"Concrete frame, mid rise, low/moderate code",21.9,IND,878,577.5,11104285.5,1665642.825,2776071.375,6662571.3,36503.400703414256,13899.180865434824,891.3217866756174,1877.7714355843327,5556.091362564924,Batman
41.1905,37.9141,CR/LWAL+CDL/HBET:1-3,"Concrete wall, low rise, low/moderate code",12.0,IND,878,577.5,6084540.0,912681.0,1521135.0,3650724.0,20001.863399131104,7615.9895153067555,488.3954995482837,1028.915855114703,3044.4336233232475,Batman
