LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,NAME_1
14.1786,46.6824,CR/LWAL+CDN/H:2,"Concrete wall, low rise, pre code",392.92,392.92,RES,ALL,RURAL,95,1575.0,58790655.0,17637196.5,29395327.5,11758131.0,805.9656460064851,181.05091377042783,762.2516812983854,404.1917714722523,449.16478884702184,Carinthia
14.1786,46.6824,CR/LWAL+CDN/HBET:3-5,"Concrete wall, mid rise, pre code",62.51000000000001,375.06000000000006,RES,ALL,RURAL,91,1575.0,53755474.50000001,16126642.350000001,26877737.250000004,10751094.900000002,769.3308439152813,172.82132678086293,727.6038776030042,385.8194182235136,428.7482075357936,Carinthia
14.1786,46.6824,MIX(MUR+W)/LWAL+CDL/H:1,"Unreinforced masonry, low rise",1243.5782608695654,1243.5782608695654,RES,ALL,RURAL,135,1500.0,251824597.826087,75547379.3478261,125912298.9130435,50364919.565217406,2550.853497865623,573.0199034802868,2412.500305848387,1279.25302917961,1421.5910795027612,Carinthia
14.1786,46.6824,MIX(MUR+W)/LWAL+CDL/H:2,"Unreinforced masonry, low rise",1302.7962732919254,1302.7962732919254,RES,ALL,RURAL,95,1500.0,185648468.94409937,55694540.68322981,92824234.47204968,37129693.78881987,2672.3227120497,600.3065655507766,2527.3812727935483,1340.1698400929245,1489.2858928124163,Carinthia
14.1786,46.6824,CR+PC/LWAL+CDH/HBET:3-5/7.0,"Concrete wall, mid rise",10.483229813664597,62.89937888198758,RES,ALL,RURAL,91,1575.0,9015053.47826087,2704516.0434782607,4507526.739130435,1803010.6956521738,129.02050935057463,28.98297368974906,122.02269496441816,64.70378543931318,71.90315136449347,Carinthia
14.1786,46.6824,MIX(MUR+W)/LWAL+CDN/H:1,"Unreinforced masonry, low rise",3277.6800000000007,3277.6800000000007,RES,ALL,RURAL,135,1500.0,663730200.0000001,199119060.00000003,331865100.00000006,132746040.00000003,6723.2451354029745,1510.299702349221,6358.589765748988,3371.7074354045913,3746.865634500933,Carinthia
14.1786,46.6824,MIX(MUR+W)/LWAL+CDN/H:2,"Unreinforced masonry, low rise",3433.76,3433.76,RES,ALL,RURAL,95,1500.0,489310800.00000006,146793240.0,244655400.00000003,97862160.00000001,7043.3996656602585,1582.2187357944222,6661.379754594178,3532.2649323286196,3925.287807572406,Carinthia
14.1786,46.6824,MIX/LH+CDL/H:2,"Unreinforced masonry, low rise",1335.8385093167706,1335.8385093167706,RES,ALL,RURAL,95,1500.0,190356987.57763982,57107096.273291945,95178493.78881991,38071397.51552796,2740.0996312782017,615.5318710208884,2591.4821074769347,1374.1599650860182,1527.0579811946138,Carinthia
14.1786,46.6824,W/LWAL+CDN/HBET:3-5,"Wood, mid rise",950.32,5701.92,RES,ALL,RURAL,91,1425.0,739396476.0,221818942.79999998,369698238.0,147879295.20000002,11695.89645799984,2627.348636480397,11061.534425910844,5865.492073686919,6518.125045359387,Carinthia
14.1786,46.6824,MIX/LH+CDN/H:2,"Unreinforced masonry, low rise",1897.0,1897.0,RES,ALL,RURAL,95,1500.0,270322500.0,81096750.0,135161250.0,54064500.0,3891.1657092392916,874.1056281749507,3680.116663501571,1951.4196031835047,2168.5472982866754,Carinthia
