LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_2,NAME_2,ID_1,NAME_1
16.3576,43.9919,CR/LFINF+CDL+LFC:7.5/H:2,"Concrete frame with infill panels, low rise, low/moderate code",8.366720684436128,8.366720684436128,Res,ALL,RURAL,76.0,577.5,367215.37083990173,110164.6112519705,183607.68541995087,73443.07416798032,7.23214651558544,1.8670545605367952,6.908529655452537,3.993844431034325,4.256476215674554,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",24.57007688860693,60.442389145973046,Res,ALL,RURAL,71.8,522.5,2267526.450005752,680257.9350017254,1133763.2250028758,453505.2900011504,52.24606276971326,13.487869687660561,49.9082081989569,28.852104473632604,30.749394120083352,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,CR/LFINF+CDL+LFC:7.5/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",11.260357835111265,27.700480274373714,Res,ALL,RURAL,71.8,577.5,1148586.5643367688,344575.96930103056,574293.2821683844,229717.3128673538,23.944140058245114,6.181431169506588,22.872711623058823,13.222792185064993,14.092311659210136,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,MCF/LWAL+CDL/H:1,"Confined or reinforced masonry, low rise",60.42849770630697,60.42849770630697,Res,ALL,RURAL,82.0,577.5,2861591.5088821664,858477.4526646498,1430795.7544410832,572318.3017764332,52.23405508704202,13.484769778298313,49.89673782406216,28.845473410992657,30.742327004451045,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",126.72109742794714,126.72109742794714,Res,ALL,RURAL,76.0,522.5,5032094.778863781,1509628.433659134,2516047.38943189,1006418.9557727562,109.53700712389157,28.278128527607407,104.6355546661188,60.49016912906225,64.46795077426282,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",130.52350762814282,130.52350762814282,Res,ALL,RURAL,82.0,522.5,5592279.684327778,1677683.9052983338,2796139.8421638897,1118455.9368655558,112.82378921180404,29.126645834813942,107.77526311594345,62.30524523538062,66.40238472871269,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,CR/LFINF+CDL+LFC:7.5/H:1,"Concrete frame with infill panels, low rise, low/moderate code",4.584021931704863,4.584021931704863,Res,ALL,RURAL,82.0,577.5,217076.35857588387,65122.907572765136,108538.17928794194,43415.271715176765,3.962402892499674,1.022935911929162,3.7850972502689912,2.188177561339557,2.332070241179237,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,MCF/LWAL+CDL/HBET:3-5,"Confined or reinforced masonry, mid rise",2.344066042020652,5.766402463370802,Res,ALL,RURAL,71.8,577.5,239100.99494243864,71730.2984827316,119550.49747121932,47820.19898848773,4.98444600409665,1.2867870726405934,4.7614069987513385,2.7525855390723137,2.9335932034880816,7,Kijevo,1,Sibenik-Knin
16.3576,43.9919,MCF/LWAL+CDL/H:2,"Confined or reinforced masonry, low rise",33.46688273774451,33.46688273774451,Res,ALL,RURAL,76.0,577.5,1468861.483359607,440658.445007882,734430.7416798035,293772.2966719213,28.92858606234176,7.4682182421471826,27.634118621810156,15.975377724137301,17.025904862698216,7,Kijevo,1,Sibenik-Knin
16.1373,43.8598,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",119.41000870321024,293.74862140989717,Res,ALL,URBAN,71.8,748.125,15778290.075990224,4733487.022797067,7889145.037995112,3155658.015198045,416.12765140611697,107.42772255082886,397.50718738864737,229.800253574257,244.91172117124438,5,Drnis,1,Sibenik-Knin
16.1373,43.8598,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",57.12430504858786,140.52579041952612,Res,ALL,URBAN,71.8,676.875,6829752.961011365,2048925.888303409,3414876.4805056825,1365950.5922022732,199.07043937294674,51.39212416373962,190.1626344223255,109.93366408711924,117.16280755772812,5,Drnis,1,Sibenik-Knin
16.1373,43.8598,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",597.0348106959196,597.0348106959196,Res,ALL,URBAN,76.0,676.875,30714097.61536517,9214229.28460955,15357048.807682585,6142819.523073033,845.7663303750844,218.34345873279696,807.9208243897905,467.06176945468485,497.7753508590907,5,Drnis,1,Sibenik-Knin
16.1373,43.8598,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",656.1508267862148,656.1508267862148,Res,ALL,URBAN,82.0,676.875,36420176.56143028,10926052.968429083,18210088.280715134,7284035.312286057,929.5107538146556,239.96296096016843,887.9179361137112,513.3083711328363,547.0630894022388,5,Drnis,1,Sibenik-Knin
