LONGITUDE,LATITUDE,TAXONOMY,MACRO_TAXONOMY,BUILDINGS,DWELLINGS,OCCUPANCY,OCCUPANCY_TYPE,SETTLEMENT_TYPE,AREA_PER_DWELLING_SQM,COST_PER_AREA_EUR,TOTAL_REPL_COST_EUR,COST_STRUCTURAL_EUR,COST_NONSTRUCTURAL_EUR,COST_CONTENTS_EUR,OCCUPANTS_PER_ASSET,OCCUPANTS_PER_ASSET_DAY,OCCUPANTS_PER_ASSET_NIGHT,OCCUPANTS_PER_ASSET_TRANSIT,OCCUPANTS_PER_ASSET_AVERAGE,ID_1,NAME_1
22.1199,42.1693,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",2.215708029197081,37.94400000000001,Res,ALL,RURAL,64.0,328.125,796763.2896000004,239028.98688000013,398381.64480000007,159352.65792000006,72.55401705877323,17.256972957429216,68.7878468642779,37.69025195066594,41.245023924124354,63,Rankovce
22.1199,42.1693,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",204.89760000000004,204.89760000000004,Res,ALL,RURAL,70.0,328.125,4705883.179200001,1411764.9537600004,2352941.5896000005,941176.6358400001,391.7916921173755,93.18765397011776,371.4543730671007,203.52736053359604,222.7231291902715,63,Rankovce
22.1199,42.1693,MUR/LWAL+CDN/HBET:3-5,"Unreinforced masonry, mid rise",8.602160583941606,147.312,Res,ALL,RURAL,64.0,296.875,2799163.6992,839749.10976,1399581.8496,559832.7398399999,281.68030152229596,66.99765971707811,267.0586995907259,146.3268605143501,160.12773994071804,63,Rankovce
22.1199,42.1693,CR/LFINF+CDM+LFC:2.5/HBET:3-5,"Concrete frame with infill panels, mid rise, low/moderate code",5.3176992700729935,91.0656,Res,ALL,RURAL,64.0,328.125,1912231.89504,573669.568512,956115.94752,382446.379008,174.12964094105575,41.41673509783011,165.0908324742669,90.45660468159825,98.98805741789845,63,Rankovce
22.1199,42.1693,CR/LFINF+CDM+LFC:2.5/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",0.4336457142857144,15.177600000000002,Res,ALL,RURAL,60.0,328.125,298786.23360000004,89635.87008000002,149393.11680000002,59757.24672000001,29.021606823509288,6.902789182971683,27.515138745711152,15.07610078026637,16.498009569649735,63,Rankovce
22.1199,42.1693,CR/LFINF+CDN/HBET:3-5,"Concrete frame with infill panels, mid rise, pre code",3.297494890510949,56.4696,Res,ALL,RURAL,64.0,328.125,1185771.24864,355731.3745920001,592885.6243200001,237154.249728,107.97744891688015,25.682436224879943,102.37250150977823,56.09196319716752,61.38230031060857,63,Rankovce
22.1199,42.1693,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",95.976,95.976,Res,ALL,RURAL,82.4,328.125,2594753.38944,778426.016832,1297376.69472,518950.677888,183.51898432513227,43.6499904217327,173.9927891272911,95.3341666987432,104.32564874925566,63,Rankovce
22.1199,42.1693,MCF/LWAL+CDN/H:2,"Confined or reinforced masonry, low rise",47.988,47.988,Res,ALL,RURAL,70.0,328.125,1102140.396,330642.1188,551070.198,220428.0792,91.75949216256613,21.82499521086635,86.99639456364555,47.6670833493716,52.16282437462783,63,Rankovce
22.1199,42.1693,MCF/LWAL+CDN/HBET:3-5,"Confined or reinforced masonry, mid rise",2.80221897810219,47.988,Res,ALL,RURAL,64.0,328.125,1007671.2192,302301.36576,503835.6096,201534.24384,91.75949216256613,21.82499521086635,86.99639456364555,47.6670833493716,52.16282437462783,63,Rankovce
22.1199,42.1693,MCF/LWAL+CDN/H:1,"Confined or reinforced masonry, low rise",265.608,265.608,Res,ALL,RURAL,82.4,328.125,7180829.147520001,2154248.744256,3590414.5737600005,1436165.8295040003,507.8781194114125,120.79881070200445,481.51492804994524,263.8317636546615,288.7151674688704,63,Rankovce
22.1199,42.1693,CR/LFINF+CDN/HBET:6-,"Concrete frame with infill panels, mid rise, pre code",0.29334857142857146,10.2672,Res,ALL,RURAL,60.0,328.125,202120.09920000003,60636.02976000001,101060.0496,40424.019840000015,19.632263439432748,4.66953385906908,18.613182092686955,10.198538763121368,11.160418238292468,63,Rankovce
22.1199,42.1693,MUR/LWAL+CDN/H:1,"Unreinforced masonry, low rise",407.5632,407.5632,Res,ALL,RURAL,82.4,296.875,9970854.360191999,2991256.3080576,4985427.1800959995,1994170.8720384003,779.3155008783522,185.3601918839161,738.8624022010083,404.8376474230352,443.0200805026531,63,Rankovce
22.1199,42.1693,MUR/LWAL+CDN/H:2,"Unreinforced masonry, low rise",249.984,249.984,Res,ALL,RURAL,70.0,296.875,5195417.472,1558625.2416,2597708.736,1039083.4944,478.0029359166235,113.6929983077689,453.19052051759536,248.31224814556373,271.7319223236426,63,Rankovce
22.1199,42.1693,CR/LFINF+CDM+LFC:2.5/H:2,"Concrete frame with infill panels, low rise, low/moderate code",75.88800000000002,75.88800000000002,Res,ALL,RURAL,70.0,328.125,1742919.6960000002,522875.9088000001,871459.8480000001,348583.93920000014,145.10803411754645,34.51394591485843,137.5756937285558,75.38050390133188,82.49004784824871,63,Rankovce
22.1199,42.1693,CR/LFINF+CDL+LFC:0.0/HBET:6-,"Concrete frame with infill panels, mid rise, low/moderate code",0.5484342857142858,19.1952,Res,ALL,RURAL,60.0,328.125,377876.7072,113363.01215999998,188938.3536,75575.34144,36.703796865026455,8.72999808434654,34.79855782545822,19.06683333974864,20.86512974985113,63,Rankovce
