ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
11,MUR+CB/LWAL+CDN/HBET:1-4,423.2481,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,129.8554,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,179.1664,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,745.257,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,1028.2592,URBAN
11,W/LPB+CDL/HBET:1-3,1738.9329,RURAL
11,W/LPB+CDL/HBET:1-3,2399.2715,URBAN
11,W/LWAL+CDL/HBET:1-3,758.4307,RURAL
11,W/LWAL+CDL/HBET:1-3,1046.4355,URBAN
12,CR/LFINF+CDL/H:3,15793.9879,RURAL
12,CR/LFINF+CDL/H:3,122110.2703,URBAN
12,CR/LWAL+CDL/HBET:4-10,932.0736,RURAL
12,CR/LWAL+CDL/HBET:4-10,7206.2715,URBAN
12,MUR+CB/LWAL+CDN/HBET:1-2,8887.3222,RURAL
12,MUR+CB/LWAL+CDN/HBET:1-2,68711.7986,URBAN
12,MUR+CB/LWAL+CDN/HBET:1-4,759.64,RURAL
12,MUR+CB/LWAL+CDN/HBET:1-4,5873.1113,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,321.5654,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,2486.1637,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,1845.5058,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,14268.4175,URBAN
12,W/LPB+CDL/HBET:1-3,4306.1802,RURAL
12,W/LPB+CDL/HBET:1-3,33292.9743,URBAN
12,W/LWAL+CDL/HBET:1-3,1878.1284,RURAL
12,W/LWAL+CDL/HBET:1-3,14520.637,URBAN
13,CR/LFINF+CDL/H:3,11937.4291,RURAL
13,CR/LFINF+CDL/H:3,17017.3462,URBAN
13,CR/LWAL+CDL/HBET:4-10,704.4809,RURAL
13,CR/LWAL+CDL/HBET:4-10,1004.2695,URBAN
13,MUR+CB/LWAL+CDN/HBET:1-2,6717.2255,RURAL
13,MUR+CB/LWAL+CDN/HBET:1-2,9575.7094,URBAN
13,MUR+CB/LWAL+CDN/HBET:1-4,574.1519,RURAL
13,MUR+CB/LWAL+CDN/HBET:1-4,818.4796,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,243.0459,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,346.473,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,1394.8722,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,1988.4536,URBAN
13,W/LPB+CDL/HBET:1-3,3254.7018,RURAL
13,W/LPB+CDL/HBET:1-3,4639.725,URBAN
13,W/LWAL+CDL/HBET:1-3,1419.529,RURAL
13,W/LWAL+CDL/HBET:1-3,2023.603,URBAN
14,CR/LFINF+CDL/H:3,4569.7747,RURAL
14,CR/LFINF+CDL/H:3,3196.7493,URBAN
14,CR/LWAL+CDL/HBET:4-10,269.6828,RURAL
14,CR/LWAL+CDL/HBET:4-10,188.6544,URBAN
14,MUR+CB/LWAL+CDN/HBET:1-2,2571.4253,RURAL
14,MUR+CB/LWAL+CDN/HBET:1-2,1798.82,URBAN
14,MUR+CB/LWAL+CDN/HBET:1-4,219.7915,RURAL
14,MUR+CB/LWAL+CDN/HBET:1-4,153.7534,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,93.0406,RURAL
14,MUR+CL/LWAL+CDN/HBET:1-4,65.0858,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,533.9719,RURAL
14,MUR+CL/LWAL+CDN/HBET:1-4,373.5358,URBAN
14,W/LPB+CDL/HBET:1-3,1245.9344,RURAL
14,W/LPB+CDL/HBET:1-3,871.5835,URBAN
14,W/LWAL+CDL/HBET:1-3,543.4108,RURAL
14,W/LWAL+CDL/HBET:1-3,380.1387,URBAN
15,CR/LFINF+CDL/H:3,17163.5717,RURAL
15,CR/LFINF+CDL/H:3,31385.9093,URBAN
15,CR/LWAL+CDL/HBET:4-10,1012.8989,RURAL
15,CR/LWAL+CDL/HBET:4-10,1852.2224,URBAN
15,MUR+CB/LWAL+CDN/HBET:1-2,9657.9909,RURAL
15,MUR+CB/LWAL+CDN/HBET:1-2,17660.941,URBAN
15,MUR+CB/LWAL+CDN/HBET:1-4,825.5126,RURAL
15,MUR+CB/LWAL+CDN/HBET:1-4,1509.5613,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,349.4501,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,639.0167,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,2005.5398,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,3667.4004,URBAN
15,W/LPB+CDL/HBET:1-3,4679.5929,RURAL
15,W/LPB+CDL/HBET:1-3,8557.2677,URBAN
15,W/LWAL+CDL/HBET:1-3,2040.9913,RURAL
15,W/LWAL+CDL/HBET:1-3,3732.2282,URBAN
16,CR/LFINF+CDL/H:3,7321.4313,RURAL
16,CR/LFINF+CDL/H:3,11610.4341,URBAN
16,CR/LWAL+CDL/HBET:4-10,432.0703,RURAL
16,CR/LWAL+CDL/HBET:4-10,685.1835,URBAN
16,MUR+CB/LWAL+CDN/HBET:1-2,4119.7903,RURAL
16,MUR+CB/LWAL+CDN/HBET:1-2,6533.2245,URBAN
16,MUR+CB/LWAL+CDN/HBET:1-4,352.1373,RURAL
16,MUR+CB/LWAL+CDN/HBET:1-4,558.4245,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,149.0643,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,236.3883,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,855.4992,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,1356.6633,URBAN
16,W/LPB+CDL/HBET:1-3,1996.1648,RURAL
16,W/LPB+CDL/HBET:1-3,3165.5477,URBAN
16,W/LWAL+CDL/HBET:1-3,870.6217,RURAL
16,W/LWAL+CDL/HBET:1-3,1380.6447,URBAN
17,CR/LFINF+CDL/H:3,1860.5265,RURAL
17,CR/LFINF+CDL/H:3,14646.719,URBAN
17,CR/LWAL+CDL/HBET:4-10,109.798,RURAL
17,CR/LWAL+CDL/HBET:4-10,864.3682,URBAN
17,MUR+CB/LWAL+CDN/HBET:1-2,1046.9236,RURAL
17,MUR+CB/LWAL+CDN/HBET:1-2,8241.7507,URBAN
17,MUR+CB/LWAL+CDN/HBET:1-4,89.4853,RURAL
17,MUR+CB/LWAL+CDN/HBET:1-4,704.4601,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,37.8803,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,298.207,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,217.4,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,1711.449,URBAN
17,W/LPB+CDL/HBET:1-3,507.2666,RURAL
17,W/LPB+CDL/HBET:1-3,3993.381,URBAN
17,W/LWAL+CDL/HBET:1-3,221.2429,RURAL
17,W/LWAL+CDL/HBET:1-3,1741.7019,URBAN
18,CR/LFINF+CDL/H:3,20503.1802,RURAL
18,CR/LFINF+CDL/H:3,29812.3376,URBAN
18,CR/LWAL+CDL/HBET:4-10,1209.9841,RURAL
18,CR/LWAL+CDL/HBET:4-10,1759.359,URBAN
18,MUR+CB/LWAL+CDN/HBET:1-2,11537.1982,RURAL
18,MUR+CB/LWAL+CDN/HBET:1-2,16775.4877,URBAN
18,MUR+CB/LWAL+CDN/HBET:1-4,986.137,RURAL
18,MUR+CB/LWAL+CDN/HBET:1-4,1433.8776,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,417.4445,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,606.9788,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,2395.7685,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,3483.5307,URBAN
18,W/LPB+CDL/HBET:1-3,5590.1265,RURAL
18,W/LPB+CDL/HBET:1-3,8128.2384,URBAN
18,W/LWAL+CDL/HBET:1-3,2438.1179,RURAL
18,W/LWAL+CDL/HBET:1-3,3545.1083,URBAN
19,CR/LFINF+CDL/H:3,11636.4954,RURAL
19,CR/LFINF+CDL/H:3,13942.459,URBAN
19,CR/LWAL+CDL/HBET:4-10,686.7215,RURAL
19,CR/LWAL+CDL/HBET:4-10,822.8067,URBAN
19,MUR+CB/LWAL+CDN/HBET:1-2,6547.8893,RURAL
19,MUR+CB/LWAL+CDN/HBET:1-2,7845.4616,URBAN
19,MUR+CB/LWAL+CDN/HBET:1-4,559.678,RURAL
19,MUR+CB/LWAL+CDN/HBET:1-4,670.5874,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,236.9189,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,283.8683,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,1359.7085,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,1629.1572,URBAN
19,W/LPB+CDL/HBET:1-3,3172.6532,RURAL
19,W/LPB+CDL/HBET:1-3,3801.3668,URBAN
19,W/LWAL+CDL/HBET:1-3,1383.7438,RURAL
19,W/LWAL+CDL/HBET:1-3,1657.9554,URBAN
20,CR/LFINF+CDL/H:3,14481.0392,RURAL
20,CR/LFINF+CDL/H:3,7144.2672,URBAN
20,CR/LWAL+CDL/HBET:4-10,854.5907,RURAL
20,CR/LWAL+CDL/HBET:4-10,421.6151,URBAN
20,MUR+CB/LWAL+CDN/HBET:1-2,8148.5222,RURAL
20,MUR+CB/LWAL+CDN/HBET:1-2,4020.0996,URBAN
20,MUR+CB/LWAL+CDN/HBET:1-4,696.4914,RURAL
20,MUR+CB/LWAL+CDN/HBET:1-4,343.6163,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,294.8338,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,145.4572,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,1692.0896,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,834.7978,URBAN
20,W/LPB+CDL/HBET:1-3,3948.209,RURAL
20,W/LPB+CDL/HBET:1-3,1947.8616,URBAN
