ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
7,CR/LFINF+CDN/HBET:4-10,911.2537,RURAL
7,CR/LFINF+CDN/HBET:4-10,933.4822,URBAN
7,CR/LWAL+CDN/HBET:4-10,1100.8076,RURAL
7,CR/LWAL+CDN/HBET:4-10,1127.6601,URBAN
7,MUR+CB/LWAL+CDN/HBET:1-2,136.5738,RURAL
7,MUR+CB/LWAL+CDN/HBET:1-2,139.9053,URBAN
7,MUR+CL/LWAL+CDN/HBET:1-4,554.339,RURAL
7,MUR+CL/LWAL+CDN/HBET:1-4,567.8612,URBAN
7,MUR+CL/LWAL+CDN/HBET:1-4,341.4344,RURAL
7,MUR+CL/LWAL+CDN/HBET:1-4,349.7631,URBAN
7,MUR+ST/LWAL+CDN/HBET:1-4,273.1475,RURAL
7,MUR+ST/LWAL+CDN/HBET:1-4,279.8105,URBAN
7,W/LPB+CDL/HBET:1-3,78.3852,RURAL
7,W/LPB+CDL/HBET:1-3,80.2973,URBAN
8,CR/LFINF+CDN/HBET:4-10,1998.095,RURAL
8,CR/LFINF+CDN/HBET:4-10,2329.764,URBAN
8,CR/LWAL+CDN/HBET:4-10,2413.7277,RURAL
8,CR/LWAL+CDN/HBET:4-10,2814.3886,URBAN
8,MUR+CB/LWAL+CDN/HBET:1-2,299.4636,RURAL
8,MUR+CB/LWAL+CDN/HBET:1-2,349.1724,URBAN
8,MUR+CL/LWAL+CDN/HBET:1-4,1215.4925,RURAL
8,MUR+CL/LWAL+CDN/HBET:1-4,1417.2552,URBAN
8,MUR+CL/LWAL+CDN/HBET:1-4,748.6591,RURAL
8,MUR+CL/LWAL+CDN/HBET:1-4,872.931,URBAN
8,MUR+ST/LWAL+CDN/HBET:1-4,598.9273,RURAL
8,MUR+ST/LWAL+CDN/HBET:1-4,698.3448,URBAN
8,W/LPB+CDL/HBET:1-3,171.8744,RURAL
8,W/LPB+CDL/HBET:1-3,200.4042,URBAN
9,CR/LFINF+CDN/HBET:4-10,3131.7623,RURAL
9,CR/LFINF+CDN/HBET:4-10,374.2124,URBAN
9,CR/LWAL+CDN/HBET:4-10,3783.2141,RURAL
9,CR/LWAL+CDN/HBET:4-10,452.054,URBAN
9,MUR+CB/LWAL+CDN/HBET:1-2,469.3715,RURAL
9,MUR+CB/LWAL+CDN/HBET:1-2,56.0849,URBAN
9,MUR+CL/LWAL+CDN/HBET:1-4,1905.1313,RURAL
9,MUR+CL/LWAL+CDN/HBET:1-4,227.643,URBAN
9,MUR+CL/LWAL+CDN/HBET:1-4,1173.4288,RURAL
9,MUR+CL/LWAL+CDN/HBET:1-4,140.2123,URBAN
9,MUR+ST/LWAL+CDN/HBET:1-4,938.7431,RURAL
9,MUR+ST/LWAL+CDN/HBET:1-4,112.1698,URBAN
9,W/LPB+CDL/HBET:1-3,269.3914,RURAL
9,W/LPB+CDL/HBET:1-3,32.1894,URBAN
10,CR/LFINF+CDN/HBET:4-10,987.5261,RURAL
10,CR/LFINF+CDN/HBET:4-10,1603.6449,URBAN
10,CR/LWAL+CDN/HBET:4-10,1192.9458,RURAL
10,CR/LWAL+CDN/HBET:4-10,1937.2262,URBAN
10,MUR+CB/LWAL+CDN/HBET:1-2,148.005,RURAL
10,MUR+CB/LWAL+CDN/HBET:1-2,240.3456,URBAN
10,MUR+CL/LWAL+CDN/HBET:1-4,600.7374,RURAL
10,MUR+CL/LWAL+CDN/HBET:1-4,975.5383,URBAN
10,MUR+CL/LWAL+CDN/HBET:1-4,370.0126,RURAL
10,MUR+CL/LWAL+CDN/HBET:1-4,600.864,URBAN
10,MUR+ST/LWAL+CDN/HBET:1-4,296.0101,RURAL
10,MUR+ST/LWAL+CDN/HBET:1-4,480.6912,URBAN
10,W/LPB+CDL/HBET:1-3,84.9461,RURAL
10,W/LPB+CDL/HBET:1-3,137.9441,URBAN
11,CR/LFINF+CDN/HBET:4-10,2059.3672,RURAL
11,CR/LFINF+CDN/HBET:4-10,318.4875,URBAN
11,CR/LWAL+CDN/HBET:4-10,2487.7454,RURAL
11,CR/LWAL+CDN/HBET:4-10,384.7375,URBAN
11,MUR+CB/LWAL+CDN/HBET:1-2,308.6468,RURAL
11,MUR+CB/LWAL+CDN/HBET:1-2,47.7332,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,1252.7659,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,193.7441,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,771.617,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,119.3329,URBAN
11,MUR+ST/LWAL+CDN/HBET:1-4,617.2936,RURAL
11,MUR+ST/LWAL+CDN/HBET:1-4,95.4664,URBAN
11,W/LPB+CDL/HBET:1-3,177.1449,RURAL
11,W/LPB+CDL/HBET:1-3,27.396,URBAN
12,CR/LFINF+CDN/HBET:4-10,122.5665,RURAL
12,CR/LFINF+CDN/HBET:4-10,1251.5059,URBAN
12,CR/LWAL+CDN/HBET:4-10,148.0621,RURAL
12,CR/LWAL+CDN/HBET:4-10,1511.8372,URBAN
12,MUR+CB/LWAL+CDN/HBET:1-2,18.3696,RURAL
12,MUR+CB/LWAL+CDN/HBET:1-2,187.5689,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,74.5603,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,761.3231,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,45.924,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,468.9223,URBAN
12,MUR+ST/LWAL+CDN/HBET:1-4,36.7392,RURAL
12,MUR+ST/LWAL+CDN/HBET:1-4,375.1378,URBAN
12,W/LPB+CDL/HBET:1-3,10.5431,RURAL
12,W/LPB+CDL/HBET:1-3,107.6534,URBAN
13,CR/LFINF+CDN/HBET:4-10,3997.2925,RURAL
13,CR/LFINF+CDN/HBET:4-10,3185.799,URBAN
13,CR/LWAL+CDN/HBET:4-10,4828.7872,RURAL
13,CR/LWAL+CDN/HBET:4-10,3848.4914,URBAN
13,MUR+CB/LWAL+CDN/HBET:1-2,599.0925,RURAL
13,MUR+CB/LWAL+CDN/HBET:1-2,477.4703,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,2431.6556,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,1938.0033,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,1497.7313,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,1193.6757,URBAN
13,MUR+ST/LWAL+CDN/HBET:1-4,1198.185,RURAL
13,MUR+ST/LWAL+CDN/HBET:1-4,954.9406,URBAN
13,W/LPB+CDL/HBET:1-3,343.8436,RURAL
13,W/LPB+CDL/HBET:1-3,274.0396,URBAN
14,CR/LFINF+CDN/HBET:4-10,1775.7469,RURAL
14,CR/LWAL+CDN/HBET:4-10,2145.1279,RURAL
14,MUR+CB/LWAL+CDN/HBET:1-2,266.1393,RURAL
14,MUR+CL/LWAL+CDN/HBET:1-4,1080.2324,RURAL
14,MUR+CL/LWAL+CDN/HBET:1-4,665.3483,RURAL
14,MUR+ST/LWAL+CDN/HBET:1-4,532.2786,RURAL
14,W/LPB+CDL/HBET:1-3,152.7482,RURAL
15,CR/LFINF+CDN/HBET:4-10,2631.1013,RURAL
15,CR/LFINF+CDN/HBET:4-10,2227.194,URBAN
15,CR/LWAL+CDN/HBET:4-10,3178.4085,RURAL
15,CR/LWAL+CDN/HBET:4-10,2690.4826,URBAN
15,MUR+CB/LWAL+CDN/HBET:1-2,394.3352,RURAL
15,MUR+CB/LWAL+CDN/HBET:1-2,333.7998,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,1600.5664,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,1354.8593,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,985.838,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,834.4994,URBAN
15,MUR+ST/LWAL+CDN/HBET:1-4,788.6704,RURAL
15,MUR+ST/LWAL+CDN/HBET:1-4,667.5995,URBAN
15,W/LPB+CDL/HBET:1-3,226.325,RURAL
15,W/LPB+CDL/HBET:1-3,191.5813,URBAN
16,CR/LFINF+CDN/HBET:4-10,1336.4443,RURAL
16,CR/LFINF+CDN/HBET:4-10,826.6645,URBAN
16,CR/LWAL+CDN/HBET:4-10,1614.4441,RURAL
16,CR/LWAL+CDN/HBET:4-10,998.6226,URBAN
16,MUR+CB/LWAL+CDN/HBET:1-2,200.299,RURAL
16,MUR+CB/LWAL+CDN/HBET:1-2,123.896,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,812.9934,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,502.8812,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,500.7476,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,309.74,URBAN
16,MUR+ST/LWAL+CDN/HBET:1-4,400.5981,RURAL
16,MUR+ST/LWAL+CDN/HBET:1-4,247.792,URBAN
16,W/LPB+CDL/HBET:1-3,114.9598,RURAL
16,W/LPB+CDL/HBET:1-3,71.1089,URBAN
17,CR/LFINF+CDN/HBET:4-10,3262.2124,RURAL
17,CR/LFINF+CDN/HBET:4-10,1532.3761,URBAN
17,CR/LWAL+CDN/HBET:4-10,3940.7998,RURAL
17,CR/LWAL+CDN/HBET:4-10,1851.1326,URBAN
17,MUR+CB/LWAL+CDN/HBET:1-2,488.9227,RURAL
17,MUR+CB/LWAL+CDN/HBET:1-2,229.6642,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,1984.4875,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,932.1837,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,1222.3067,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,574.1606,URBAN
17,MUR+ST/LWAL+CDN/HBET:1-4,977.8454,RURAL
17,MUR+ST/LWAL+CDN/HBET:1-4,459.3284,URBAN
17,W/LPB+CDL/HBET:1-3,280.6126,RURAL
17,W/LPB+CDL/HBET:1-3,131.8136,URBAN
18,CR/LFINF+CDN/HBET:4-10,41.0129,RURAL
18,CR/LFINF+CDN/HBET:4-10,554.2034,URBAN
18,CR/LWAL+CDN/HBET:4-10,49.5442,RURAL
18,CR/LWAL+CDN/HBET:4-10,669.4857,URBAN
18,MUR+CB/LWAL+CDN/HBET:1-2,6.1468,RURAL
18,MUR+CB/LWAL+CDN/HBET:1-2,83.061,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,24.9492,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,337.1361,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,15.367,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,207.6525,URBAN
18,MUR+ST/LWAL+CDN/HBET:1-4,12.2936,RURAL
18,MUR+ST/LWAL+CDN/HBET:1-4,166.122,URBAN
18,W/LPB+CDL/HBET:1-3,3.5279,RURAL
18,W/LPB+CDL/HBET:1-3,47.6721,URBAN
19,CR/LFINF+CDN/HBET:4-10,1528.4541,RURAL
19,CR/LFINF+CDN/HBET:4-10,2024.7254,URBAN
19,CR/LWAL+CDN/HBET:4-10,1846.3947,RURAL
19,CR/LWAL+CDN/HBET:4-10,2445.8976,URBAN
19,MUR+CB/LWAL+CDN/HBET:1-2,229.0764,RURAL
19,MUR+CB/LWAL+CDN/HBET:1-2,303.4549,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,929.7978,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,1231.6924,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,572.691,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,758.6372,URBAN
19,MUR+ST/LWAL+CDN/HBET:1-4,458.1528,RURAL
19,MUR+ST/LWAL+CDN/HBET:1-4,606.9097,URBAN
19,W/LPB+CDL/HBET:1-3,131.4763,RURAL
19,W/LPB+CDL/HBET:1-3,174.1651,URBAN
20,CR/LFINF+CDN/HBET:4-10,2539.0532,RURAL
20,CR/LFINF+CDN/HBET:4-10,2739.8705,URBAN
20,CR/LWAL+CDN/HBET:4-10,3067.213,RURAL
20,CR/LWAL+CDN/HBET:4-10,3309.8032,URBAN
20,MUR+CB/LWAL+CDN/HBET:1-2,380.5395,RURAL
20,MUR+CB/LWAL+CDN/HBET:1-2,410.6369,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,1544.5712,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,1666.7335,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,951.3488,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,1026.5923,URBAN
20,MUR+ST/LWAL+CDN/HBET:1-4,761.079,RURAL
20,MUR+ST/LWAL+CDN/HBET:1-4,821.2738,URBAN
20,W/LPB+CDL/HBET:1-3,218.4071,RURAL
20,W/LPB+CDL/HBET:1-3,235.6812,URBAN
21,CR/LFINF+CDN/HBET:4-10,3059.6875,RURAL
21,CR/LFINF+CDN/HBET:4-10,669.5407,URBAN
21,CR/LWAL+CDN/HBET:4-10,3696.1468,RURAL
21,CR/LWAL+CDN/HBET:4-10,808.8148,URBAN
21,MUR+CB/LWAL+CDN/HBET:1-2,458.5694,RURAL
21,MUR+CB/LWAL+CDN/HBET:1-2,100.3471,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,1861.2864,RURAL
21,MUR+CL/LWAL+CDN/HBET:1-4,407.2988,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,1146.4234,RURAL
21,MUR+CL/LWAL+CDN/HBET:1-4,250.8678,URBAN
21,MUR+ST/LWAL+CDN/HBET:1-4,917.1387,RURAL
21,MUR+ST/LWAL+CDN/HBET:1-4,200.6942,URBAN
21,W/LPB+CDL/HBET:1-3,263.1916,RURAL
21,W/LPB+CDL/HBET:1-3,57.5933,URBAN
22,CR/LFINF+CDN/HBET:4-10,1646.3984,RURAL
22,CR/LFINF+CDN/HBET:4-10,242.869,URBAN
22,CR/LWAL+CDN/HBET:4-10,1988.8731,RURAL
22,CR/LWAL+CDN/HBET:4-10,293.3893,URBAN
22,MUR+CB/LWAL+CDN/HBET:1-2,246.7533,RURAL
22,MUR+CB/LWAL+CDN/HBET:1-2,36.3999,URBAN
22,MUR+CL/LWAL+CDN/HBET:1-4,1001.5464,RURAL
22,MUR+CL/LWAL+CDN/HBET:1-4,147.7435,URBAN
22,MUR+CL/LWAL+CDN/HBET:1-4,616.8831,RURAL
22,MUR+CL/LWAL+CDN/HBET:1-4,90.9997,URBAN
22,MUR+ST/LWAL+CDN/HBET:1-4,493.5065,RURAL
22,MUR+ST/LWAL+CDN/HBET:1-4,72.7998,URBAN
22,W/LPB+CDL/HBET:1-3,141.6217,RURAL
22,W/LPB+CDL/HBET:1-3,20.8914,URBAN
23,CR/LFINF+CDN/HBET:4-10,1031.6881,RURAL
23,CR/LFINF+CDN/HBET:4-10,2283.4668,URBAN
23,CR/LWAL+CDN/HBET:4-10,1246.2942,RURAL
23,CR/LWAL+CDN/HBET:4-10,2758.4609,URBAN
23,MUR+CB/LWAL+CDN/HBET:1-2,154.6238,RURAL
23,MUR+CB/LWAL+CDN/HBET:1-2,342.2336,URBAN
23,MUR+CL/LWAL+CDN/HBET:1-4,627.6024,RURAL
23,MUR+CL/LWAL+CDN/HBET:1-4,1389.0914,URBAN
23,MUR+CL/LWAL+CDN/HBET:1-4,386.5595,RURAL
23,MUR+CL/LWAL+CDN/HBET:1-4,855.584,URBAN
23,MUR+ST/LWAL+CDN/HBET:1-4,309.2476,RURAL
23,MUR+ST/LWAL+CDN/HBET:1-4,684.4672,URBAN
23,W/LPB+CDL/HBET:1-3,88.7449,RURAL
23,W/LPB+CDL/HBET:1-3,196.4218,URBAN
24,CR/LFINF+CDN/HBET:4-10,1746.2546,RURAL
24,CR/LFINF+CDN/HBET:4-10,13003.6931,URBAN
24,CR/LWAL+CDN/HBET:4-10,2109.5009,RURAL
24,CR/LWAL+CDN/HBET:4-10,15708.6496,URBAN
24,MUR+CB/LWAL+CDN/HBET:1-2,261.7192,RURAL
24,MUR+CB/LWAL+CDN/HBET:1-2,1948.923,URBAN
24,MUR+CL/LWAL+CDN/HBET:1-4,1062.2915,RURAL
24,MUR+CL/LWAL+CDN/HBET:1-4,7910.4802,URBAN
24,MUR+CL/LWAL+CDN/HBET:1-4,654.2979,RURAL
24,MUR+CL/LWAL+CDN/HBET:1-4,4872.3075,URBAN
24,MUR+ST/LWAL+CDN/HBET:1-4,523.4383,RURAL
24,MUR+ST/LWAL+CDN/HBET:1-4,3897.846,URBAN
24,W/LPB+CDL/HBET:1-3,150.2113,RURAL
24,W/LPB+CDL/HBET:1-3,1118.5662,URBAN
25,CR/LFINF+CDN/HBET:4-10,2807.0693,RURAL
25,CR/LFINF+CDN/HBET:4-10,214.597,URBAN
25,CR/LWAL+CDN/HBET:4-10,3390.9803,RURAL
25,CR/LWAL+CDN/HBET:4-10,259.2363,URBAN
25,MUR+CB/LWAL+CDN/HBET:1-2,420.7083,RURAL
25,MUR+CB/LWAL+CDN/HBET:1-2,32.1626,URBAN
25,MUR+CL/LWAL+CDN/HBET:1-4,1707.6123,RURAL
25,MUR+CL/LWAL+CDN/HBET:1-4,130.5449,URBAN
25,MUR+CL/LWAL+CDN/HBET:1-4,1051.7708,RURAL
25,MUR+CL/LWAL+CDN/HBET:1-4,80.4066,URBAN
25,MUR+ST/LWAL+CDN/HBET:1-4,841.4166,RURAL
25,MUR+ST/LWAL+CDN/HBET:1-4,64.3253,URBAN
25,W/LPB+CDL/HBET:1-3,241.4616,RURAL
25,W/LPB+CDL/HBET:1-3,18.4594,URBAN
26,CR/LFINF+CDN/HBET:4-10,3447.6068,RURAL
26,CR/LFINF+CDN/HBET:4-10,305.6835,URBAN
26,CR/LWAL+CDN/HBET:4-10,4164.7589,RURAL
26,CR/LWAL+CDN/HBET:4-10,369.2701,URBAN
26,MUR+CB/LWAL+CDN/HBET:1-2,516.7086,RURAL
26,MUR+CB/LWAL+CDN/HBET:1-2,45.8142,URBAN
26,MUR+CL/LWAL+CDN/HBET:1-4,2097.2677,RURAL
26,MUR+CL/LWAL+CDN/HBET:1-4,185.9551,URBAN
26,MUR+CL/LWAL+CDN/HBET:1-4,1291.7715,RURAL
26,MUR+CL/LWAL+CDN/HBET:1-4,114.5355,URBAN
26,MUR+ST/LWAL+CDN/HBET:1-4,1033.4172,RURAL
26,MUR+ST/LWAL+CDN/HBET:1-4,91.6284,URBAN
26,W/LPB+CDL/HBET:1-3,296.5601,RURAL
26,W/LPB+CDL/HBET:1-3,26.2946,URBAN
27,CR/LFINF+CDN/HBET:4-10,1463.2394,RURAL
27,CR/LWAL+CDN/HBET:4-10,1767.6144,RURAL
27,MUR+CB/LWAL+CDN/HBET:1-2,219.3024,RURAL
27,MUR+CL/LWAL+CDN/HBET:1-4,890.1261,RURAL
27,MUR+CL/LWAL+CDN/HBET:1-4,548.256,RURAL
27,MUR+ST/LWAL+CDN/HBET:1-4,438.6048,RURAL
27,W/LPB+CDL/HBET:1-3,125.8666,RURAL
28,CR/LFINF+CDN/HBET:4-10,54.48,RURAL
28,CR/LFINF+CDN/HBET:4-10,6351.9876,URBAN
28,CR/LWAL+CDN/HBET:4-10,65.8126,RURAL
28,CR/LWAL+CDN/HBET:4-10,7673.293,URBAN
28,MUR+CB/LWAL+CDN/HBET:1-2,8.1652,RURAL
28,MUR+CB/LWAL+CDN/HBET:1-2,952.0014,URBAN
28,MUR+CL/LWAL+CDN/HBET:1-4,33.1416,RURAL
28,MUR+CL/LWAL+CDN/HBET:1-4,3864.0771,URBAN
28,MUR+CL/LWAL+CDN/HBET:1-4,20.4129,RURAL
28,MUR+CL/LWAL+CDN/HBET:1-4,2380.0036,URBAN
28,MUR+ST/LWAL+CDN/HBET:1-4,16.3303,RURAL
28,MUR+ST/LWAL+CDN/HBET:1-4,1904.0029,URBAN
28,W/LPB+CDL/HBET:1-3,4.6863,RURAL
28,W/LPB+CDL/HBET:1-3,546.3924,URBAN
29,CR/LFINF+CDN/HBET:4-10,6948.4896,RURAL
29,CR/LFINF+CDN/HBET:4-10,10132.7654,URBAN
29,CR/LWAL+CDN/HBET:4-10,8393.876,RURAL
29,CR/LWAL+CDN/HBET:4-10,12240.5274,URBAN
29,MUR+CB/LWAL+CDN/HBET:1-2,1041.4019,RURAL
29,MUR+CB/LWAL+CDN/HBET:1-2,1518.6439,URBAN
29,MUR+CL/LWAL+CDN/HBET:1-4,4226.9445,RURAL
29,MUR+CL/LWAL+CDN/HBET:1-4,6164.0212,URBAN
29,MUR+CL/LWAL+CDN/HBET:1-4,2603.5048,RURAL
29,MUR+CL/LWAL+CDN/HBET:1-4,3796.6098,URBAN
29,MUR+ST/LWAL+CDN/HBET:1-4,2082.8039,RURAL
29,MUR+ST/LWAL+CDN/HBET:1-4,3037.2878,URBAN
29,W/LPB+CDL/HBET:1-3,597.7029,RURAL
29,W/LPB+CDL/HBET:1-3,871.6115,URBAN
30,CR/LFINF+CDN/HBET:4-10,3220.602,RURAL
30,CR/LFINF+CDN/HBET:4-10,312.2378,URBAN
30,CR/LWAL+CDN/HBET:4-10,3890.5338,RURAL
30,CR/LWAL+CDN/HBET:4-10,377.1877,URBAN
30,MUR+CB/LWAL+CDN/HBET:1-2,482.6864,RURAL
30,MUR+CB/LWAL+CDN/HBET:1-2,46.7965,URBAN
30,MUR+CL/LWAL+CDN/HBET:1-4,1959.1748,RURAL
30,MUR+CL/LWAL+CDN/HBET:1-4,189.9422,URBAN
30,MUR+CL/LWAL+CDN/HBET:1-4,1206.7159,RURAL
30,MUR+CL/LWAL+CDN/HBET:1-4,116.9913,URBAN
30,MUR+ST/LWAL+CDN/HBET:1-4,965.3727,RURAL
30,MUR+ST/LWAL+CDN/HBET:1-4,93.593,URBAN
30,W/LPB+CDL/HBET:1-3,277.0333,RURAL
30,W/LPB+CDL/HBET:1-3,26.8584,URBAN
