ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
12,CR/LWAL+CDL/HBET:4-10,2059.9221,RURAL
12,CR/LWAL+CDL/HBET:4-10,9369.8385,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,5745.2339,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,26132.9856,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,6755.1406,RURAL
12,MUR+CL/LWAL+CDN/HBET:1-4,30726.685,URBAN
12,MUR+ST/LWAL+CDN/HBET:1-4,3377.5703,RURAL
12,MUR+ST/LWAL+CDN/HBET:1-4,15363.3425,URBAN
12,W/LPB+CDL/HBET:1-3,1152.9917,RURAL
12,W/LPB+CDL/HBET:1-3,5244.541,URBAN
13,CR/LFINF+CDL/HBET:4-10,15800.2553,RURAL
13,CR/LFINF+CDL/HBET:4-10,16320.3405,URBAN
13,CR/LWAL+CDL/HBET:4-10,5654.7062,RURAL
13,CR/LWAL+CDL/HBET:4-10,5840.838,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,15771.281,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,16290.4125,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,18543.5828,RURAL
13,MUR+CL/LWAL+CDN/HBET:1-4,19153.9681,URBAN
13,MUR+ST/LWAL+CDN/HBET:1-4,9271.7914,RURAL
13,MUR+ST/LWAL+CDN/HBET:1-4,9576.984,URBAN
13,W/LPB+CDL/HBET:1-3,3165.0854,RURAL
13,W/LPB+CDL/HBET:1-3,3269.2681,URBAN
14,CR/LFINF+CDL/HBET:4-10,12607.0093,URBAN
14,CR/LWAL+CDL/HBET:4-10,4511.885,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,12583.8907,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,14795.9079,URBAN
14,MUR+ST/LWAL+CDN/HBET:1-4,7397.9539,URBAN
14,W/LPB+CDL/HBET:1-3,2525.4187,URBAN
15,CR/LFINF+CDL/HBET:4-10,3840.0437,RURAL
15,CR/LFINF+CDL/HBET:4-10,39319.5863,URBAN
15,CR/LWAL+CDL/HBET:4-10,1374.3018,RURAL
15,CR/LWAL+CDL/HBET:4-10,14071.9694,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,3833.0018,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,39247.4825,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,4506.7732,RURAL
15,MUR+CL/LWAL+CDN/HBET:1-4,46146.4699,URBAN
15,MUR+ST/LWAL+CDN/HBET:1-4,2253.3866,RURAL
15,MUR+ST/LWAL+CDN/HBET:1-4,23073.2349,URBAN
15,W/LPB+CDL/HBET:1-3,769.2323,RURAL
15,W/LPB+CDL/HBET:1-3,7876.4453,URBAN
16,CR/LFINF+CDL/HBET:4-10,10749.5905,RURAL
16,CR/LFINF+CDL/HBET:4-10,17875.2041,URBAN
16,CR/LWAL+CDL/HBET:4-10,3847.1389,RURAL
16,CR/LWAL+CDL/HBET:4-10,6397.3035,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,10729.878,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,17842.4247,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,12615.9937,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,20978.7957,URBAN
16,MUR+ST/LWAL+CDN/HBET:1-4,6307.9969,RURAL
16,MUR+ST/LWAL+CDN/HBET:1-4,10489.3978,URBAN
16,W/LPB+CDL/HBET:1-3,2153.3431,RURAL
16,W/LPB+CDL/HBET:1-3,3580.7362,URBAN
17,CR/LFINF+CDL/HBET:4-10,17361.0072,URBAN
17,CR/LWAL+CDL/HBET:4-10,6213.2791,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,17329.1708,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,20375.3211,URBAN
17,MUR+ST/LWAL+CDN/HBET:1-4,10187.6605,URBAN
17,W/LPB+CDL/HBET:1-3,3477.733,URBAN
18,CR/LFINF+CDL/HBET:4-10,12994.1435,RURAL
18,CR/LFINF+CDL/HBET:4-10,12594.5812,URBAN
18,CR/LWAL+CDL/HBET:4-10,4650.4352,RURAL
18,CR/LWAL+CDL/HBET:4-10,4507.4371,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,12970.315,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,12571.4854,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,15250.2584,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,14781.3219,URBAN
18,MUR+ST/LWAL+CDN/HBET:1-4,7625.1292,RURAL
18,MUR+ST/LWAL+CDN/HBET:1-4,7390.6609,URBAN
18,W/LPB+CDL/HBET:1-3,2602.9689,RURAL
18,W/LPB+CDL/HBET:1-3,2522.9291,URBAN
19,CR/LFINF+CDL/HBET:4-10,316.9846,RURAL
19,CR/LFINF+CDL/HBET:4-10,4887.2047,URBAN
19,CR/LWAL+CDL/HBET:4-10,113.4447,RURAL
19,CR/LWAL+CDL/HBET:4-10,1749.0671,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,316.4033,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,4878.2426,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,372.0212,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,5735.7481,URBAN
19,MUR+ST/LWAL+CDN/HBET:1-4,186.0106,RURAL
19,MUR+ST/LWAL+CDN/HBET:1-4,2867.8741,URBAN
19,W/LPB+CDL/HBET:1-3,63.4979,RURAL
19,W/LPB+CDL/HBET:1-3,978.9981,URBAN
20,CR/LFINF+CDL/HBET:4-10,7375.6908,RURAL
20,CR/LFINF+CDL/HBET:4-10,51389.5525,URBAN
20,CR/LWAL+CDL/HBET:4-10,2639.664,RURAL
20,CR/LWAL+CDL/HBET:4-10,18391.6536,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,7362.1653,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,51295.3148,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,8656.2989,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,60312.0901,URBAN
20,MUR+ST/LWAL+CDN/HBET:1-4,4328.1495,RURAL
20,MUR+ST/LWAL+CDN/HBET:1-4,30156.0451,URBAN
20,W/LPB+CDL/HBET:1-3,1477.4882,RURAL
20,W/LPB+CDL/HBET:1-3,10294.2843,URBAN
21,CR/LFINF+CDL/HBET:4-10,8934.8452,URBAN
21,CR/LWAL+CDL/HBET:4-10,3197.6651,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,8918.4606,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,10486.1623,URBAN
21,MUR+ST/LWAL+CDN/HBET:1-4,5243.0812,URBAN
21,W/LPB+CDL/HBET:1-3,1789.8159,URBAN
22,CR/LFINF+CDL/HBET:4-10,12298.3456,RURAL
22,CR/LFINF+CDL/HBET:4-10,30030.1299,URBAN
22,CR/LWAL+CDL/HBET:4-10,4401.4182,RURAL
22,CR/LWAL+CDL/HBET:4-10,10747.3936,URBAN
22,MUR+CL/LWAL+CDN/HBET:1-4,12275.793,RURAL
22,MUR+CL/LWAL+CDN/HBET:1-4,29975.061,URBAN
22,MUR+CL/LWAL+CDN/HBET:1-4,14433.6522,RURAL
22,MUR+CL/LWAL+CDN/HBET:1-4,35244.1268,URBAN
22,MUR+ST/LWAL+CDN/HBET:1-4,7216.8261,RURAL
22,MUR+ST/LWAL+CDN/HBET:1-4,17622.0634,URBAN
22,W/LPB+CDL/HBET:1-3,2463.5876,RURAL
22,W/LPB+CDL/HBET:1-3,6015.5942,URBAN
23,CR/LFINF+CDL/HBET:4-10,6922.7684,RURAL
23,CR/LFINF+CDL/HBET:4-10,22416.4611,URBAN
23,CR/LWAL+CDL/HBET:4-10,2477.5689,RURAL
23,CR/LWAL+CDL/HBET:4-10,8022.5603,URBAN
23,MUR+CL/LWAL+CDN/HBET:1-4,6910.0735,RURAL
23,MUR+CL/LWAL+CDN/HBET:1-4,22375.354,URBAN
23,MUR+CL/LWAL+CDN/HBET:1-4,8124.7376,RURAL
23,MUR+CL/LWAL+CDN/HBET:1-4,26308.5307,URBAN
23,MUR+ST/LWAL+CDN/HBET:1-4,4062.3688,RURAL
23,MUR+ST/LWAL+CDN/HBET:1-4,13154.2654,URBAN
23,W/LPB+CDL/HBET:1-3,1386.7594,RURAL
23,W/LPB+CDL/HBET:1-3,4490.4346,URBAN
24,CR/LFINF+CDL/HBET:4-10,1811.5895,RURAL
24,CR/LFINF+CDL/HBET:4-10,28352.3657,URBAN
24,CR/LWAL+CDL/HBET:4-10,648.3444,RURAL
24,CR/LWAL+CDL/HBET:4-10,10146.9435,URBAN
24,MUR+CL/LWAL+CDN/HBET:1-4,1808.2675,RURAL
24,MUR+CL/LWAL+CDN/HBET:1-4,28300.3734,URBAN
24,MUR+CL/LWAL+CDN/HBET:1-4,2126.1277,RURAL
24,MUR+CL/LWAL+CDN/HBET:1-4,33275.0598,URBAN
24,MUR+ST/LWAL+CDN/HBET:1-4,1063.0638,RURAL
24,MUR+ST/LWAL+CDN/HBET:1-4,16637.5299,URBAN
24,W/LPB+CDL/HBET:1-3,362.8951,RURAL
24,W/LPB+CDL/HBET:1-3,5679.5068,URBAN
25,CR/LFINF+CDL/HBET:4-10,17605.4859,URBAN
25,CR/LWAL+CDL/HBET:4-10,6300.7748,URBAN
25,MUR+CL/LWAL+CDN/HBET:1-4,17573.2012,URBAN
25,MUR+CL/LWAL+CDN/HBET:1-4,20662.2475,URBAN
25,MUR+ST/LWAL+CDN/HBET:1-4,10331.1238,URBAN
25,W/LPB+CDL/HBET:1-3,3526.7067,URBAN
26,CR/LFINF+CDL/HBET:4-10,2748.2347,RURAL
26,CR/LFINF+CDL/HBET:4-10,19583.3781,URBAN
26,CR/LWAL+CDL/HBET:4-10,983.5575,RURAL
26,CR/LWAL+CDL/HBET:4-10,7008.6368,URBAN
26,MUR+CL/LWAL+CDN/HBET:1-4,2743.195,RURAL
26,MUR+CL/LWAL+CDN/HBET:1-4,19547.4663,URBAN
26,MUR+CL/LWAL+CDN/HBET:1-4,3225.3984,RURAL
26,MUR+CL/LWAL+CDN/HBET:1-4,22983.5523,URBAN
26,MUR+ST/LWAL+CDN/HBET:1-4,1612.6992,RURAL
26,MUR+ST/LWAL+CDN/HBET:1-4,11491.7761,URBAN
26,W/LPB+CDL/HBET:1-3,550.5226,RURAL
26,W/LPB+CDL/HBET:1-3,3922.9153,URBAN
27,CR/LFINF+CDL/HBET:4-10,3582.3199,RURAL
27,CR/LFINF+CDL/HBET:4-10,24478.2204,URBAN
27,CR/LWAL+CDL/HBET:4-10,1282.0658,RURAL
27,CR/LWAL+CDL/HBET:4-10,8760.4372,URBAN
27,MUR+CL/LWAL+CDN/HBET:1-4,3575.7507,RURAL
27,MUR+CL/LWAL+CDN/HBET:1-4,24433.3325,URBAN
27,MUR+CL/LWAL+CDN/HBET:1-4,4204.3021,RURAL
27,MUR+CL/LWAL+CDN/HBET:1-4,28728.2641,URBAN
27,MUR+ST/LWAL+CDN/HBET:1-4,2102.151,RURAL
27,MUR+ST/LWAL+CDN/HBET:1-4,14364.132,URBAN
27,W/LPB+CDL/HBET:1-3,717.6054,RURAL
27,W/LPB+CDL/HBET:1-3,4903.4434,URBAN
28,CR/LFINF+CDL/HBET:4-10,36884.1659,URBAN
28,CR/LWAL+CDL/HBET:4-10,13200.3641,URBAN
28,MUR+CL/LWAL+CDN/HBET:1-4,36816.5281,URBAN
28,MUR+CL/LWAL+CDN/HBET:1-4,43288.1983,URBAN
28,MUR+ST/LWAL+CDN/HBET:1-4,21644.0991,URBAN
28,W/LPB+CDL/HBET:1-3,7388.5853,URBAN
29,CR/LFINF+CDL/HBET:4-10,14001.7686,RURAL
29,CR/LFINF+CDL/HBET:4-10,59131.5658,URBAN
29,CR/LWAL+CDL/HBET:4-10,5011.0512,RURAL
29,CR/LWAL+CDL/HBET:4-10,21162.4196,URBAN
29,MUR+CL/LWAL+CDN/HBET:1-4,13976.0923,RURAL
29,MUR+CL/LWAL+CDN/HBET:1-4,59023.131,URBAN
29,MUR+CL/LWAL+CDN/HBET:1-4,16432.833,RURAL
29,MUR+CL/LWAL+CDN/HBET:1-4,69398.3145,URBAN
29,MUR+ST/LWAL+CDN/HBET:1-4,8216.4165,RURAL
29,MUR+ST/LWAL+CDN/HBET:1-4,34699.1573,URBAN
29,W/LPB+CDL/HBET:1-3,2804.815,RURAL
29,W/LPB+CDL/HBET:1-3,11845.1537,URBAN
30,CR/LFINF+CDL/HBET:4-10,13364.9477,RURAL
30,CR/LFINF+CDL/HBET:4-10,20345.9052,URBAN
30,CR/LWAL+CDL/HBET:4-10,4783.1413,RURAL
30,CR/LWAL+CDL/HBET:4-10,7281.5353,URBAN
30,MUR+CL/LWAL+CDN/HBET:1-4,13340.4392,RURAL
30,MUR+CL/LWAL+CDN/HBET:1-4,20308.5951,URBAN
30,MUR+CL/LWAL+CDN/HBET:1-4,15685.4437,RURAL
30,MUR+CL/LWAL+CDN/HBET:1-4,23878.4735,URBAN
30,MUR+ST/LWAL+CDN/HBET:1-4,7842.7218,RURAL
30,MUR+ST/LWAL+CDN/HBET:1-4,11939.2367,URBAN
30,W/LPB+CDL/HBET:1-3,2677.2479,RURAL
30,W/LPB+CDL/HBET:1-3,4075.6637,URBAN
31,CR/LFINF+CDL/HBET:4-10,11813.0271,URBAN
31,CR/LWAL+CDL/HBET:4-10,4227.729,URBAN
31,MUR+CL/LWAL+CDN/HBET:1-4,11791.3645,URBAN
31,MUR+CL/LWAL+CDN/HBET:1-4,13864.07,URBAN
31,MUR+ST/LWAL+CDN/HBET:1-4,6932.035,URBAN
31,W/LPB+CDL/HBET:1-3,2366.3693,URBAN
32,CR/LFINF+CDL/HBET:4-10,11564.3543,URBAN
32,CR/LWAL+CDL/HBET:4-10,4138.7322,URBAN
32,MUR+CL/LWAL+CDN/HBET:1-4,11543.1477,URBAN
32,MUR+CL/LWAL+CDN/HBET:1-4,13572.2213,URBAN
32,MUR+ST/LWAL+CDN/HBET:1-4,6786.1106,URBAN
32,W/LPB+CDL/HBET:1-3,2316.5555,URBAN
33,CR/LFINF+CDL/HBET:4-10,12525.8721,URBAN
33,CR/LWAL+CDL/HBET:4-10,4482.847,URBAN
33,MUR+CL/LWAL+CDN/HBET:1-4,12502.9023,URBAN
33,MUR+CL/LWAL+CDN/HBET:1-4,14700.6831,URBAN
33,MUR+ST/LWAL+CDN/HBET:1-4,7350.3416,URBAN
33,W/LPB+CDL/HBET:1-3,2509.1654,URBAN
34,CR/LFINF+CDL/HBET:4-10,9744.1601,URBAN
34,CR/LWAL+CDL/HBET:4-10,3487.3084,URBAN
34,MUR+CL/LWAL+CDN/HBET:1-4,9726.2913,URBAN
34,MUR+CL/LWAL+CDN/HBET:1-4,11435.9949,URBAN
34,MUR+ST/LWAL+CDN/HBET:1-4,5717.9974,URBAN
34,W/LPB+CDL/HBET:1-3,1951.9367,URBAN
35,CR/LFINF+CDL/HBET:4-10,11751.5508,RURAL
35,CR/LFINF+CDL/HBET:4-10,57575.4181,URBAN
35,CR/LWAL+CDL/HBET:4-10,4205.7274,RURAL
35,CR/LWAL+CDL/HBET:4-10,20605.4945,URBAN
35,MUR+CL/LWAL+CDN/HBET:1-4,11730.0009,RURAL
35,MUR+CL/LWAL+CDN/HBET:1-4,57469.8369,URBAN
35,MUR+CL/LWAL+CDN/HBET:1-4,13791.9199,RURAL
35,MUR+CL/LWAL+CDN/HBET:1-4,67571.9798,URBAN
35,MUR+ST/LWAL+CDN/HBET:1-4,6895.9599,RURAL
