ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
10,MUR+ST/LWAL+CDN/HBET:1-4,3071.4706,URBAN
10,W/LPB+CDL/HBET:1-3,1595.9834,URBAN
11,CR/LFINF+CDL/HBET:4-10,1234.36,RURAL
11,CR/LFINF+CDL/HBET:4-10,1876.9478,URBAN
11,CR/LWAL+CDL/HBET:4-10,173.1063,RURAL
11,CR/LWAL+CDL/HBET:4-10,263.2226,URBAN
11,MUR+CB/LWAL+CDN/HBET:1-2,82.4316,RURAL
11,MUR+CB/LWAL+CDN/HBET:1-2,125.3441,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,980.7244,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,1491.2736,URBAN
11,MUR+CL/LWAL+CDN/HBET:1-4,1099.0877,RURAL
11,MUR+CL/LWAL+CDN/HBET:1-4,1671.2549,URBAN
11,MUR+ST/LWAL+CDN/HBET:1-4,549.5438,RURAL
11,MUR+ST/LWAL+CDN/HBET:1-4,835.6274,URBAN
11,W/LPB+CDL/HBET:1-3,285.5514,RURAL
11,W/LPB+CDL/HBET:1-3,434.2049,URBAN
12,CR/LFINF+CDL/HBET:4-10,2917.373,URBAN
12,CR/LWAL+CDL/HBET:4-10,409.1316,URBAN
12,MUR+CB/LWAL+CDN/HBET:1-2,194.8246,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,2317.9128,URBAN
12,MUR+CL/LWAL+CDN/HBET:1-4,2597.6609,URBAN
12,MUR+ST/LWAL+CDN/HBET:1-4,1298.8304,URBAN
12,W/LPB+CDL/HBET:1-3,674.8923,URBAN
13,CR/LFINF+CDL/HBET:4-10,5342.5367,URBAN
13,CR/LWAL+CDL/HBET:4-10,749.2359,URBAN
13,MUR+CB/LWAL+CDN/HBET:1-2,356.779,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,4244.7552,URBAN
13,MUR+CL/LWAL+CDN/HBET:1-4,4757.0532,URBAN
13,MUR+ST/LWAL+CDN/HBET:1-4,2378.5266,URBAN
13,W/LPB+CDL/HBET:1-3,1235.919,URBAN
14,CR/LFINF+CDL/HBET:4-10,5243.0341,URBAN
14,CR/LWAL+CDL/HBET:4-10,735.2817,URBAN
14,MUR+CB/LWAL+CDN/HBET:1-2,350.1341,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,4165.6983,URBAN
14,MUR+CL/LWAL+CDN/HBET:1-4,4668.455,URBAN
14,MUR+ST/LWAL+CDN/HBET:1-4,2334.2275,URBAN
14,W/LPB+CDL/HBET:1-3,1212.9005,URBAN
15,CR/LFINF+CDL/HBET:4-10,1698.7163,URBAN
15,CR/LWAL+CDL/HBET:4-10,238.2275,URBAN
15,MUR+CB/LWAL+CDN/HBET:1-2,113.4417,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,1349.665,URBAN
15,MUR+CL/LWAL+CDN/HBET:1-4,1512.5556,URBAN
15,MUR+ST/LWAL+CDN/HBET:1-4,756.2778,URBAN
15,W/LPB+CDL/HBET:1-3,392.9736,URBAN
16,CR/LFINF+CDL/HBET:4-10,2498.4513,RURAL
16,CR/LFINF+CDL/HBET:4-10,645.0233,URBAN
16,CR/LWAL+CDL/HBET:4-10,350.3821,RURAL
16,CR/LWAL+CDL/HBET:4-10,90.4579,URBAN
16,MUR+CB/LWAL+CDN/HBET:1-2,166.8486,RURAL
16,MUR+CB/LWAL+CDN/HBET:1-2,43.0752,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,1985.0709,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,512.4842,URBAN
16,MUR+CL/LWAL+CDN/HBET:1-4,2224.6484,RURAL
16,MUR+CL/LWAL+CDN/HBET:1-4,574.3358,URBAN
16,MUR+ST/LWAL+CDN/HBET:1-4,1112.3242,RURAL
16,MUR+ST/LWAL+CDN/HBET:1-4,287.1679,URBAN
16,W/LPB+CDL/HBET:1-3,577.9808,RURAL
16,W/LPB+CDL/HBET:1-3,149.2169,URBAN
17,CR/LFINF+CDL/HBET:4-10,56.7255,RURAL
17,CR/LFINF+CDL/HBET:4-10,3748.3852,URBAN
17,CR/LWAL+CDL/HBET:4-10,7.9552,RURAL
17,CR/LWAL+CDL/HBET:4-10,525.6725,URBAN
17,MUR+CB/LWAL+CDN/HBET:1-2,3.7882,RURAL
17,MUR+CB/LWAL+CDN/HBET:1-2,250.3202,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,45.0696,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,2978.1691,URBAN
17,MUR+CL/LWAL+CDN/HBET:1-4,50.509,RURAL
17,MUR+CL/LWAL+CDN/HBET:1-4,3337.6033,URBAN
17,MUR+ST/LWAL+CDN/HBET:1-4,25.2545,RURAL
17,MUR+ST/LWAL+CDN/HBET:1-4,1668.8016,URBAN
17,W/LPB+CDL/HBET:1-3,13.1226,RURAL
17,W/LPB+CDL/HBET:1-3,867.135,URBAN
18,CR/LFINF+CDL/HBET:4-10,7.0129,RURAL
18,CR/LFINF+CDL/HBET:4-10,1832.7867,URBAN
18,CR/LWAL+CDL/HBET:4-10,257.0295,URBAN
18,MUR+CB/LWAL+CDN/HBET:1-2,122.395,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,5.5719,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,1456.1867,URBAN
18,MUR+CL/LWAL+CDN/HBET:1-4,6.2444,RURAL
18,MUR+CL/LWAL+CDN/HBET:1-4,1631.9333,URBAN
18,MUR+ST/LWAL+CDN/HBET:1-4,3.1222,RURAL
18,MUR+ST/LWAL+CDN/HBET:1-4,815.9667,URBAN
18,W/LPB+CDL/HBET:1-3,1.6223,RURAL
18,W/LPB+CDL/HBET:1-3,423.9888,URBAN
19,CR/LFINF+CDL/HBET:4-10,579.815,RURAL
19,CR/LFINF+CDL/HBET:4-10,1735.0126,URBAN
19,CR/LWAL+CDL/HBET:4-10,81.3131,RURAL
19,CR/LWAL+CDL/HBET:4-10,243.3177,URBAN
19,MUR+CB/LWAL+CDN/HBET:1-2,38.7205,RURAL
19,MUR+CB/LWAL+CDN/HBET:1-2,115.8656,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,460.6749,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,1378.5032,URBAN
19,MUR+CL/LWAL+CDN/HBET:1-4,516.2736,RURAL
19,MUR+CL/LWAL+CDN/HBET:1-4,1544.8742,URBAN
19,MUR+ST/LWAL+CDN/HBET:1-4,258.1368,RURAL
19,MUR+ST/LWAL+CDN/HBET:1-4,772.4371,URBAN
19,W/LPB+CDL/HBET:1-3,134.1319,RURAL
19,W/LPB+CDL/HBET:1-3,401.3702,URBAN
20,CR/LFINF+CDL/HBET:4-10,2321.2452,RURAL
20,CR/LFINF+CDL/HBET:4-10,2336.5961,URBAN
20,CR/LWAL+CDL/HBET:4-10,325.5308,RURAL
20,CR/LWAL+CDL/HBET:4-10,327.6836,URBAN
20,MUR+CB/LWAL+CDN/HBET:1-2,155.0147,RURAL
20,MUR+CB/LWAL+CDN/HBET:1-2,156.0398,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,1844.277,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,1856.4737,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,2066.8622,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,2080.5308,URBAN
20,MUR+ST/LWAL+CDN/HBET:1-4,1033.4311,RURAL
20,MUR+ST/LWAL+CDN/HBET:1-4,1040.2654,URBAN
20,W/LPB+CDL/HBET:1-3,536.9867,RURAL
20,W/LPB+CDL/HBET:1-3,540.5379,URBAN
21,CR/LFINF+CDL/HBET:4-10,2005.3978,URBAN
21,CR/LWAL+CDL/HBET:4-10,281.2364,URBAN
21,MUR+CB/LWAL+CDN/HBET:1-2,133.9221,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,1593.3298,URBAN
21,MUR+CL/LWAL+CDN/HBET:1-4,1785.6282,URBAN
21,MUR+ST/LWAL+CDN/HBET:1-4,892.8141,URBAN
21,W/LPB+CDL/HBET:1-3,463.9199,URBAN
22,CR/LFINF+CDL/HBET:4-10,1812.1685,RURAL
22,CR/LFINF+CDL/HBET:4-10,1773.9647,URBAN
22,CR/LWAL+CDL/HBET:4-10,254.138,RURAL
22,CR/LWAL+CDL/HBET:4-10,248.7803,URBAN
22,MUR+CB/LWAL+CDN/HBET:1-2,121.0181,RURAL
22,MUR+CB/LWAL+CDN/HBET:1-2,118.4668,URBAN
22,MUR+CL/LWAL+CDN/HBET:1-4,1439.8051,RURAL
22,MUR+CL/LWAL+CDN/HBET:1-4,1409.4514,URBAN
22,MUR+CL/LWAL+CDN/HBET:1-4,1613.5747,RURAL
22,MUR+CL/LWAL+CDN/HBET:1-4,1579.5576,URBAN
22,MUR+ST/LWAL+CDN/HBET:1-4,806.7874,RURAL
22,MUR+ST/LWAL+CDN/HBET:1-4,789.7788,URBAN
22,W/LPB+CDL/HBET:1-3,419.2191,RURAL
22,W/LPB+CDL/HBET:1-3,410.3812,URBAN
23,CR/LFINF+CDL/HBET:4-10,17.459,RURAL
23,CR/LFINF+CDL/HBET:4-10,3957.392,URBAN
23,CR/LWAL+CDL/HBET:4-10,2.4484,RURAL
23,CR/LWAL+CDL/HBET:4-10,554.9836,URBAN
23,MUR+CB/LWAL+CDN/HBET:1-2,1.1659,RURAL
23,MUR+CB/LWAL+CDN/HBET:1-2,264.2779,URBAN
23,MUR+CL/LWAL+CDN/HBET:1-4,13.8715,RURAL
23,MUR+CL/LWAL+CDN/HBET:1-4,3144.2292,URBAN
23,MUR+CL/LWAL+CDN/HBET:1-4,15.5456,RURAL
23,MUR+CL/LWAL+CDN/HBET:1-4,3523.7052,URBAN
23,MUR+ST/LWAL+CDN/HBET:1-4,7.7728,RURAL
23,MUR+ST/LWAL+CDN/HBET:1-4,1761.8526,URBAN
23,W/LPB+CDL/HBET:1-3,4.0389,RURAL
23,W/LPB+CDL/HBET:1-3,915.4857,URBAN
24,CR/LFINF+CDL/HBET:4-10,15.7636,RURAL
24,CR/LFINF+CDL/HBET:4-10,1633.2277,URBAN
24,CR/LWAL+CDL/HBET:4-10,2.2107,RURAL
24,CR/LWAL+CDL/HBET:4-10,229.0434,URBAN
24,MUR+CB/LWAL+CDN/HBET:1-2,1.0527,RURAL
24,MUR+CB/LWAL+CDN/HBET:1-2,109.0683,URBAN
24,MUR+CL/LWAL+CDN/HBET:1-4,12.5245,RURAL
24,MUR+CL/LWAL+CDN/HBET:1-4,1297.633,URBAN
24,MUR+CL/LWAL+CDN/HBET:1-4,14.0361,RURAL
24,MUR+CL/LWAL+CDN/HBET:1-4,1454.2439,URBAN
24,MUR+ST/LWAL+CDN/HBET:1-4,7.0181,RURAL
24,MUR+ST/LWAL+CDN/HBET:1-4,727.1219,URBAN
24,W/LPB+CDL/HBET:1-3,3.6467,RURAL
24,W/LPB+CDL/HBET:1-3,377.8237,URBAN
25,CR/LFINF+CDL/HBET:4-10,44389.2592,URBAN
25,CR/LWAL+CDL/HBET:4-10,6225.1376,URBAN
25,MUR+CB/LWAL+CDN/HBET:1-2,2964.3512,URBAN
25,MUR+CL/LWAL+CDN/HBET:1-4,35268.1786,URBAN
25,MUR+CL/LWAL+CDN/HBET:1-4,39524.6829,URBAN
25,MUR+ST/LWAL+CDN/HBET:1-4,19762.3414,URBAN
25,W/LPB+CDL/HBET:1-3,10268.8166,URBAN
26,CR/LFINF+CDL/HBET:4-10,19.5333,RURAL
26,CR/LFINF+CDL/HBET:4-10,4094.3622,URBAN
26,CR/LWAL+CDL/HBET:4-10,2.7393,RURAL
26,CR/LWAL+CDL/HBET:4-10,574.1922,URBAN
26,MUR+CB/LWAL+CDN/HBET:1-2,1.3044,RURAL
26,MUR+CB/LWAL+CDN/HBET:1-2,273.4249,URBAN
26,MUR+CL/LWAL+CDN/HBET:1-4,15.5196,RURAL
26,MUR+CL/LWAL+CDN/HBET:1-4,3253.0549,URBAN
26,MUR+CL/LWAL+CDN/HBET:1-4,17.3927,RURAL
26,MUR+CL/LWAL+CDN/HBET:1-4,3645.665,URBAN
26,MUR+ST/LWAL+CDN/HBET:1-4,8.6963,RURAL
26,MUR+ST/LWAL+CDN/HBET:1-4,1822.8325,URBAN
26,W/LPB+CDL/HBET:1-3,4.5187,RURAL
26,W/LPB+CDL/HBET:1-3,947.1718,URBAN
27,CR/LFINF+CDL/HBET:4-10,2857.8782,URBAN
27,CR/LWAL+CDL/HBET:4-10,400.7881,URBAN
27,MUR+CB/LWAL+CDN/HBET:1-2,190.8515,URBAN
27,MUR+CL/LWAL+CDN/HBET:1-4,2270.6429,URBAN
27,MUR+CL/LWAL+CDN/HBET:1-4,2544.6861,URBAN
27,MUR+ST/LWAL+CDN/HBET:1-4,1272.343,URBAN
27,W/LPB+CDL/HBET:1-3,661.129,URBAN
28,CR/LFINF+CDL/HBET:4-10,15.3358,RURAL
28,CR/LFINF+CDL/HBET:4-10,4320.8504,URBAN
28,CR/LWAL+CDL/HBET:4-10,2.1507,RURAL
28,CR/LWAL+CDL/HBET:4-10,605.9549,URBAN
28,MUR+CB/LWAL+CDN/HBET:1-2,1.0241,RURAL
28,MUR+CB/LWAL+CDN/HBET:1-2,288.5499,URBAN
28,MUR+CL/LWAL+CDN/HBET:1-4,12.1846,RURAL
28,MUR+CL/LWAL+CDN/HBET:1-4,3433.0045,URBAN
28,MUR+CL/LWAL+CDN/HBET:1-4,13.6551,RURAL
28,MUR+CL/LWAL+CDN/HBET:1-4,3847.3326,URBAN
28,MUR+ST/LWAL+CDN/HBET:1-4,6.8276,RURAL
28,MUR+ST/LWAL+CDN/HBET:1-4,1923.6663,URBAN
28,W/LPB+CDL/HBET:1-3,3.5477,RURAL
28,W/LPB+CDL/HBET:1-3,999.5666,URBAN
29,CR/LFINF+CDL/HBET:4-10,1043.5035,RURAL
29,CR/LFINF+CDL/HBET:4-10,2706.196,URBAN
29,CR/LWAL+CDL/HBET:4-10,146.3407,RURAL
29,CR/LWAL+CDL/HBET:4-10,379.5162,URBAN
29,MUR+CB/LWAL+CDN/HBET:1-2,69.686,RURAL
29,MUR+CB/LWAL+CDN/HBET:1-2,180.722,URBAN
29,MUR+CL/LWAL+CDN/HBET:1-4,829.085,RURAL
29,MUR+CL/LWAL+CDN/HBET:1-4,2150.1283,URBAN
29,MUR+CL/LWAL+CDN/HBET:1-4,929.147,RURAL
29,MUR+CL/LWAL+CDN/HBET:1-4,2409.6265,URBAN
29,MUR+ST/LWAL+CDN/HBET:1-4,464.5735,RURAL
29,MUR+ST/LWAL+CDN/HBET:1-4,1204.8133,URBAN
29,W/LPB+CDL/HBET:1-3,241.3995,RURAL
29,W/LPB+CDL/HBET:1-3,626.0395,URBAN
30,CR/LFINF+CDL/HBET:4-10,15.6931,RURAL
30,CR/LFINF+CDL/HBET:4-10,919.6945,URBAN
30,CR/LWAL+CDL/HBET:4-10,2.2008,RURAL
30,CR/LWAL+CDL/HBET:4-10,128.9777,URBAN
30,MUR+CB/LWAL+CDN/HBET:1-2,1.048,RURAL
30,MUR+CB/LWAL+CDN/HBET:1-2,61.418,URBAN
30,MUR+CL/LWAL+CDN/HBET:1-4,12.4685,RURAL
30,MUR+CL/LWAL+CDN/HBET:1-4,730.7162,URBAN
30,MUR+CL/LWAL+CDN/HBET:1-4,13.9733,RURAL
30,MUR+CL/LWAL+CDN/HBET:1-4,818.9061,URBAN
30,MUR+ST/LWAL+CDN/HBET:1-4,6.9867,RURAL
30,MUR+ST/LWAL+CDN/HBET:1-4,409.453,URBAN
30,W/LPB+CDL/HBET:1-3,3.6304,RURAL
30,W/LPB+CDL/HBET:1-3,212.7581,URBAN
31,CR/LFINF+CDL/HBET:4-10,2666.7838,RURAL
31,CR/LFINF+CDL/HBET:4-10,19852.6736,URBAN
31,CR/LWAL+CDL/HBET:4-10,373.989,RURAL
31,CR/LWAL+CDL/HBET:4-10,2784.1335,URBAN
31,MUR+CB/LWAL+CDN/HBET:1-2,178.09,RURAL
31,MUR+CB/LWAL+CDN/HBET:1-2,1325.7779,URBAN
31,MUR+CL/LWAL+CDN/HBET:1-4,2118.8145,RURAL
31,MUR+CL/LWAL+CDN/HBET:1-4,15773.3571,URBAN
31,MUR+CL/LWAL+CDN/HBET:1-4,2374.5335,RURAL
31,MUR+CL/LWAL+CDN/HBET:1-4,17677.0382,URBAN
31,MUR+ST/LWAL+CDN/HBET:1-4,1187.2668,RURAL
31,MUR+ST/LWAL+CDN/HBET:1-4,8838.5191,URBAN
31,W/LPB+CDL/HBET:1-3,616.9221,RURAL
31,W/LPB+CDL/HBET:1-3,4592.6305,URBAN
32,CR/LFINF+CDL/HBET:4-10,1762.0577,RURAL
32,CR/LFINF+CDL/HBET:4-10,1640.4292,URBAN
32,CR/LWAL+CDL/HBET:4-10,247.1105,RURAL
32,CR/LWAL+CDL/HBET:4-10,230.0533,URBAN
32,MUR+CB/LWAL+CDN/HBET:1-2,117.6717,RURAL
32,MUR+CB/LWAL+CDN/HBET:1-2,109.5492,URBAN
32,MUR+CL/LWAL+CDN/HBET:1-4,1399.991,RURAL
32,MUR+CL/LWAL+CDN/HBET:1-4,1303.3547,URBAN
32,MUR+CL/LWAL+CDN/HBET:1-4,1568.9555,RURAL
32,MUR+CL/LWAL+CDN/HBET:1-4,1460.6562,URBAN
32,MUR+ST/LWAL+CDN/HBET:1-4,784.4777,RURAL
32,MUR+ST/LWAL+CDN/HBET:1-4,730.3281,URBAN
32,W/LPB+CDL/HBET:1-3,407.6267,RURAL
32,W/LPB+CDL/HBET:1-3,379.4897,URBAN
33,CR/LFINF+CDL/HBET:4-10,1899.2167,RURAL
33,CR/LFINF+CDL/HBET:4-10,1252.144,URBAN
33,CR/LWAL+CDL/HBET:4-10,266.3456,RURAL
33,CR/LWAL+CDL/HBET:4-10,175.6003,URBAN
33,MUR+CB/LWAL+CDN/HBET:1-2,126.8313,RURAL
33,MUR+CB/LWAL+CDN/HBET:1-2,83.6192,URBAN
33,MUR+CL/LWAL+CDN/HBET:1-4,1508.9667,RURAL
33,MUR+CL/LWAL+CDN/HBET:1-4,994.8541,URBAN
33,MUR+CL/LWAL+CDN/HBET:1-4,1691.0834,RURAL
33,MUR+CL/LWAL+CDN/HBET:1-4,1114.9228,URBAN
33,MUR+ST/LWAL+CDN/HBET:1-4,845.5417,RURAL
33,MUR+ST/LWAL+CDN/HBET:1-4,557.4614,URBAN
33,W/LPB+CDL/HBET:1-3,439.3565,RURAL
33,W/LPB+CDL/HBET:1-3,289.6655,URBAN
34,CR/LFINF+CDL/HBET:4-10,2761.2043,RURAL
34,CR/LFINF+CDL/HBET:4-10,3826.9577,URBAN
34,CR/LWAL+CDL/HBET:4-10,387.2305,RURAL
34,CR/LWAL+CDL/HBET:4-10,536.6915,URBAN
34,MUR+CB/LWAL+CDN/HBET:1-2,184.3955,RURAL
34,MUR+CB/LWAL+CDN/HBET:1-2,255.5674,URBAN
34,MUR+CL/LWAL+CDN/HBET:1-4,2193.8335,RURAL
34,MUR+CL/LWAL+CDN/HBET:1-4,3040.5965,URBAN
34,MUR+CL/LWAL+CDN/HBET:1-4,2458.6065,RURAL
34,MUR+CL/LWAL+CDN/HBET:1-4,3407.565,URBAN
34,MUR+ST/LWAL+CDN/HBET:1-4,1229.3033,RURAL
34,MUR+ST/LWAL+CDN/HBET:1-4,1703.7825,URBAN
34,W/LPB+CDL/HBET:1-3,638.7649,RURAL
34,W/LPB+CDL/HBET:1-3,885.3116,URBAN
35,CR/LFINF+CDL/HBET:4-10,1847.6938,RURAL
35,CR/LFINF+CDL/HBET:4-10,2664.1223,URBAN
35,CR/LWAL+CDL/HBET:4-10,259.1201,RURAL
35,CR/LWAL+CDL/HBET:4-10,373.6158,URBAN
35,MUR+CB/LWAL+CDN/HBET:1-2,123.3905,RURAL
35,MUR+CB/LWAL+CDN/HBET:1-2,177.9123,URBAN
35,MUR+CL/LWAL+CDN/HBET:1-4,1468.0307,RURAL
35,MUR+CL/LWAL+CDN/HBET:1-4,2116.6999,URBAN
35,MUR+CL/LWAL+CDN/HBET:1-4,1645.2068,RURAL
35,MUR+CL/LWAL+CDN/HBET:1-4,2372.1637,URBAN
35,MUR+ST/LWAL+CDN/HBET:1-4,822.6034,RURAL
