ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
5,MUR+ST/LWAL+CDN/HBET:1-4,855.9522,RURAL
5,MUR+ST/LWAL+CDN/HBET:1-4,739.3637,URBAN
5,W/LPB+CDL/HBET:1-3,27.7907,RURAL
5,W/LPB+CDL/HBET:1-3,24.0053,URBAN
5,CR/LFINF+CDN/HBET:4-10,2003.62289,RURAL
5,CR/LFINF+CDN/HBET:4-10,1730.711095,URBAN
5,CR/LWAL+CDN/HBET:4-10,2618.50507,RURAL
5,CR/LWAL+CDN/HBET:4-10,2261.84065,URBAN
6,CR/LFINF+CDL/HBET:4-10,53.694885,RURAL
6,CR/LFINF+CDL/HBET:4-10,862.08696,URBAN
6,CR/LWAL+CDL/HBET:4-10,70.17306,RURAL
6,CR/LWAL+CDL/HBET:4-10,1126.648665,URBAN
6,MUR+CB/LWAL+CDN/HBET:1-2,46.4233,RURAL
6,MUR+CB/LWAL+CDN/HBET:1-2,745.3397,URBAN
6,MUR+CL/LWAL+CDN/HBET:1-3,92.8466,RURAL
6,MUR+CL/LWAL+CDN/HBET:1-3,1490.6793,URBAN
6,MUR+CL/LWAL+CDN/HBET:1-4,193.5008,RURAL
6,MUR+CL/LWAL+CDN/HBET:1-4,3106.7113,URBAN
6,MUR+CL/LWAL+CDN/HBET:1-4,148.5546,RURAL
6,MUR+CL/LWAL+CDN/HBET:1-4,2385.0869,URBAN
6,MUR+ST/LWAL+CDN/HBET:1-4,129.9853,RURAL
6,MUR+ST/LWAL+CDN/HBET:1-4,2086.9511,URBAN
6,W/LPB+CDL/HBET:1-3,4.2203,RURAL
6,W/LPB+CDL/HBET:1-3,67.7582,URBAN
6,CR/LFINF+CDN/HBET:4-10,304.271015,RURAL
6,CR/LFINF+CDN/HBET:4-10,4885.15944,URBAN
6,CR/LWAL+CDN/HBET:4-10,397.64734,RURAL
6,CR/LWAL+CDN/HBET:4-10,6384.342435,URBAN
7,CR/LFINF+CDL/HBET:4-10,61.690935,RURAL
7,CR/LFINF+CDL/HBET:4-10,884.057025,URBAN
7,CR/LWAL+CDL/HBET:4-10,80.622975,RURAL
7,CR/LWAL+CDL/HBET:4-10,1155.36102,URBAN
7,MUR+CB/LWAL+CDN/HBET:1-2,53.3365,RURAL
