TAXONOMY,AREA_PER_BUILDING
CR/LDUAL+CDM/HBET:3-5/Offices,2844.773198
CR/LDUAL+CDM/HBET:6-/Offices,3413.727838
CR/LFINF+CDM/H:2/Offices,1137.909279
CR/LFINF+CDM/HBET:3-5/Offices,2844.773198
CR/LFINF+CDM/HBET:6-/Offices,3413.727838
CR/LFINF+CDN/HBET:3-5/Offices,2844.773198
MCF/LWAL+CDL/H:1/Offices,568.9546396
MCF/LWAL+CDL/H:2/Offices,1137.909279
MCF/LWAL+CDL/HBET:3-5/Offices,2844.773198
MUR/LWAL+CDN/H:1/Offices,568.9546396
MUR/LWAL+CDN/H:2/Offices,1137.909279
CR/LFINF+CDM/H:2/Trade,897.2236486
MCF/LWAL+CDL/H:1/Trade,448.6118243
MCF/LWAL+CDL/H:2/Trade,897.2236486
MUR/LWAL+CDN/H:1/Trade,448.6118243
MUR/LWAL+CDN/H:2/Trade,897.2236486
CR/LFINF+CDM/H:1/Trade,448.6118243
CR/LDUAL+CDM/HBET:3-5/Hotels,1037.226075
CR/LFINF+CDM/H:2/Hotels,345.7420251
CR/LFINF+CDM/HBET:3-5/Hotels,864.3550627
CR/LFINF+CDM/HBET:6-/Hotels,1210.097088
CR/LFINF+CDN/HBET:3-5/Hotels,864.3550627
MCF/LWAL+CDL/H:1/Hotels,172.8710125
MCF/LWAL+CDL/H:2/Hotels,345.7420251
MCF/LWAL+CDL/HBET:3-5/Hotels,864.3550627
MUR/LWAL+CDN/H:1/Hotels,172.8710125
MUR/LWAL+CDN/H:2/Hotels,345.7420251
CR/LFINF+CDM/H:1/Hotels,172.8710125
