ID,Region,industrial
1,Hungary,31.14251522407801
2,Hungary,28.0965262466126
3,Hungary,40.3680906702999
4,Hungary,70.95135784756977
5,Hungary,23.01249491433565
6,Hungary,32.21775381271848
7,Hungary,45.2086100019372
8,Hungary,23.51624575418476
9,Hungary,45.98014862842965
10,Hungary,25.0753032465427
11,Hungary,22.69862159545605
12,Hungary,29.86684868743507
13,Hungary,65.53932060151699
14,Hungary,64.87846719129548
15,Hungary,42.21912877983856
16,Hungary,39.40519640725648
17,Hungary,47.99850037210244
18,Hungary,41.58643497972507
19,Hungary,66.64806565713926
20,Hungary,54.45067096173599
21,Hungary,51.72674527009645
22,Hungary,32.28479691230618
23,Hungary,25.37046633706718
24,Hungary,83.4793677832345
25,Hungary,62.62963499659917
26,Hungary,22.4036017916461
27,Hungary,20.12864616646928
28,Hungary,23.71805377949034
29,Hungary,23.10563127877975
30,Hungary,19.20414520151371
31,Hungary,27.45924727163418
32,Hungary,22.85641797518303
33,Hungary,92.31216417930727
34,Hungary,23.27332952462131
35,Hungary,44.39585005009646
36,Hungary,81.0153566503452
37,Hungary,23.40694815662296
38,Hungary,19.99036694554241
39,Hungary,52.64933071792093
40,Hungary,23.58426169515005
41,Hungary,32.67940098271404
42,Hungary,23.39461041636138
43,Hungary,24.05738688512001
44,Hungary,40.63991310916815
45,Hungary,23.86628011496797
46,Hungary,36.52067647425362
47,Hungary,35.57619832473025
48,Hungary,22.75058942439405
49,Hungary,30.19703406755293
50,Hungary,31.84660351505727
51,Hungary,17.94227943790175
52,Hungary,20.56502208486546
53,Hungary,26.32545720659339
54,Hungary,41.44400044407685
55,Hungary,28.16820731090743
56,Hungary,47.47849026085727
57,Hungary,13.87939218882741
58,Hungary,16.62558765246723
59,Hungary,39.16961796575814
60,Hungary,48.03116220160911
61,Hungary,3.295224905280207
62,Hungary,19.79453925521692
63,Hungary,24.52473535807263
64,Hungary,24.8571680771868
65,Hungary,6.406379172232366
66,Hungary,0.1346970530636382
67,Hungary,21.72056910629664
68,Hungary,23.28985274522836
69,Hungary,41.6424977921362
70,Hungary,33.83425419479064
71,Hungary,21.4818534398907
72,Hungary,0.8997199047480149
73,Hungary,17.32774534350335
74,Hungary,77.96961653927872
75,Hungary,79.45243795810102
76,Hungary,11.2197871491995
77,Hungary,1.369541958877772
78,Hungary,0.9259036664767508
79,Hungary,0.2169964170456932
80,Hungary,0.1157605825276774
81,Hungary,6.662409906878271
82,Hungary,4.502958456424178
83,Hungary,3.044691855628613
84,Hungary,0.5508469204931037
85,Hungary,0.1007079360960654
86,Hungary,0.08399618033832386
87,Hungary,0.1211602292436264
88,Hungary,1.866053048940132
89,Hungary,0.1022388415197214
90,Hungary,0.1574117680195577
91,Hungary,29.0861849596489
92,Hungary,0.7414031680051137
93,Hungary,0.2456085115154006
94,Hungary,0.369114118033692
95,Hungary,1.097425405174438
96,Hungary,0.09910915801815876
97,Hungary,21.56811204203738
98,Hungary,0.2054429830110091
99,Hungary,0.7603320971350467
100,Hungary,24.94409032306393
101,Hungary,28.50186927920414
102,Hungary,22.88867256876419
103,Hungary,0.112457446687474
104,Hungary,6.948561017199456
105,Hungary,0.9979391768548859
106,Hungary,0.9596740826695156
107,Hungary,0.09691460886405098
108,Hungary,0.1686560044070995
109,Hungary,0.5290371742605277
110,Hungary,6.846209054589317
111,Hungary,0.152381650198974
112,Hungary,0.2068155189080799
113,Hungary,0.9415671667966196
114,Hungary,0.1631281537886769
115,Hungary,0.159470571865164
116,Hungary,0.1059869203155686
117,Hungary,0.1484148706283187
118,Hungary,0.1668460669604128
119,Hungary,0.1061000414059866
120,Hungary,0.2892807938227478
121,Hungary,18.25510450134348
122,Hungary,3.688803344468283
123,Hungary,12.43728682114955
124,Hungary,1.601915302814276
125,Hungary,19.72320509559938
126,Hungary,0.3541670512864701
127,Hungary,1.558567300966126
128,Hungary,0.8031144935311063
129,Hungary,1.113307606269115
130,Hungary,0.1844250844113584
131,Hungary,5.213630394865756
132,Hungary,0.2807062151690691
133,Hungary,9.207709855341882
134,Hungary,5.351788953296182
135,Hungary,10.41680085957087
136,Hungary,10.79283798833814
137,Hungary,6.700969115898728
138,Hungary,2.244118815928896
139,Hungary,7.935534989689832
140,Hungary,6.461076990152447
141,Hungary,1.87054018552671
142,Hungary,1.458394804698039
143,Hungary,3.775288188795801
144,Hungary,0.6993824536178682
145,Hungary,0.3102459025802034
146,Hungary,0.1299836742962247
147,Hungary,22.73335731162038
148,Hungary,53.37126197556211
149,Hungary,24.9848440812385
150,Hungary,25.09568012562999
151,Hungary,22.83202906808893
152,Hungary,23.3397240632906
153,Hungary,40.81078628694744
154,Hungary,36.61766649717796
155,Hungary,23.03657462378262
156,Hungary,28.89742356677152
157,Hungary,55.89615487931432
158,Hungary,33.13121415924927
159,Hungary,22.93076115580569
160,Hungary,29.67946737186078
161,Hungary,29.28943339350581
162,Hungary,28.43877787637506
163,Hungary,23.71706585530069
164,Hungary,23.73507473289522
165,Hungary,23.10269013042888
166,Hungary,55.50148293625221
167,Hungary,23.19314929573308
168,Hungary,28.88958050450254
169,Hungary,42.01260737576556
170,Hungary,87.07531379528172
171,Hungary,25.5713920178675
172,Hungary,58.81976191975959
173,Hungary,69.56902566406875
174,Hungary,23.49065776353223
175,Hungary,40.66479974906009
176,Hungary,27.22829171203091
177,Hungary,46.06177680727522
178,Hungary,37.86576919478907
179,Hungary,56.17898022957722
180,Hungary,41.47803480948059
181,Hungary,37.79503834765375
182,Hungary,47.10043203527453
183,Hungary,39.9733131475534
