ID,Region,industrial
1,Moldova,8.41918988685961
2,Moldova,7.355912512265095
3,Moldova,7.713909447993891
4,Moldova,3.158070047150578
5,Moldova,1.707868193926474
6,Moldova,3.614735954683498
7,Moldova,4.201165711559122
8,Moldova,3.402188421528908
9,Moldova,0.7919270779437707
10,Moldova,12.23746406208572
11,Moldova,7.037475808189525
12,Moldova,1.41779382587557
13,Moldova,0.1976864170205974
14,Moldova,0.5611951822105853
15,Moldova,1.403268434126647
16,Moldova,0.686726354495968
17,Moldova,6.859707621457753
18,Moldova,1.368140614291481
19,Moldova,13.71907526885468
20,Moldova,2.958220545167956
21,Moldova,0.276160929611473
22,Moldova,18.26260335902022
23,Moldova,12.02089208598607
24,Moldova,3.372967651000649
25,Moldova,1.974220871883028
26,Moldova,0.5058984012167332
27,Moldova,1.550001238780484
28,Moldova,0.0
29,Moldova,2.946491440069352
30,Moldova,1.41053962935263
31,Moldova,2.360860622236675
32,Moldova,1.987998320698127
33,Moldova,2.941302585965948
34,Moldova,5.00099293674141
35,Moldova,6.575327818925737
36,Moldova,0.3204383013587021
37,Moldova,0.3205445432527112
38,Moldova,4.365096954015152
39,Moldova,2.29196912848542
40,Moldova,2.019632907058273
41,Moldova,3.504558860920309
42,Moldova,2.869015601282162
43,Moldova,6.083806070806314
44,Moldova,0.982567532553685
45,Moldova,0.0
46,Moldova,7.660877744180315
47,Moldova,15.04446839467266
48,Moldova,3.853482738900729
49,Moldova,4.229455803095863
50,Moldova,4.468563809752726
51,Moldova,2.566829657314222
52,Moldova,0.2757359620354367
53,Moldova,2.600491339012062
54,Moldova,3.594129276921494
55,Moldova,10.27142806571716
56,Moldova,8.532996203722147
57,Moldova,0.1689628585562993
58,Moldova,0.3152664459583395
59,Moldova,13.41200644743808
60,Moldova,18.25990056523663
61,Moldova,7.257324284300419
62,Moldova,2.23974061339055
63,Moldova,11.10302586688392
64,Moldova,1.335864326891519
65,Moldova,1.691664180252207
66,Moldova,0.3824878171357721
67,Moldova,1.404445594312268
68,Moldova,5.502237943000544
69,Moldova,7.648651427017748
70,Moldova,10.00428494806918
71,Moldova,5.496152407311705
72,Moldova,0.9543071887472667
73,Moldova,1.862560641279472
74,Moldova,4.871926034223405
75,Moldova,3.59442675422472
76,Moldova,2.10734196507642
77,Moldova,2.486090067543071
78,Moldova,2.486370546143256
79,Moldova,7.466629314849851
80,Moldova,1.200631144845226
81,Moldova,2.347372151373281
82,Moldova,0.3014167526553143
83,Moldova,7.607416823114939
84,Moldova,4.140119119261499
85,Moldova,4.01661504231381
86,Moldova,4.814168690964301
87,Moldova,1.471157004398457
88,Moldova,18.63891214760042
89,Moldova,5.453145688616823
90,Moldova,15.31974114205022
91,Moldova,2.101303175820943
92,Moldova,9.033110796229026
93,Moldova,6.403092710033957
94,Moldova,32.95388970060057
95,Moldova,34.11301001261857
96,Moldova,40.66277603184572
97,Moldova,2.135249585794728
98,Moldova,0.0
99,Moldova,0.6261769742623062
100,Moldova,11.0904085795514
101,Moldova,1.323115299610428
102,Moldova,0.1903769747127719
103,Moldova,0.291515008133667
104,Moldova,0.8176886124030952
105,Moldova,0.8986874323956268
106,Moldova,1.587640616990025
107,Moldova,2.988469737230224
108,Moldova,8.855929064752182
109,Moldova,6.313530793384293
110,Moldova,0.7920928152984249
111,Moldova,0.4038891842649636
112,Moldova,0.2334134411379748
113,Moldova,6.969795472029974
114,Moldova,25.1778669916932
115,Moldova,27.1064378465584
116,Moldova,38.50517315155147
117,Moldova,1.720753210831897
118,Moldova,2.000092897912122
119,Moldova,0.78315574717438
120,Moldova,0.3311219862202564
121,Moldova,5.613273471267327
122,Moldova,1.200405912029927
123,Moldova,3.293732446448668
124,Moldova,3.622640351597774
125,Moldova,1.765884767406959
126,Moldova,11.3173115174245
127,Moldova,26.6361007321044
128,Moldova,13.3162485035298
129,Moldova,2.939670710473968
130,Moldova,0.3907066900563155
131,Moldova,0.2848005204322923
132,Moldova,0.4543965806768859
133,Moldova,3.448518386668393
134,Moldova,1.69333005315027
135,Moldova,0.4243386240238336
136,Moldova,0.128573940129803
137,Moldova,2.763423907664405
138,Moldova,5.950574486043152
139,Moldova,3.764401035611986
140,Moldova,5.476578400759469
141,Moldova,0.6646195411905561
142,Moldova,0.7578489280214143
143,Moldova,0.602404288058832
144,Moldova,4.783588024192725
145,Moldova,3.313965152743759
146,Moldova,8.229267627453195
147,Moldova,0.08049310857704835
148,Moldova,4.405664358823583
149,Moldova,0.0
150,Moldova,0.0
151,Moldova,306.8211290649052
152,Moldova,22.72616105072724
153,Moldova,2.159209257731658
154,Moldova,2.83674781323372
155,Moldova,7.927285667921754
156,Moldova,27.57927377035951
157,Moldova,25.12967991824644
158,Moldova,2.517065954160363
159,Moldova,21.78124564541037
160,Moldova,3.55633691038458
161,Moldova,1.136614029191108
162,Moldova,0.7784343574046161
163,Moldova,0.4481623063364323
164,Moldova,0.2642660871582151
165,Moldova,0.5766852503571109
166,Moldova,13.52733414822283
167,Moldova,0.1108187948030035
168,Moldova,16.57893706854901
169,Moldova,1.128769127737477
170,Moldova,2.36301945752294
171,Moldova,3.139902683275023
172,Moldova,0.4405553867253814
173,Moldova,0.0
174,Moldova,0.0
175,Moldova,0.0
176,Moldova,1.004789087104627
177,Moldova,0.03742264474576252
178,Moldova,0.06736586015328497
179,Moldova,0.2012646440108236
180,Moldova,2.510631945059172
181,Moldova,1.909889280222642
182,Moldova,0.0
183,Moldova,0.0
184,Moldova,0.0
185,Moldova,0.0
186,Moldova,0.0
187,Moldova,0.2579553186540751
188,Moldova,4.191718682343835
189,Moldova,1.205080555366327
190,Moldova,0.0
191,Moldova,2.259599348218729
192,Moldova,9.06774990335175
193,Moldova,0.2873248278339484
194,Moldova,2.888423870479742
195,Moldova,10.63467760068576
196,Moldova,17.14936254651111
197,Moldova,21.08818727403146
198,Moldova,25.17818996705099
199,Moldova,3.007223556360709
200,Moldova,0.0
201,Moldova,0.0
202,Moldova,0.2310718697940144
203,Moldova,2.272484365124153
204,Moldova,4.157725525936685
205,Moldova,3.073654487846714
206,Moldova,6.18331222873523
207,Moldova,33.67419274327917
208,Moldova,15.89357485997212
209,Moldova,0.0
210,Moldova,2.413650094531913
211,Moldova,0.0
212,Moldova,0.3447379473564616
213,Moldova,0.0
214,Moldova,0.0
215,Moldova,15.26342018919811
216,Moldova,15.18889362538862
217,Moldova,5.654652564145987
218,Moldova,5.507830516301183
219,Moldova,4.110460632129921
220,Moldova,3.285993786889045
221,Moldova,22.65577367110833
222,Moldova,39.3652522796642
223,Moldova,3.693941411505157
224,Moldova,22.0138176507478
225,Moldova,5.81546879426967
226,Moldova,16.92996878570657
227,Moldova,4.847273665137534
228,Moldova,2.197184360326268
229,Moldova,0.859985635245995
230,Moldova,7.348416084223814
231,Moldova,11.13970056869586
232,Moldova,1.708917863839284
233,Moldova,2.263568545378909
234,Moldova,0.7391163572697313
235,Moldova,0.0
236,Moldova,0.8689269530458
237,Moldova,0.0
238,Moldova,3.511150108024633
239,Moldova,0.4783987493714199
240,Moldova,9.537717296014609
241,Moldova,9.137827056640148
242,Moldova,0.1039980652076198
243,Moldova,0.01899605064882563
244,Moldova,1.113041077748371
245,Moldova,0.4763249076003624
246,Moldova,0.4868556041345437
247,Moldova,1.478185968106099
248,Moldova,0.0
249,Moldova,0.1234190834324818
250,Moldova,0.2599824139917685
251,Moldova,1.842718905154334
252,Moldova,2.392274225457284
253,Moldova,2.982333205432259
254,Moldova,1.223294665675246
255,Moldova,4.617867668241582
256,Moldova,9.110136169385617
257,Moldova,9.401417445352465
258,Moldova,4.074669862876138
259,Moldova,3.671719856954215
260,Moldova,5.674566544759053
261,Moldova,1.774163135788147
262,Moldova,9.78605559842298
263,Moldova,3.861242646839153
264,Moldova,16.88368556700046
265,Moldova,10.90317211522554
266,Moldova,1.407734843350789
267,Moldova,1.867273531697715
268,Moldova,2.644547727619752
269,Moldova,0.8173656370453076
270,Moldova,11.55650026792081
271,Moldova,0.7202435472179561
272,Moldova,0.9617016245702994
273,Moldova,4.712652436400735
274,Moldova,2.564194858342796
275,Moldova,0.4764014017640489
276,Moldova,12.81759154980873
277,Moldova,2.191613035404432
278,Moldova,1.757874128598673
279,Moldova,0.4104421842874444
280,Moldova,1.343343756229759
281,Moldova,0.1835647444689089
282,Moldova,0.05502055206942848
283,Moldova,0.07188326548655155
284,Moldova,4.066786714340663
285,Moldova,2.180100663769606
286,Moldova,0.4231657135139733
287,Moldova,0.5639064753456974
288,Moldova,0.9438104896191684
289,Moldova,0.1415694486049951
290,Moldova,0.563341268469569
291,Moldova,4.013767759554366
292,Moldova,3.731793273502715
293,Moldova,0.9216314318258303
294,Moldova,19.08773740335547
295,Moldova,0.4460587168350524
296,Moldova,15.3304545746421
297,Moldova,1.169561765361208
298,Moldova,2.50944203584627
299,Moldova,14.15016662766173
300,Moldova,4.026648526784029
301,Moldova,4.294917808508505
302,Moldova,2.940694882332216
303,Moldova,0.4719094944853446
304,Moldova,1.37291300017037
305,Moldova,6.282278677842577
306,Moldova,1.387918605280214
307,Moldova,0.8808982896627446
308,Moldova,5.160381275809609
309,Moldova,1.248006530221761
310,Moldova,4.42105243475186
311,Moldova,1.753059245962181
312,Moldova,2.330836662989706
313,Moldova,18.24054754182393
314,Moldova,15.60550208920435
315,Moldova,4.059579264251086
316,Moldova,2.652741102485733
317,Moldova,0.0
318,Moldova,7.301316927771705
319,Moldova,1.290945254104475
320,Moldova,2.0858471050805
321,Moldova,3.682327047652082
322,Moldova,0.6873638058600225
323,Moldova,6.908727631353548
324,Moldova,0.506620846095995
325,Moldova,1.767699378956634
326,Moldova,3.992022168688585
327,Moldova,3.621960403476117
328,Moldova,5.483764602470243
329,Moldova,13.8964949821741
330,Moldova,16.82531627043186
331,Moldova,0.65064235761472
332,Moldova,2.271953155654107
333,Moldova,0.3114587364770536
334,Moldova,3.662642549530077
335,Moldova,0.322189167771972
336,Moldova,35.75828898194641
337,Moldova,0.3298938299255113
338,Moldova,2.275242404692628
339,Moldova,1.646171401237514
340,Moldova,0.9152951652671282
341,Moldova,3.539639934322112
342,Moldova,4.17506845271473
343,Moldova,2.836084863815103
344,Moldova,3.97327259923386
345,Moldova,26.43905601612361
346,Moldova,0.9205222664523754
347,Moldova,5.817461892201281
348,Moldova,6.421141082988221
349,Moldova,8.680697934449347
350,Moldova,0.0
351,Moldova,1.713320527927021
352,Moldova,0.6225817485690386
353,Moldova,12.92489161308215
354,Moldova,1.002787489821495
355,Moldova,0.0
356,Moldova,4.745391938458576
357,Moldova,5.501566494230407
358,Moldova,0.0
359,Moldova,0.542224629616322
360,Moldova,0.8997073545781141
361,Moldova,0.3363320887024622
362,Moldova,2.532245795976382
363,Moldova,0.2804148550475971
364,Moldova,0.007449681607917521
365,Moldova,1.105939869552803
366,Moldova,0.4001877166776869
367,Moldova,5.412042824662587
368,Moldova,9.192864607412616
369,Moldova,0.990348688870911
370,Moldova,2.377459855756656
371,Moldova,2.478206919007597
372,Moldova,2.003263156029353
373,Moldova,1.094975706091065
374,Moldova,3.544854286480077
375,Moldova,0.6991949031768749
376,Moldova,0.4614977888724536
377,Moldova,0.06974992825484899
378,Moldova,2.762650466676019
379,Moldova,2.18200876818601
380,Moldova,0.1653293857811884
381,Moldova,0.7459073391347923
382,Moldova,0.0
383,Moldova,0.429765459969818
384,Moldova,0.0
385,Moldova,8.074048220305912
386,Moldova,0.4071146881670796
387,Moldova,0.2889312052713658
388,Moldova,0.8892191548015367
389,Moldova,1.461076773494875
390,Moldova,0.3539724927837319
391,Moldova,0.8280535715826223
392,Moldova,1.173484216088023
393,Moldova,3.187261069948516
394,Moldova,0.7028283759519859
395,Moldova,0.0
396,Moldova,0.0
397,Moldova,0.0
398,Moldova,2.522730771948928
399,Moldova,1.515778599882275
400,Moldova,0.2776058193699967
401,Moldova,1.007381389318448
402,Moldova,1.159269050669607
403,Moldova,1.823773850614633
404,Moldova,3.277898154565552
405,Moldova,1.386928430828049
406,Moldova,0.5029023798056769
407,Moldova,0.2555670008767507
408,Moldova,0.3946078924043293
409,Moldova,0.0
410,Moldova,0.2427414794319731
411,Moldova,1.087398534210336
412,Moldova,9.302790970305944
413,Moldova,0.0
414,Moldova,5.912616382151583
415,Moldova,2.235465439575624
416,Moldova,0.3198093493461683
417,Moldova,2.444315754818697
418,Moldova,0.0
419,Moldova,0.1581134363400908
420,Moldova,0.1380677157784554
421,Moldova,0.0
422,Moldova,0.09510349384117865
423,Moldova,0.2650947739314859
424,Moldova,0.3328601036062451
425,Moldova,0.998435821842883
426,Moldova,0.007224448792618246
427,Moldova,0.8200004360167331
428,Moldova,3.515739757845826
429,Moldova,1.407016648147288
430,Moldova,0.0
431,Moldova,3.851145417232529
432,Moldova,0.3917733586721667
433,Moldova,0.9198253196276759
434,Moldova,5.320517557811633
435,Moldova,2.673670755605525
436,Moldova,4.006721797143682
437,Moldova,6.382834505684303
438,Moldova,0.0
439,Moldova,0.0
440,Moldova,0.6403666416261605
441,Moldova,38.6662316131935
442,Moldova,14.81234685496583
443,Moldova,6.831277290620919
444,Moldova,26.34689329790861
445,Moldova,7.547968108903211
446,Moldova,35.29997844989423
447,Moldova,23.0440197988994
448,Moldova,16.18350898872293
449,Moldova,18.48104519245443
450,Moldova,24.66375396723169
451,Moldova,79.08110705923416
452,Moldova,19.30814258699097
453,Moldova,3.600491041534759
454,Moldova,4.024485441822003
455,Moldova,4.703872606279823
456,Moldova,10.94110897073831
457,Moldova,2.536393479518497
458,Moldova,4.216230812129612
459,Moldova,13.01662511404536
460,Moldova,225.2676073947248
461,Moldova,28.34226905572672
462,Moldova,16.12036730627545
463,Moldova,71.6927567718902
464,Moldova,19.45508787543283
465,Moldova,0.829651449668519
466,Moldova,21.5067463390212
467,Moldova,3.759632899408858
468,Moldova,7.150368444763586
469,Moldova,9.424008721694557
470,Moldova,0.1756518482031117
471,Moldova,0.783831445620278
472,Moldova,2.299355064956932
473,Moldova,0.2544833335578579
474,Moldova,0.2953992117786394
475,Moldova,0.504598000434062
476,Moldova,5.095072258724341
477,Moldova,0.6759236787131234
478,Moldova,0.3550646594541453
479,Moldova,1.506212579745697
480,Moldova,1.116734045984127
481,Moldova,3.86401343543491
482,Moldova,2.716541484676073
483,Moldova,4.419985766136009
484,Moldova,5.988141619764767
485,Moldova,0.9381159241002811
486,Moldova,12.77102785250242
487,Moldova,4.903764605020049
488,Moldova,3.10644498601368
489,Moldova,0.3317296898539884
490,Moldova,0.2748095327196773
491,Moldova,4.17039805905409
492,Moldova,1.5798594606728
493,Moldova,5.610651421323183
494,Moldova,20.14499723707331
495,Moldova,7.115674091855977
496,Moldova,2.160943125441887
497,Moldova,1.107100031035382
498,Moldova,1.114477468155374
499,Moldova,0.0
500,Moldova,4.683580404524086
501,Moldova,17.33707922419789
502,Moldova,4.471921053603413
503,Moldova,8.975302456860799
504,Moldova,0.6582662759288124
505,Moldova,2.199504683291427
506,Moldova,0.0
507,Moldova,6.434493564227284
508,Moldova,25.83010297771806
509,Moldova,11.63085684469989
510,Moldova,64.6844209903895
511,Moldova,18.19620217526453
512,Moldova,17.14352349201637
513,Moldova,5.879957623933189
514,Moldova,28.61112054303037
515,Moldova,9.483385191418359
516,Moldova,20.09801282186673
517,Moldova,2.635606409819947
518,Moldova,15.99342099196187
519,Moldova,11.92298380614305
520,Moldova,2.328626831594317
521,Moldova,3.457081483325526
522,Moldova,1.654262783885247
523,Moldova,2.699976248562176
524,Moldova,0.0
525,Moldova,0.0
526,Moldova,1.596645679926236
527,Moldova,4.095595266320169
528,Moldova,5.981507875902839
529,Moldova,0.3578226990226214
530,Moldova,4.896310673736371
531,Moldova,22.06582518270313
532,Moldova,0.1067306067215337
533,Moldova,0.2074649209451942
534,Moldova,0.5772632062605203
535,Moldova,0.3431868157039288
536,Moldova,0.06990291658222209
537,Moldova,0.4498791753436192
538,Moldova,3.031599696522155
539,Moldova,2.63260613873313
540,Moldova,5.94705575451357
541,Moldova,3.138449294164979
542,Moldova,2.366933408898235
543,Moldova,1.893808507145426
544,Moldova,1.306239837166024
545,Moldova,1.300507024565293
546,Moldova,0.0
547,Moldova,0.0
548,Moldova,0.02133337231702565
549,Moldova,11.91474793451947
550,Moldova,21.84884098805472
551,Moldova,3.190779801478097
552,Moldova,3.59010483397643
553,Moldova,1.968887528803771
554,Moldova,12.68823991901478
555,Moldova,10.48566272014861
556,Moldova,10.71296087786742
557,Moldova,2.623690318987887
558,Moldova,0.7966994638226591
559,Moldova,1.829795641167068
560,Moldova,0.7733262471406589
561,Moldova,3.857876903636945
562,Moldova,1.253769090552814
563,Moldova,7.788040791957677
564,Moldova,4.713213393601102
565,Moldova,8.187620805001632
566,Moldova,5.674456053189283
567,Moldova,1.340764203043219
568,Moldova,2.074593963667057
569,Moldova,47.84477056361793
570,Moldova,16.7119731682272
571,Moldova,0.1205038058608723
572,Moldova,0.07567822594055632
573,Moldova,0.1350801937189197
574,Moldova,1.224688559324645
575,Moldova,0.0
576,Moldova,0.0
577,Moldova,7.101050957564567
578,Moldova,3.704110885599706
579,Moldova,0.6719289834983817
580,Moldova,1.738287373019157
581,Moldova,5.457930823522993
582,Moldova,3.791229238687162
583,Moldova,0.09234120459694228
584,Moldova,2.994759257355562
585,Moldova,0.4146451136144441
586,Moldova,0.0
587,Moldova,0.2835171183526625
588,Moldova,0.03449036847111157
589,Moldova,0.1954340888676046
590,Moldova,0.05018017137837427
591,Moldova,0.2114766148629775
592,Moldova,0.04046116291442254
593,Moldova,0.1395763506733845
594,Moldova,0.1724348436525164
595,Moldova,0.0
596,Moldova,1.171146894419823
597,Moldova,8.787199058679821
598,Moldova,17.86933836415616
599,Moldova,22.75922777781862
600,Moldova,6.454492538355556
601,Moldova,0.07683838742313559
602,Moldova,2.412846905813204
603,Moldova,1.373898924946774
604,Moldova,4.165782911178336
605,Moldova,0.07317516691770211
606,Moldova,1.358668087021631
607,Moldova,0.0
608,Moldova,1.333603499387006
609,Moldova,1.610274390089722
610,Moldova,0.4031284923038585
611,Moldova,24.58090653828339
612,Moldova,0.9203905265038042
613,Moldova,2.793515861723541
614,Moldova,1.563196482016413
615,Moldova,270.725220342501
616,Moldova,15.64487533512412
617,Moldova,14.47472711450798
618,Moldova,19.47406692737861
619,Moldova,0.0
620,Moldova,0.0
621,Moldova,2.877506453451368
