ID,Region,industrial
1,Spain,37.56222774
2,Spain,41.98187489
3,Spain,22.48490887
4,Spain,60.82476699
5,Spain,106.617476
6,Spain,116.2199656
7,Spain,65.61933238
8,Spain,69.53067041
9,Spain,125.2450377
10,Spain,82.58959589
11,Spain,94.03404302
12,Spain,109.984178
13,Spain,93.19505651
14,Spain,45.07670208
15,Spain,47.14090506
16,Spain,39.00567286
17,Spain,45.50428166
18,Spain,141.8350226
19,Spain,40.17110894
20,Spain,116.7639755
21,Spain,41.45327083
22,Spain,96.10591376
23,Spain,54.77918909
24,Spain,49.23710159
25,Spain,6.678125818
26,Spain,0.165933122
27,Spain,0.231453773
28,Spain,11.63137866
29,Spain,0.349241809
30,Spain,342.6123209
31,Spain,92.29344762
32,Spain,134.5007898
33,Spain,114.1444438
34,Spain,76.29813617
35,Spain,225.5467985
36,Spain,0.463512525
37,Spain,128.9177607
38,Spain,86.29573342
39,Spain,102.9738201
40,Spain,79.92671678
41,Spain,50.73544504
42,Spain,291.8416042
43,Spain,63.16290594
44,Spain,85.5075722
45,Spain,101.9829065
46,Spain,0.344183902
47,Spain,4.766525317
48,Spain,0.483406491
49,Spain,0.469386451
50,Spain,0.721247718
51,Spain,0.290586969
52,Spain,0.406109851
53,Spain,2.601220472
54,Spain,0.905801537
55,Spain,77.61829919
56,Spain,45.60664273
57,Spain,4.037680186
58,Spain,1.569315952
59,Spain,4.896588802
60,Spain,0.676760646
61,Spain,0.982106292
62,Spain,20.39362252
63,Spain,6.533655387
64,Spain,0.33078291
65,Spain,0.209111752
66,Spain,1.298939508
67,Spain,6.523659161
68,Spain,3.497089094
69,Spain,8.040032402
70,Spain,0.90248822
71,Spain,2.678320142
72,Spain,2.74497337
73,Spain,2.593601955
74,Spain,7.557631865
75,Spain,7.248009156
76,Spain,1.23907471
77,Spain,43.60853724
78,Spain,1.969073522
79,Spain,2.359587573
80,Spain,9.498616063
81,Spain,1.185435569
82,Spain,9.865761035
83,Spain,22.85391099
84,Spain,10.50504815
85,Spain,4.541648934
86,Spain,20.65808283
87,Spain,1.001149067
88,Spain,1.015035449
89,Spain,1.181235888
90,Spain,8.726732996
91,Spain,9.529491105
92,Spain,4.644896366
93,Spain,17.17734928
94,Spain,7.129362894
95,Spain,6.939497921
96,Spain,23.40091064
97,Spain,19.7535405
98,Spain,4.852418289
99,Spain,4.319269848
100,Spain,21.39987874
101,Spain,0.323684957
102,Spain,7.586262855
103,Spain,10.65513222
104,Spain,2.284436498
105,Spain,0.436112596
106,Spain,2.189553254
107,Spain,1.48471032
108,Spain,12.86737923
109,Spain,4.95264786
110,Spain,2.199591687
111,Spain,2.338926831
112,Spain,25.84546964
113,Spain,1.548296444
114,Spain,35.26282153
115,Spain,11.7249816
116,Spain,10.60038864
117,Spain,35.70956347
118,Spain,0.576728044
119,Spain,0.89004394
120,Spain,2.509995241
121,Spain,3.972581614
122,Spain,4.402018335
123,Spain,4.005391181
124,Spain,7.670059504
125,Spain,1.43505982
126,Spain,0.766958818
127,Spain,1.978169313
128,Spain,0.397407999
129,Spain,5.94843653
130,Spain,0.87964674
131,Spain,0.369255364
132,Spain,0.614032748
133,Spain,0.212706453
134,Spain,2.437369603
135,Spain,0.373300283
136,Spain,0.170393085
137,Spain,1.193616857
138,Spain,11.82094114
139,Spain,9.402677623
140,Spain,1.861091776
141,Spain,1.516914908
142,Spain,19.2080955
143,Spain,101.6718135
144,Spain,0.367109799
145,Spain,0.191173416
146,Spain,0.333315381
147,Spain,0.58299591
148,Spain,6.427418231
149,Spain,13.51035249
150,Spain,7.818996933
151,Spain,0.337775344
152,Spain,0.633786021
153,Spain,3.100384559
154,Spain,1.030342829
155,Spain,0.864001697
156,Spain,16.55567691
157,Spain,5.597998832
158,Spain,80.09691993
159,Spain,12.2597058
160,Spain,8.822812129
161,Spain,25.56706667
162,Spain,2.511542862
163,Spain,3.375790772
164,Spain,0.217792499
165,Spain,0.207388264
166,Spain,0.191468871
167,Spain,0.193726991
168,Spain,67.80209721
169,Spain,3.83168478
170,Spain,0.205355253
171,Spain,26.87860523
172,Spain,27.15823926
173,Spain,19.47808504
174,Spain,35.95839281
175,Spain,38.29404853
176,Spain,95.13181992
177,Spain,135.5461586
178,Spain,83.8636609
179,Spain,42.96253205
180,Spain,70.38278356
181,Spain,30.41071277
182,Spain,62.31215047
183,Spain,47.17199114
184,Spain,0.005212669
185,Spain,54.02233202
186,Spain,19.38903352
187,Spain,21.5608243
188,Spain,16.62778199
189,Spain,11.26993878
190,Spain,28.83300449
191,Spain,25.52849574
192,Spain,25.07739232
193,Spain,133.9323626
194,Spain,102.1964923
195,Spain,30.56624165
196,Spain,36.61113015
197,Spain,21.68042728
198,Spain,44.97956072
199,Spain,53.94196827
200,Spain,53.94196827
201,Spain,53.94196827
202,Spain,53.94196827
203,Spain,16.20583716
204,Spain,16.20583716
205,Spain,41.2415633
206,Spain,17.67222927
207,Spain,96.49373354
208,Spain,21.64699162
209,Spain,10.64297636
210,Spain,19.57107597
211,Spain,33.23966568
212,Spain,25.14670464
213,Spain,17.615924
214,Spain,18.26540431
215,Spain,17.17574538
216,Spain,24.98394414
217,Spain,30.31672292
218,Spain,30.25056915
219,Spain,21.63107927
220,Spain,24.73336318
221,Spain,23.06314936
222,Spain,20.12246523
223,Spain,14.15525325
224,Spain,18.12860867
225,Spain,17.73317037
226,Spain,20.23690478
227,Spain,35.87522928
228,Spain,0.281385658
229,Spain,0.054194878
230,Spain,0.24337749
231,Spain,0.118941718
232,Spain,1.041914814
233,Spain,0.220282762
234,Spain,0.13322204
235,Spain,0.496913002
236,Spain,4.795789425
237,Spain,0.040702435
238,Spain,0.072534188
239,Spain,0.573738322
240,Spain,0.250777933
241,Spain,0.046069867
242,Spain,1.351467176
243,Spain,0.092217115
244,Spain,1.997739686
245,Spain,2.610534337
246,Spain,27.46703188
247,Spain,14.80714643
248,Spain,0.126285883
249,Spain,0.145610043
250,Spain,23.18511598
251,Spain,0.206902874
252,Spain,1.009400701
253,Spain,0.20384984
254,Spain,1.047218934
255,Spain,14.06622282
256,Spain,0.831656416
257,Spain,0.127882747
258,Spain,17.99134875
259,Spain,33.17206981
260,Spain,17.89336323
261,Spain,3.176450137
262,Spain,5.054031113
263,Spain,0.567315694
264,Spain,7.015099213
265,Spain,4.451317103
266,Spain,1.757858412
267,Spain,1.10182182
268,Spain,0.951111662
269,Spain,0.115621367
270,Spain,0.176618743
271,Spain,0.09387729
272,Spain,0.066751713
273,Spain,0.350339213
274,Spain,0.583861171
275,Spain,38.05608771
276,Spain,19.53769659
277,Spain,24.82221773
278,Spain,17.19933254
279,Spain,4.27066751
280,Spain,0.067842082
281,Spain,0.173017006
282,Spain,0.179735089
283,Spain,0.335045903
284,Spain,0.244263855
285,Spain,8.596134878
286,Spain,29.28750563
287,Spain,2.269593405
288,Spain,0.358006972
289,Spain,10.0756466
290,Spain,0.146186884
291,Spain,0.137843799
292,Spain,0.257010625
293,Spain,34.80360014
294,Spain,22.45772702
295,Spain,0.115888683
296,Spain,2.968604621
297,Spain,0.331120573
298,Spain,0.099934116
299,Spain,0.297931135
300,Spain,0.273760107
301,Spain,0.537608403
302,Spain,0.101108902
303,Spain,0.081067208
304,Spain,0.057712198
305,Spain,0.132483402
306,Spain,0.15479025
307,Spain,1.169087062
308,Spain,55.8065633
309,Spain,4.138901641
310,Spain,0.061250623
311,Spain,0.052935677
312,Spain,0.089783129
313,Spain,0.156302698
314,Spain,0.075488737
315,Spain,0.112336189
316,Spain,0.095903267
317,Spain,0.044191618
318,Spain,6.547591011
319,Spain,63.76369949
320,Spain,0.129486645
321,Spain,0.997174494
322,Spain,0.401931274
323,Spain,1.627745684
324,Spain,6.624662543
325,Spain,1.927576172
326,Spain,2.093614814
327,Spain,0.163611691
328,Spain,0.525431439
329,Spain,0.673609126
330,Spain,14.17986746
331,Spain,15.51134218
332,Spain,15.79260122
333,Spain,1.280614267
334,Spain,6.002335953
335,Spain,0.06926308
336,Spain,0.069045006
337,Spain,0.27202255
338,Spain,0.463843153
339,Spain,24.6250297
340,Spain,5.716033081
341,Spain,3.02954572
342,Spain,14.72871722
343,Spain,0.606885552
344,Spain,7.926781709
345,Spain,0.542103539
346,Spain,1.154483146
347,Spain,2.461202968
348,Spain,3.712827478
349,Spain,33.54517313
350,Spain,2.467280898
351,Spain,0.256067983
352,Spain,1.616441015
353,Spain,0.242427814
354,Spain,9.07470857
355,Spain,0.329397086
356,Spain,2.29823143
357,Spain,0.390049764
