id,Region,industrial
1,Albania,247.2545012372764
2,Albania,117.8314998521793
3,Albania,289.6842545139468
4,Albania,105.8537282001459
5,Albania,17.42675357793732
6,Albania,3.771274844811032
7,Albania,2.183436711984928
8,Albania,5.99109803919777
9,Albania,169.7400025853432
10,Albania,41.17919801427894
11,Albania,7.011122990418962
12,Albania,276.7029521721699
13,Albania,166.757939217296
14,Albania,164.9724885054335
15,Albania,9.645780400515063
16,Albania,116.0851610693578
17,Albania,130.1716497209732
18,Albania,6.128998560051325
19,Albania,7.908821401581148
20,Albania,1.808245356479875
21,Albania,1.3645638808897
22,Albania,0.3800759222087985
23,Albania,221.5833069716354
24,Albania,150.7147568558999
25,Albania,429.8759557102567
26,Albania,232.9934424191184
27,Albania,296.7729996404622
28,Albania,292.4736252650723
29,Albania,269.1926830972857
30,Albania,148.3643245953043
31,Albania,187.7114561415699
32,Albania,76.53542619111946
33,Albania,65.63335647164772
34,Albania,200.8363222699437
35,Albania,1.744710593920292
36,Albania,8.413524565557239
37,Albania,1.442504575684241
38,Albania,0.4728118987581609
39,Albania,0.8588696454085023
40,Albania,0.821704463966964
41,Albania,14.96008278795697
42,Albania,10.76926613778732
43,Albania,3.143961977488761
44,Albania,7.843623054709421
45,Albania,5.098319590150227
46,Albania,1.712748537880569
47,Albania,26.25606803529813
48,Albania,19.08311722625944
49,Albania,19.12102571132981
50,Albania,33.57506030969661
51,Albania,7.819978920230423
52,Albania,1.933545111054204
53,Albania,1.860559773785202
54,Albania,8.823580400795544
55,Albania,11.66154905108231
56,Albania,11.78879555325596
57,Albania,6.317443727665373
58,Albania,4.74882530295618
59,Albania,191.0281123288237
60,Albania,185.0540748776781
61,Albania,63.73014522773198
62,Albania,94.81747447796471
63,Albania,185.3162840816009
64,Albania,127.2376179255128
65,Albania,5.039633998883493
66,Albania,4.431470048856339
67,Albania,28.56972446397203
68,Albania,45.38498692325791
69,Albania,64.76185066454909
70,Albania,7.287242590824144
71,Albania,2.534665374312913
72,Albania,3.855515922745186
73,Albania,7.119822297282738
74,Albania,137.7703011368665
75,Albania,212.2745970690896
76,Albania,212.308045732387
77,Albania,238.0955139228236
78,Albania,240.051287351921
79,Albania,236.7635492153698
80,Albania,269.4319560749474
81,Albania,248.6597344452864
82,Albania,228.9346152561825
83,Albania,246.9381016592707
84,Albania,258.8415075530102
85,Albania,280.576661336116
86,Albania,250.0062820620296
87,Albania,227.1595353997129
88,Albania,237.6151274061336
89,Albania,243.5985446411668
90,Albania,200.701890499358
91,Albania,244.5062953490236
92,Albania,236.7433738311587
93,Albania,229.6975279426501
94,Albania,245.4717051812312
95,Albania,167.2516344084832
96,Albania,12.45858291365427
97,Albania,4.885805543126421
98,Albania,11.62519796409139
99,Albania,9.919316135924785
100,Albania,11.09893899487921
101,Albania,11.37643901630936
102,Albania,100.9962743811477
103,Albania,94.83474743848231
104,Albania,72.71463316646394
105,Albania,2.048757173522973
106,Albania,23.20710734065612
107,Albania,9.922076977974728
108,Albania,11.96722381958624
109,Albania,10.74951549850696
110,Albania,319.2982143901933
111,Albania,164.9306157343428
112,Albania,89.54699160921292
113,Albania,92.97326738401378
114,Albania,88.50955211583054
115,Albania,106.740489429341
116,Albania,8.933660128684291
117,Albania,0.4959958928955014
118,Albania,10.06698579018583
119,Albania,201.217247682014
120,Albania,159.4531051072562
121,Albania,132.1525892872181
122,Albania,121.7024127786646
123,Albania,95.50839289866836
124,Albania,168.6733972733819
125,Albania,9.372492432981618
126,Albania,89.06030470938325
127,Albania,1.901547659603584
128,Albania,0.8251732142348408
129,Albania,3.373465821742985
130,Albania,0.4216655300124248
131,Albania,64.81154582144806
132,Albania,49.39804781990431
133,Albania,90.44614123222186
134,Albania,6.528789726129588
135,Albania,8.443079733655987
136,Albania,0.5879177749942395
137,Albania,0.9240679922802294
138,Albania,106.1894182770902
139,Albania,50.55809701663286
140,Albania,2.180038752538844
141,Albania,1.864488664394736
142,Albania,217.8116073818936
143,Albania,520.3507318298941
144,Albania,66.75457690262256
145,Albania,59.53901001886425
146,Albania,57.77628316079754
147,Albania,72.25689971274777
148,Albania,9.943986737319786
149,Albania,103.0256702649102
150,Albania,46.51310945935763
151,Albania,7.677760159247469
152,Albania,91.57355586010367
153,Albania,74.99370827869176
154,Albania,128.9822223332004
155,Albania,117.6216404609728
156,Albania,72.01171570146631
157,Albania,85.3676784675847
158,Albania,91.55603513170978
159,Albania,128.558149915247
160,Albania,130.8164833166894
161,Albania,169.5945982373796
162,Albania,180.9281380156821
163,Albania,174.0926824495435
164,Albania,369.9170499319249
165,Albania,113.570317125147
166,Albania,84.58526290971308
167,Albania,154.7079255316224
168,Albania,145.6564694754738
169,Albania,223.3318756653434
170,Albania,93.8030066062543
171,Albania,206.1771358201472
172,Albania,94.18860421256299
173,Albania,21.71986296559844
174,Albania,167.1791446069667
175,Albania,26.10043441358533
176,Albania,8.741073697995331
177,Albania,8.30248916157428
