ID,Region,industrial
1,Poland,36.64444266
2,Poland,117.866445
3,Poland,107.8494495
4,Poland,25.75977048
5,Poland,30.63948094
6,Poland,30.85707378
7,Poland,34.18119769
8,Poland,36.76598308
9,Poland,37.9884365
10,Poland,89.81120333
11,Poland,65.20872555
12,Poland,73.4980708
13,Poland,50.07111606
14,Poland,44.75141262
15,Poland,68.57002873
16,Poland,98.22049375
17,Poland,88.61622118
18,Poland,85.35674779
19,Poland,65.72204231
20,Poland,59.43221439
21,Poland,53.53157593
22,Poland,84.60092507
23,Poland,78.13422617
24,Poland,75.27487183
25,Poland,70.42470214
26,Poland,59.0400572
27,Poland,60.63155831
28,Poland,24.29402065
29,Poland,24.79043643
30,Poland,53.62468937
31,Poland,34.30572021
32,Poland,52.97267972
33,Poland,51.39932991
34,Poland,39.3193522
35,Poland,48.58564125
36,Poland,55.19805355
37,Poland,47.76034632
38,Poland,28.58213238
39,Poland,44.55111597
40,Poland,58.18382027
41,Poland,67.61687708
42,Poland,32.77021794
43,Poland,30.34224801
44,Poland,73.62377897
45,Poland,58.199938
46,Poland,42.04931206
47,Poland,23.76054057
48,Poland,37.03931608
49,Poland,60.32352514
50,Poland,53.94086403
51,Poland,21.90626238
52,Poland,62.94745152
53,Poland,43.60064462
54,Poland,37.13317684
55,Poland,37.23081733
56,Poland,73.23705424
57,Poland,46.01077225
58,Poland,75.49911871
59,Poland,75.49911871
60,Poland,73.3389559
61,Poland,68.73932589
62,Poland,62.88625735
63,Poland,58.94850308
64,Poland,73.22445756
65,Poland,72.98273484
66,Poland,66.24256641
67,Poland,62.24095204
68,Poland,100.2743644
69,Poland,83.03428678
70,Poland,83.03428678
71,Poland,78.64208891
72,Poland,35.77798036
73,Poland,31.44860065
74,Poland,43.14639504
75,Poland,43.59887692
76,Poland,109.1500699
77,Poland,93.40938601
78,Poland,93.40938601
79,Poland,93.40938601
80,Poland,93.40938601
81,Poland,93.40938601
82,Poland,93.40938601
83,Poland,93.40938601
84,Poland,62.77921785
85,Poland,30.6250878
86,Poland,26.530863
87,Poland,27.43514411
88,Poland,36.31159697
89,Poland,29.03179743
90,Poland,28.68792874
91,Poland,28.57058482
92,Poland,29.34503311
93,Poland,32.18242768
94,Poland,33.9041712
95,Poland,41.71742208
96,Poland,40.37991701
97,Poland,41.2297011
98,Poland,41.36663347
99,Poland,48.30837762
100,Poland,55.57614815
101,Poland,52.1943511
102,Poland,83.12469836
103,Poland,58.98841294
104,Poland,19.07550748
105,Poland,31.97614527
106,Poland,65.71416668
107,Poland,49.21331982
108,Poland,42.4559558
109,Poland,32.38067638
110,Poland,190.2181024
111,Poland,178.4849467
112,Poland,55.32446593
113,Poland,65.08627254
114,Poland,56.23541545
115,Poland,43.3193354
116,Poland,17.85257979
117,Poland,1.634630212
118,Poland,24.81277705
119,Poland,1.512723321
120,Poland,14.03337665
121,Poland,12.89887728
122,Poland,8.361131273
123,Poland,39.57122844
124,Poland,0.270027537
125,Poland,2.607499662
126,Poland,4.478793798
127,Poland,12.47721524
128,Poland,6.776305757
129,Poland,0.593323319
130,Poland,35.76891908
131,Poland,0.829994429
132,Poland,9.154255425
133,Poland,17.44181142
134,Poland,5.917187329
135,Poland,0.686961321
136,Poland,1.395242875
137,Poland,3.858638747
138,Poland,1.392993723
139,Poland,0.875092434
140,Poland,22.63523182
141,Poland,1.252748701
142,Poland,2.309950557
143,Poland,0.965338744
144,Poland,3.806347768
145,Poland,0.375888564
146,Poland,1.286457232
147,Poland,3.174508626
148,Poland,5.103641169
149,Poland,1.797869756
150,Poland,5.613285988
151,Poland,6.99978376
152,Poland,86.72896022
153,Poland,91.17518803
154,Poland,91.17518803
155,Poland,4.256932597
156,Poland,3.636554787
157,Poland,2.056586862
158,Poland,2.085459358
159,Poland,21.35951734
160,Poland,8.940988426
161,Poland,10.56493337
162,Poland,1.38160425
163,Poland,1.312505713
164,Poland,0.388973884
165,Poland,0.825086536
166,Poland,0.690906319
167,Poland,1.625755764
168,Poland,1.408105435
169,Poland,0.392035029
170,Poland,1.473841023
171,Poland,1.437926455
172,Poland,0.284844632
173,Poland,22.50935119
174,Poland,23.52693779
175,Poland,4.837723903
176,Poland,1.088718722
177,Poland,6.200767262
178,Poland,1.049017243
179,Poland,1.310623037
180,Poland,2.133539465
181,Poland,1.94542991
182,Poland,7.851285252
183,Poland,1.12103321
184,Poland,127.8750044
185,Poland,34.46630101
186,Poland,0.927555871
187,Poland,1.692547663
188,Poland,5.393400879
189,Poland,2.007400144
190,Poland,0.463145586
191,Poland,0.382434817
192,Poland,13.68534739
193,Poland,7.157928579
194,Poland,0.646124489
195,Poland,2.009484023
196,Poland,2.592689753
197,Poland,0.942703512
198,Poland,7.190300554
199,Poland,0.363672725
200,Poland,16.89107108
201,Poland,0.316282453
202,Poland,2.076024419
203,Poland,0.352850928
204,Poland,0.602442084
205,Poland,1.968848392
206,Poland,1.209253127
207,Poland,4.603158229
208,Poland,1.811874856
209,Poland,1.781328072
210,Poland,0.500518869
211,Poland,0.792369644
212,Poland,9.77563206
213,Poland,6.788004219
214,Poland,2.507121391
215,Poland,33.11308063
216,Poland,1.096163198
217,Poland,9.098098492
218,Poland,14.53871718
219,Poland,1.072320754
220,Poland,5.240817859
221,Poland,10.98893797
222,Poland,0.441846911
223,Poland,0.48077951
224,Poland,0.781562219
225,Poland,1.276928878
226,Poland,0.611280603
227,Poland,0.876795465
228,Poland,0.802480047
229,Poland,20.5816055
230,Poland,1.341816542
231,Poland,1.652680912
232,Poland,1.236329176
233,Poland,6.718661366
234,Poland,3.018857275
235,Poland,5.55625239
236,Poland,5.229536172
237,Poland,6.661275664
238,Poland,2.657987007
239,Poland,0.699787953
240,Poland,0.132074781
241,Poland,1.617463365
242,Poland,16.68601025
243,Poland,1.8761158
244,Poland,0.818533097
245,Poland,1.029299442
246,Poland,0.256496698
247,Poland,6.657352224
248,Poland,1.74182061
249,Poland,0.573799534
250,Poland,0.284334441
251,Poland,0.804808242
252,Poland,2.138806647
253,Poland,2.749109984
254,Poland,21.75148051
255,Poland,0.933484146
256,Poland,8.740203141
257,Poland,2.453414812
258,Poland,1.857475866
259,Poland,0.753020269
260,Poland,0.178372813
261,Poland,1.541193413
262,Poland,0.829455495
263,Poland,1.719559039
264,Poland,0.516952766
265,Poland,0.131162186
266,Poland,3.235645309
267,Poland,2.861862181
268,Poland,1.115845071
269,Poland,10.21211119
270,Poland,0.885116608
271,Poland,4.081901176
272,Poland,2.146100222
