ID,Region,industrial
1,Latvia,21.84958413652868
2,Latvia,86.77422982705959
3,Latvia,34.14726571818834
4,Latvia,4.820793377692902
5,Latvia,10.04330520115041
6,Latvia,22.11385179671867
7,Latvia,27.10571797804011
8,Latvia,29.51311053925488
9,Latvia,3.423482186222794
10,Latvia,4.316055335583045
11,Latvia,7.916140723704387
12,Latvia,1.139465929271092
13,Latvia,0.2055231071376516
14,Latvia,3.600410330876837
15,Latvia,20.82418585728969
16,Latvia,18.49988944150969
17,Latvia,52.76171340957666
18,Latvia,44.16051690016869
19,Latvia,30.41964985567486
20,Latvia,16.036224440755
21,Latvia,34.38578644357523
22,Latvia,60.12366107807009
23,Latvia,53.41624369054339
24,Latvia,69.89468973582153
25,Latvia,62.25518998272228
26,Latvia,44.89295698533542
27,Latvia,58.35566028827191
28,Latvia,16.80149011565335
29,Latvia,21.92979402572346
30,Latvia,16.95588252449979
31,Latvia,39.96902295419228
32,Latvia,29.98190736403629
33,Latvia,20.08351388898375
34,Latvia,41.20892805204439
35,Latvia,9.60638462354045
36,Latvia,0.1420127270047158
37,Latvia,0.3337926670128787
38,Latvia,0.6439855699795702
39,Latvia,2.505060159234201
40,Latvia,1.70845980842355
41,Latvia,1.367238058020322
42,Latvia,0.9536305302605241
43,Latvia,2.171949234865205
44,Latvia,6.168719641754262
45,Latvia,1.962654243193174
46,Latvia,0.113812792968964
47,Latvia,0.1626434062653946
48,Latvia,3.005682259774446
49,Latvia,3.291638256037116
50,Latvia,1.929822282034965
51,Latvia,4.596111390834168
52,Latvia,0.9598808997338798
53,Latvia,27.02576931733505
54,Latvia,13.77860500411737
55,Latvia,13.61373796997614
56,Latvia,15.68815340678004
57,Latvia,14.8547453246263
58,Latvia,13.27106353431304
59,Latvia,11.22898308739423
60,Latvia,25.51321813334243
61,Latvia,3.296149226054584
62,Latvia,1.34977397776908
63,Latvia,0.8670810716202954
64,Latvia,1.083422861087976
65,Latvia,5.755755628078877
66,Latvia,0.3934228483596029
67,Latvia,1.331698240566317
68,Latvia,1.854792362648383
69,Latvia,0.358169745101624
70,Latvia,0.2569341481983116
71,Latvia,0.8141536310339894
72,Latvia,0.298800792244612
73,Latvia,0.447981374149965
74,Latvia,0.4349326925175159
75,Latvia,1.097701228050045
76,Latvia,2.768951905256065
77,Latvia,0.8359566527850836
78,Latvia,2.383862882860936
79,Latvia,0.1910599688048101
80,Latvia,0.1489002391359059
81,Latvia,0.1210762192682764
82,Latvia,0.3073576181393283
83,Latvia,0.748948451431214
84,Latvia,0.1229685329620447
85,Latvia,0.1336088153478797
86,Latvia,0.5175318666791712
87,Latvia,0.501667014499094
88,Latvia,0.3708871125519991
89,Latvia,0.3101929029666916
90,Latvia,13.56967318376031
91,Latvia,14.78383134680933
92,Latvia,18.1760744285185
93,Latvia,16.45196639641854
94,Latvia,13.3480431102326
95,Latvia,13.40660926334074
96,Latvia,16.76774704049443
97,Latvia,0.4135246992142791
98,Latvia,0.5112623829260804
99,Latvia,3.49338310721381
