ID_1,NAME_1,Offices,Trade,Hotels
1,Harju,2359.9,1459.2,3095.1
2,Hiiu,24.3,13,32.1
3,Ida-Viru,380,214.5,348.9
4,Jarva,78,51.4,83.4
5,Jogeva,80,44.3,64.1
6,Laane-Viru,153.1,109.2,198
7,Laane,76.1,38.5,99.8
8,Parnu,235.6,154.7,389.7
9,Polva,71,38.8,65.5
10,Peipsi,0,0,0
11,Rapla,101.2,69.2,96
12,Saare,88.9,52.5,173.8
13,Tartu,613.2,323,624.5
14,Voru,90.3,50.3,98.4
15,Valga,73.7,42,119.9
16,Viljandi,124.6,79.5,111
