ID_1,NAME_1,Offices,Trade,Hotels
1,Brest,912.1,6827.1,1460
2,Homyel',936.6,5923.4,1579
3,Hrodna,746.9,5078.5,1046
4,Mahilyow,781.2,4862.9,1259
5,Minsk,4987.5,13563.9,3933
6,Vitsyebsk,875,5145.7,1432
