ID_2,NAME_2,Offices,Trade,Hotels
39158,Salovci,2.23,3.21,1.32
39159,Crensovci,6.8,9.79,4.03
39160,Beltinci,13.81,19.88,8.19
39161,Cankova,3.48,5,2.06
39162,Dobrovnik/Dobronak,2.22,3.19,1.32
39163,Gornja Radgona,48.53,69.87,28.8
3a185,Apace,5.39,7.76,3.2
39164,Gornji Petrovci,4.35,6.26,2.58
39165,Grad,2.59,3.73,1.54
39166,Hodos/Hodos,0.26,0.38,0.16
39167,Kobilje,0.66,0.95,0.39
39168,Krizevci,10.33,14.87,6.13
3a170,Kuzma,2.73,3.92,1.62
3a171,Lendava/Lendva,35.87,51.64,21.29
3a172,Ljutomer,42.28,60.87,25.09
3a173,Moravske Toplice,13.86,19.96,8.23
3a174,Murska Sobota,128.64,185.18,76.33
3a175,Odranci,11.52,16.59,6.84
3a176,Puconci,11.9,17.13,7.06
3a177,Radenci,14.09,20.29,8.36
3a178,RazkriZje,2.07,2.99,1.23
3a179,Rogasovci,4.32,6.21,2.56
3a180,Sveti Jurij ob Scavnici,5.34,7.69,3.17
3a181,Tisina,4.65,6.69,2.76
3a182,Turnisce,6.63,9.55,3.94
3a183,Velika Polana,1.7,2.45,1.01
3a184,Verzej,3.29,4.73,1.95
3a186,Sentjur,52.24,75.2,31
3a187,Smarje pri Jelsah,34.29,49.37,20.35
3a188,Smartno ob Paki,5.35,7.71,3.18
3a189,Sostanj,28.18,40.56,16.72
3a190,Store,19.67,28.31,11.67
3a191,Zalec,89.47,128.79,53.09
3a192,Bistrica ob Sotli,3.6,5.18,2.14
3a193,Braslovce,10.11,14.55,6
3a194,Celje,310.33,446.74,184.15
3a195,Dobje,1.88,2.7,1.11
3a196,Dobrna,6.51,9.37,3.86
3a197,Gornji Grad,4.99,7.18,2.96
3a198,Kozje,7.17,10.33,4.26
3a199,LaSko,39.78,57.26,23.6
3a200,Ljubno,12.02,17.3,7.13
3a201,Luce,4.45,6.4,2.64
3b203,Mozirje,13.9,20.01,8.25
3352,Recica ob Savinji,3.47,5,2.06
3b204,Nazarje,21.96,31.62,13.03
3b205,Podcetrtek,11.84,17.05,7.03
3c207,Polzela,13.73,19.77,8.15
3c208,Prebold,21.68,31.21,12.86
3c209,Radece,10.83,15.59,6.43
39169,Rogaska Slatina,50.61,72.85,30.03
38109,Rogatec,10.03,14.44,5.95
3119,Slovenske Konjice,58.39,84.05,34.65
3b206,Solcava,1.89,2.72,1.12
37102,Tabor,1.8,2.59,1.07
38129,Velenje,175.7,252.93,104.26
3349,Vitanje,4.89,7.04,2.9
3350,Vojnik,21.19,30.51,12.58
3a202,Vransko,6.9,9.93,4.09
3351,Zrece,48.72,70.13,28.91
38138,BreZice,73.62,105.98,43.69
38122,Krsko,70.23,101.1,41.67
3232,Sevnica,30.1,43.33,17.86
3791,Kostanjevica na Krki,59.02,84.96,35.02
38115,Hrastnik,25.5,36.7,15.13
38141,Trbovlje,42.98,61.87,25.5
38142,Zagorje ob Savi,45.87,66.03,27.22
