ID_2,NAME_2,Offices,Trade,Hotels
1,Clervaux,179.2,76.1,42.4
2,Diekirch,316.9,134.7,75.1
3,Redange,182,77.3,43.1
4,Vianden,52.5,22.3,12.4
5,Wiltz,150.1,63.8,35.6
6,Echternach,178.9,76,42.4
7,Grevenmacher,283.4,120.4,67.1
8,Remich,215.7,91.7,51.1
9,Capellen,430.5,182.9,102
10,Esch-sur-Alzette,1654.3,703,391.9
11,Luxembourg,1568.8,666.7,371.6
12,Mersch,317.6,135,75.2
